,id,demand,origin,destination
0,k_0,1,"4,18","14,21"
1,k_1,1,"10,18","20,14"
2,k_2,1,"7,5","13,17"
3,k_3,1,"14,23","20,14"
4,k_4,1,"12,1","18,17"
5,k_5,1,"0,16","14,21"
6,k_6,1,"12,1","18,17"
7,k_7,1,"3,1","12,18"
8,k_8,1,"14,23","3,1"
9,k_9,1,"16,0","20,21"
10,k_10,1,"0,16","2,14"
11,k_11,1,"14,23","18,15"
12,k_12,1,"15,8","20,14"
13,k_13,1,"0,16","12,18"
14,k_14,1,"15,8","20,14"
15,k_15,1,"0,16","7,24"
16,k_16,1,"0,16","20,21"
17,k_17,1,"16,0","13,17"
18,k_18,1,"0,16","10,18"
19,k_19,1,"18,17","13,17"
20,k_20,1,"12,1","2,14"
21,k_21,1,"3,1","10,18"
22,k_22,1,"14,21","12,18"
23,k_23,1,"10,18","4,18"
24,k_24,1,"14,21","0,16"
25,k_25,1,"14,23","4,18"
26,k_26,1,"20,14","2,2"
27,k_27,1,"12,18","3,1"
28,k_28,1,"3,1","10,18"
29,k_29,1,"3,1","12,13"
30,k_30,1,"16,0","7,24"
31,k_31,1,"14,23","10,18"
32,k_32,1,"15,8","7,24"
33,k_33,1,"18,17","7,24"
34,k_34,1,"12,13","3,1"
35,k_35,1,"14,23","20,21"
36,k_36,1,"14,23","7,24"
37,k_37,1,"15,8","3,1"
38,k_38,1,"2,2","15,8"
39,k_39,1,"12,18","15,8"
40,k_40,1,"12,18","3,1"
41,k_41,1,"15,8","18,17"
42,k_42,1,"10,18","18,17"
43,k_43,1,"12,13","18,15"
44,k_44,1,"18,17","12,18"
45,k_45,1,"4,18","12,18"
46,k_46,1,"10,18","18,17"
47,k_47,1,"13,17","2,2"
48,k_48,1,"12,1","2,14"
49,k_49,1,"7,24","20,14"
50,k_50,1,"12,18","2,2"
51,k_51,1,"7,24","3,1"
52,k_52,1,"4,18","12,18"
53,k_53,1,"12,1","0,16"
54,k_54,1,"20,14","12,13"
55,k_55,1,"13,17","2,2"
56,k_56,1,"16,0","20,21"
57,k_57,1,"4,18","0,16"
58,k_58,1,"3,1","20,21"
59,k_59,1,"0,16","4,18"
60,k_60,1,"3,1","20,21"
61,k_61,1,"20,21","10,18"
62,k_62,1,"12,13","2,2"
63,k_63,1,"18,17","4,18"
64,k_64,1,"14,21","20,21"
65,k_65,1,"0,16","13,17"
66,k_66,1,"2,14","3,1"
67,k_67,1,"16,0","13,17"
68,k_68,1,"3,1","7,24"
69,k_69,1,"16,0","18,17"
70,k_70,1,"2,2","2,14"
71,k_71,1,"18,15","7,24"
72,k_72,1,"3,1","0,16"
73,k_73,1,"10,18","14,23"
74,k_74,1,"10,18","4,18"
75,k_75,1,"15,8","3,1"
76,k_76,1,"12,13","15,8"
77,k_77,1,"12,1","14,21"
78,k_78,1,"20,14","3,1"
79,k_79,1,"7,5","3,1"
80,k_80,1,"18,17","15,8"
81,k_81,1,"14,23","18,17"
82,k_82,1,"2,2","20,21"
83,k_83,1,"14,21","3,1"
84,k_84,1,"20,14","13,17"
85,k_85,1,"10,18","20,14"
86,k_86,1,"12,18","3,1"
87,k_87,1,"4,18","15,8"
88,k_88,1,"12,18","14,23"
89,k_89,1,"15,8","3,1"
90,k_90,1,"18,15","7,24"
91,k_91,1,"18,17","13,17"
92,k_92,1,"0,16","10,18"
93,k_93,1,"3,1","20,21"
94,k_94,1,"14,23","7,24"
95,k_95,1,"10,18","2,14"
96,k_96,1,"18,17","10,18"
97,k_97,1,"4,18","2,2"
98,k_98,1,"18,15","4,18"
99,k_99,1,"12,18","20,21"
100,k_100,1,"0,16","10,18"
101,k_101,1,"2,2","10,18"
102,k_102,1,"3,1","12,13"
103,k_103,1,"2,2","18,15"
104,k_104,1,"14,21","18,15"
105,k_105,1,"14,21","20,14"
106,k_106,1,"14,21","0,16"
107,k_107,1,"7,24","12,13"
108,k_108,1,"10,18","0,16"
109,k_109,1,"10,18","2,2"
110,k_110,1,"13,17","3,1"
111,k_111,1,"12,18","4,18"
112,k_112,1,"13,17","3,1"
113,k_113,1,"12,18","3,1"
114,k_114,1,"7,24","12,18"
115,k_115,1,"12,18","2,2"
116,k_116,1,"12,13","15,8"
117,k_117,1,"16,0","4,18"
118,k_118,1,"2,2","14,21"
119,k_119,1,"14,23","20,21"
120,k_120,1,"0,16","4,18"
121,k_121,1,"18,17","15,8"
122,k_122,1,"3,1","0,16"
123,k_123,1,"3,1","10,18"
124,k_124,1,"7,5","15,8"
125,k_125,1,"0,16","20,21"
126,k_126,1,"10,18","18,17"
127,k_127,1,"18,15","12,18"
128,k_128,1,"20,14","4,18"
129,k_129,1,"7,5","10,18"
130,k_130,1,"18,15","13,17"
131,k_131,1,"16,0","15,8"
132,k_132,1,"18,17","10,18"
133,k_133,1,"3,1","15,8"
134,k_134,1,"7,5","20,21"
135,k_135,1,"12,18","2,2"
136,k_136,1,"20,14","14,23"
137,k_137,1,"12,18","2,14"
138,k_138,1,"7,24","0,16"
139,k_139,1,"15,8","18,15"
140,k_140,1,"0,16","12,13"
141,k_141,1,"0,16","12,13"
142,k_142,1,"12,18","14,23"
143,k_143,1,"3,1","12,13"
144,k_144,1,"7,24","2,14"
145,k_145,1,"7,24","20,21"
146,k_146,1,"7,5","10,18"
147,k_147,1,"3,1","7,24"
148,k_148,1,"14,23","2,14"
149,k_149,1,"7,24","0,16"
150,k_150,1,"12,18","2,14"
151,k_151,1,"4,18","20,21"
152,k_152,1,"12,18","3,1"
153,k_153,1,"0,16","20,14"
154,k_154,1,"16,0","14,23"
155,k_155,1,"10,18","20,21"
156,k_156,1,"0,16","14,21"
157,k_157,1,"3,1","0,16"
158,k_158,1,"7,5","2,14"
159,k_159,1,"7,5","2,2"
160,k_160,1,"18,17","3,1"
161,k_161,1,"12,1","14,23"
162,k_162,1,"0,16","2,14"
163,k_163,1,"13,17","12,13"
164,k_164,1,"20,21","12,18"
165,k_165,1,"7,24","20,14"
166,k_166,1,"7,24","10,18"
167,k_167,1,"20,14","14,23"
168,k_168,1,"18,17","4,18"
169,k_169,1,"14,23","10,18"
170,k_170,1,"13,17","14,23"
171,k_171,1,"12,1","20,14"
172,k_172,1,"0,16","10,18"
173,k_173,1,"20,14","2,2"
174,k_174,1,"18,15","12,18"
175,k_175,1,"18,17","10,18"
176,k_176,1,"2,2","20,14"
177,k_177,1,"2,2","20,14"
178,k_178,1,"15,8","18,15"
179,k_179,1,"2,2","18,15"
180,k_180,1,"20,21","12,18"
181,k_181,1,"2,2","18,15"
182,k_182,1,"10,18","2,2"
183,k_183,1,"2,2","20,14"
184,k_184,1,"18,15","2,2"
185,k_185,1,"18,17","10,18"
186,k_186,1,"16,0","14,23"
187,k_187,1,"14,21","2,2"
188,k_188,1,"12,13","13,17"
189,k_189,1,"18,17","10,18"
190,k_190,1,"12,18","20,21"
191,k_191,1,"12,13","18,17"
192,k_192,1,"0,16","2,14"
193,k_193,1,"14,21","3,1"
194,k_194,1,"14,21","20,14"
195,k_195,1,"7,24","2,2"
196,k_196,1,"2,2","18,15"
197,k_197,1,"7,5","20,21"
198,k_198,1,"12,13","2,2"
199,k_199,1,"2,2","12,13"
200,k_200,1,"10,18","20,14"
201,k_201,1,"13,17","14,21"
202,k_202,1,"7,5","14,23"
203,k_203,1,"4,18","14,21"
204,k_204,1,"7,24","2,14"
205,k_205,1,"4,18","14,21"
206,k_206,1,"18,15","2,2"
207,k_207,1,"14,21","2,14"
208,k_208,1,"10,18","14,23"
209,k_209,1,"14,23","4,18"
210,k_210,1,"13,17","3,1"
211,k_211,1,"14,23","13,17"
212,k_212,1,"7,5","3,1"
213,k_213,1,"12,1","12,18"
214,k_214,1,"7,24","0,16"
215,k_215,1,"20,14","10,18"
216,k_216,1,"12,18","2,2"
217,k_217,1,"2,2","2,14"
218,k_218,1,"16,0","18,15"
219,k_219,1,"0,16","2,14"
220,k_220,1,"16,0","2,14"
221,k_221,1,"3,1","12,18"
222,k_222,1,"18,15","2,2"
223,k_223,1,"10,18","18,17"
224,k_224,1,"3,1","14,21"
