,id,origin,destination,distance,hard_cap
0,e_0,v_12,v_11,12,2
1,e_1,v_13,v_20,26,4
2,e_2,v_19,v_11,22,2
3,e_3,v_11,v_6,21,1
4,e_4,v_9,v_6,2,3
5,e_5,v_18,v_19,17,3
6,e_6,v_1,v_19,1,6
7,e_7,v_12,v_5,17,4
8,e_8,v_16,v_6,10,2
9,e_9,v_19,v_9,3,1
10,e_10,v_12,v_16,14,4
11,e_11,v_2,v_12,10,5
12,e_12,v_15,v_20,25,2
13,e_13,v_17,v_3,10,4
14,e_14,v_8,v_19,8,3
15,e_15,v_10,v_12,25,4
16,e_16,v_18,v_7,9,1
17,e_17,v_20,v_16,11,2
18,e_18,v_11,v_17,18,6
19,e_19,v_19,v_4,11,1
20,e_20,v_2,v_14,20,2
21,e_21,v_20,v_17,11,6
22,e_22,v_18,v_12,11,2
23,e_23,v_17,v_8,5,6
24,e_24,v_4,v_6,11,2
25,e_25,v_15,v_5,12,1
26,e_26,v_17,v_4,3,4
27,e_27,v_10,v_5,16,1
28,e_28,v_11,v_10,23,5
29,e_29,v_20,v_2,25,5
30,e_30,v_8,v_3,6,2
31,e_31,v_4,v_20,11,5
32,e_32,v_17,v_2,22,3
33,e_33,v_6,v_7,14,1
34,e_34,v_15,v_16,16,1
35,e_35,v_20,v_12,25,1
36,e_36,v_7,v_16,11,2
37,e_37,v_7,v_12,19,3
38,e_38,v_15,v_14,20,5
39,e_39,v_7,v_20,15,4
40,e_40,v_19,v_15,25,3
41,e_41,v_19,v_20,1,6
42,e_42,v_8,v_20,8,6
43,e_43,v_6,v_19,1,6
44,e_44,v_6,v_5,14,5
