,id,origin,destination,distance,hard_cap
0,e_0,v_12,v_8,22,1
1,e_1,v_10,v_17,12,3
2,e_2,v_11,v_10,23,5
3,e_3,v_20,v_13,26,5
4,e_4,v_11,v_4,20,5
5,e_5,v_12,v_6,24,1
6,e_6,v_2,v_20,25,2
7,e_7,v_11,v_17,18,1
8,e_8,v_3,v_5,8,3
9,e_9,v_20,v_3,8,2
10,e_10,v_18,v_4,18,4
11,e_11,v_6,v_13,26,1
12,e_12,v_13,v_8,22,1
13,e_13,v_15,v_17,21,4
14,e_14,v_11,v_12,12,1
15,e_15,v_9,v_7,13,1
16,e_16,v_1,v_11,22,5
17,e_17,v_8,v_12,22,3
18,e_18,v_2,v_16,16,2
19,e_19,v_9,v_18,15,4
20,e_20,v_4,v_16,16,3
21,e_21,v_9,v_13,25,3
22,e_22,v_13,v_9,25,5
23,e_23,v_3,v_13,19,1
24,e_24,v_19,v_13,26,3
25,e_25,v_2,v_6,25,5
26,e_26,v_9,v_15,23,4
27,e_27,v_3,v_1,8,1
28,e_28,v_20,v_19,1,2
29,e_29,v_13,v_2,4,3
30,e_30,v_9,v_11,20,5
31,e_31,v_20,v_18,17,1
32,e_32,v_15,v_10,26,1
33,e_33,v_18,v_17,16,4
34,e_34,v_5,v_15,12,3
35,e_35,v_6,v_11,21,5
36,e_36,v_15,v_1,25,5
37,e_37,v_7,v_2,14,5
38,e_38,v_18,v_1,17,2
39,e_39,v_20,v_10,2,2
40,e_40,v_18,v_12,11,4
41,e_41,v_16,v_12,14,5
42,e_42,v_18,v_3,10,4
43,e_43,v_7,v_11,11,5
44,e_44,v_6,v_9,2,5
45,e_45,v_16,v_19,11,5
46,e_46,v_2,v_12,10,5
47,e_47,v_9,v_4,10,3
48,e_48,v_5,v_10,16,5
49,e_49,v_19,v_7,15,3
50,e_50,v_15,v_20,25,3
51,e_51,v_17,v_9,9,1
52,e_52,v_20,v_15,25,4
53,e_53,v_8,v_2,20,1
54,e_54,v_19,v_8,8,2
55,e_55,v_12,v_14,20,4
56,e_56,v_3,v_7,10,5
57,e_57,v_15,v_5,12,2
58,e_58,v_20,v_11,22,1
59,e_59,v_1,v_20,1,3
