,id,origin,destination,distance,hard_cap
0,e_0,v_12,v_14,20,1
1,e_1,v_8,v_16,10,1
2,e_2,v_7,v_16,11,2
3,e_3,v_19,v_11,22,2
4,e_4,v_12,v_18,11,1
5,e_5,v_1,v_17,11,1
6,e_6,v_2,v_6,25,2
7,e_7,v_7,v_10,17,2
8,e_8,v_6,v_8,7,1
9,e_9,v_18,v_12,11,1
10,e_10,v_4,v_3,12,2
11,e_11,v_3,v_5,8,2
12,e_12,v_2,v_7,14,2
13,e_13,v_7,v_15,14,2
14,e_14,v_12,v_4,28,1
15,e_15,v_9,v_19,3,2
16,e_16,v_11,v_5,9,2
17,e_17,v_12,v_13,7,1
18,e_18,v_20,v_3,8,2
19,e_19,v_9,v_14,4,2
20,e_20,v_19,v_15,25,2
21,e_21,v_12,v_19,25,2
22,e_22,v_15,v_16,16,2
23,e_23,v_3,v_19,8,1
24,e_24,v_19,v_3,8,1
25,e_25,v_17,v_11,18,2
26,e_26,v_10,v_8,10,2
27,e_27,v_10,v_19,2,2
28,e_28,v_5,v_4,12,1
29,e_29,v_18,v_5,7,1
