,id,demand,origin,destination
0,k_0,1,"12,16","9,17"
1,k_1,1,"11,9","23,22"
2,k_2,1,"9,17","24,2"
3,k_3,1,"12,16","22,21"
4,k_4,1,"10,24","9,17"
5,k_5,1,"10,24","9,17"
6,k_6,1,"12,16","11,9"
7,k_7,1,"22,8","9,21"
8,k_8,1,"14,16","9,15"
9,k_9,1,"9,15","1,18"
10,k_10,1,"17,17","14,16"
11,k_11,1,"3,9","1,18"
12,k_12,1,"9,17","14,16"
13,k_13,1,"9,17","22,21"
14,k_14,1,"3,9","1,21"
15,k_15,1,"9,21","11,9"
16,k_16,1,"23,22","9,21"
17,k_17,1,"9,17","22,21"
18,k_18,1,"22,21","9,21"
19,k_19,1,"6,7","14,16"
20,k_20,1,"10,24","12,16"
21,k_21,1,"9,17","23,22"
22,k_22,1,"22,21","14,16"
23,k_23,1,"10,24","12,16"
24,k_24,1,"1,18","22,21"
25,k_25,1,"17,17","12,16"
26,k_26,1,"9,17","12,16"
27,k_27,1,"23,22","1,21"
28,k_28,1,"12,16","9,17"
29,k_29,1,"12,16","1,18"
30,k_30,1,"1,21","22,21"
31,k_31,1,"7,6","9,21"
32,k_32,1,"3,9","11,9"
33,k_33,1,"6,7","24,2"
34,k_34,1,"9,21","24,2"
35,k_35,1,"10,24","23,22"
36,k_36,1,"14,16","22,21"
37,k_37,1,"9,15","6,7"
38,k_38,1,"14,16","11,9"
39,k_39,1,"12,16","9,21"
40,k_40,1,"3,9","22,21"
41,k_41,1,"13,3","23,22"
42,k_42,1,"10,24","12,16"
43,k_43,1,"11,9","1,21"
44,k_44,1,"9,17","9,21"
45,k_45,1,"23,22","1,21"
46,k_46,1,"9,15","23,22"
47,k_47,1,"10,24","12,16"
48,k_48,1,"19,24","22,21"
49,k_49,1,"14,16","9,17"
50,k_50,1,"1,21","14,16"
51,k_51,1,"7,6","11,9"
52,k_52,1,"13,3","1,21"
53,k_53,1,"14,6","1,18"
54,k_54,1,"13,3","9,15"
55,k_55,1,"3,9","11,9"
56,k_56,1,"19,24","1,21"
57,k_57,1,"14,16","9,17"
58,k_58,1,"19,24","23,22"
59,k_59,1,"9,15","14,16"
60,k_60,1,"11,9","6,7"
61,k_61,1,"12,16","9,21"
62,k_62,1,"11,9","14,16"
63,k_63,1,"22,21","12,16"
64,k_64,1,"13,3","12,16"
65,k_65,1,"11,9","12,16"
66,k_66,1,"12,16","22,21"
67,k_67,1,"9,17","23,22"
68,k_68,1,"13,3","9,21"
69,k_69,1,"10,24","12,16"
70,k_70,1,"9,15","24,2"
71,k_71,1,"22,21","1,18"
72,k_72,1,"9,17","23,22"
73,k_73,1,"14,16","9,17"
74,k_74,1,"10,24","9,21"
75,k_75,1,"11,9","6,7"
76,k_76,1,"22,8","1,21"
77,k_77,1,"22,21","12,16"
78,k_78,1,"19,24","1,18"
79,k_79,1,"10,24","1,21"
80,k_80,1,"9,21","1,21"
81,k_81,1,"17,17","6,7"
82,k_82,1,"23,22","9,21"
83,k_83,1,"22,8","22,21"
84,k_84,1,"14,6","22,21"
85,k_85,1,"14,6","23,22"
86,k_86,1,"6,7","14,16"
87,k_87,1,"9,21","9,17"
88,k_88,1,"9,21","6,7"
89,k_89,1,"10,24","22,21"
90,k_90,1,"13,3","9,21"
91,k_91,1,"19,24","9,21"
92,k_92,1,"7,6","14,16"
93,k_93,1,"12,16","24,2"
94,k_94,1,"9,21","6,7"
95,k_95,1,"9,21","9,15"
96,k_96,1,"12,16","1,18"
97,k_97,1,"14,16","9,17"
98,k_98,1,"11,9","1,21"
99,k_99,1,"3,9","9,21"
100,k_100,1,"19,24","1,21"
101,k_101,1,"10,24","7,6"
102,k_102,1,"23,22","1,18"
103,k_103,1,"14,16","9,21"
104,k_104,1,"22,21","6,7"
105,k_105,1,"6,7","9,15"
106,k_106,1,"14,16","9,15"
107,k_107,1,"22,8","1,21"
108,k_108,1,"14,6","14,16"
109,k_109,1,"13,3","1,18"
110,k_110,1,"14,6","14,16"
111,k_111,1,"9,21","1,21"
112,k_112,1,"9,17","23,22"
113,k_113,1,"9,17","1,18"
114,k_114,1,"9,15","23,22"
115,k_115,1,"11,9","22,21"
116,k_116,1,"22,21","9,15"
117,k_117,1,"13,3","22,21"
118,k_118,1,"14,16","9,21"
119,k_119,1,"22,21","12,16"
120,k_120,1,"12,16","9,21"
121,k_121,1,"10,24","11,9"
122,k_122,1,"12,16","22,21"
123,k_123,1,"9,15","24,2"
124,k_124,1,"7,6","9,17"
125,k_125,1,"9,17","23,22"
126,k_126,1,"11,9","22,21"
127,k_127,1,"9,15","1,18"
128,k_128,1,"19,24","23,22"
129,k_129,1,"19,24","6,7"
130,k_130,1,"1,21","14,16"
131,k_131,1,"19,24","9,21"
132,k_132,1,"6,7","24,2"
133,k_133,1,"19,24","1,21"
134,k_134,1,"10,24","1,21"
135,k_135,1,"24,2","22,21"
136,k_136,1,"13,3","23,22"
137,k_137,1,"1,18","7,6"
138,k_138,1,"10,24","1,21"
139,k_139,1,"23,22","14,16"
140,k_140,1,"11,9","14,16"
141,k_141,1,"17,17","7,6"
142,k_142,1,"3,9","1,21"
143,k_143,1,"22,8","14,16"
144,k_144,1,"24,2","23,22"
145,k_145,1,"19,24","14,16"
146,k_146,1,"23,22","9,21"
147,k_147,1,"12,16","9,21"
148,k_148,1,"12,16","23,22"
149,k_149,1,"14,6","6,7"
150,k_150,1,"1,18","7,6"
151,k_151,1,"1,21","12,16"
152,k_152,1,"19,24","7,6"
153,k_153,1,"3,9","23,22"
154,k_154,1,"13,3","6,7"
155,k_155,1,"10,24","6,7"
156,k_156,1,"7,6","14,16"
157,k_157,1,"3,9","11,9"
158,k_158,1,"23,22","9,21"
159,k_159,1,"24,2","9,21"
160,k_160,1,"10,24","1,21"
161,k_161,1,"10,24","12,16"
162,k_162,1,"6,7","24,2"
163,k_163,1,"9,21","11,9"
164,k_164,1,"19,24","7,6"
165,k_165,1,"11,9","12,16"
166,k_166,1,"12,16","24,2"
167,k_167,1,"1,21","23,22"
168,k_168,1,"24,2","1,18"
169,k_169,1,"14,16","9,21"
170,k_170,1,"17,17","12,16"
171,k_171,1,"12,16","9,17"
172,k_172,1,"7,6","14,16"
173,k_173,1,"9,21","22,21"
174,k_174,1,"22,8","1,18"
175,k_175,1,"1,18","9,17"
176,k_176,1,"9,15","6,7"
177,k_177,1,"13,3","1,21"
178,k_178,1,"19,24","7,6"
179,k_179,1,"12,16","22,21"
180,k_180,1,"13,3","1,21"
181,k_181,1,"9,17","23,22"
182,k_182,1,"1,21","12,16"
183,k_183,1,"23,22","12,16"
184,k_184,1,"1,18","6,7"
185,k_185,1,"9,15","6,7"
186,k_186,1,"11,9","1,21"
187,k_187,1,"6,7","14,16"
188,k_188,1,"1,21","12,16"
189,k_189,1,"13,3","12,16"
190,k_190,1,"7,6","14,16"
191,k_191,1,"1,21","12,16"
192,k_192,1,"3,9","14,16"
193,k_193,1,"17,17","14,16"
194,k_194,1,"14,6","14,16"
195,k_195,1,"24,2","1,18"
196,k_196,1,"13,3","1,18"
197,k_197,1,"3,9","23,22"
198,k_198,1,"9,17","24,2"
199,k_199,1,"19,24","7,6"
