,id,origin,destination,distance,hard_cap
0,e_0,v_14,v_9,4,4
1,e_1,v_19,v_6,1,2
2,e_2,v_2,v_3,18,5
3,e_3,v_1,v_12,25,4
4,e_4,v_5,v_14,10,2
5,e_5,v_7,v_18,9,2
6,e_6,v_12,v_17,26,2
7,e_7,v_4,v_6,11,1
8,e_8,v_18,v_15,9,3
9,e_9,v_6,v_16,10,1
10,e_10,v_1,v_6,1,4
11,e_11,v_16,v_18,7,4
12,e_12,v_5,v_3,8,4
13,e_13,v_8,v_12,22,2
14,e_14,v_13,v_2,4,1
15,e_15,v_9,v_14,4,1
16,e_16,v_5,v_10,16,3
17,e_17,v_18,v_11,6,1
18,e_18,v_13,v_11,7,2
19,e_19,v_10,v_11,23,5
20,e_20,v_2,v_17,22,3
21,e_21,v_2,v_8,20,3
22,e_22,v_12,v_16,14,4
23,e_23,v_15,v_3,18,4
24,e_24,v_20,v_7,15,5
25,e_25,v_12,v_15,11,1
26,e_26,v_15,v_1,25,4
27,e_27,v_19,v_3,8,2
28,e_28,v_17,v_2,22,4
29,e_29,v_1,v_2,25,5
