,id,demand,origin,destination
0,k_0,1,"23,15","5,24"
1,k_1,1,"3,10","16,19"
2,k_2,1,"22,8","8,22"
3,k_3,1,"16,8","15,18"
4,k_4,1,"10,19","20,11"
5,k_5,1,"23,15","8,22"
6,k_6,1,"15,18","2,12"
7,k_7,1,"23,24","4,14"
8,k_8,1,"5,24","3,10"
9,k_9,1,"16,19","6,13"
10,k_10,1,"16,8","12,7"
11,k_11,1,"3,12","16,19"
12,k_12,1,"16,8","12,7"
13,k_13,1,"11,9","16,19"
14,k_14,1,"15,18","2,12"
15,k_15,1,"15,18","6,13"
16,k_16,1,"2,12","16,8"
17,k_17,1,"12,7","16,8"
18,k_18,1,"10,19","5,24"
19,k_19,1,"22,8","3,10"
20,k_20,1,"23,15","8,22"
21,k_21,1,"16,8","11,9"
22,k_22,1,"2,12","23,10"
23,k_23,1,"3,12","10,19"
24,k_24,1,"3,10","16,8"
25,k_25,1,"23,15","16,19"
26,k_26,1,"20,11","8,22"
27,k_27,1,"22,8","15,18"
28,k_28,1,"22,8","4,14"
29,k_29,1,"3,12","13,1"
30,k_30,1,"16,8","15,18"
31,k_31,1,"23,24","4,10"
32,k_32,1,"11,9","10,19"
33,k_33,1,"22,8","5,24"
34,k_34,1,"22,8","16,19"
35,k_35,1,"23,10","3,10"
36,k_36,1,"8,22","11,9"
37,k_37,1,"11,9","2,12"
38,k_38,1,"23,15","12,7"
39,k_39,1,"11,9","23,10"
40,k_40,1,"22,8","16,19"
41,k_41,1,"23,15","13,1"
42,k_42,1,"16,19","2,12"
43,k_43,1,"16,8","23,15"
44,k_44,1,"20,11","23,15"
45,k_45,1,"16,19","2,12"
46,k_46,1,"15,18","4,14"
47,k_47,1,"4,14","11,9"
48,k_48,1,"23,24","4,14"
49,k_49,1,"11,9","20,11"
50,k_50,1,"22,8","10,19"
51,k_51,1,"20,11","23,10"
52,k_52,1,"16,8","23,10"
53,k_53,1,"12,7","6,13"
54,k_54,1,"8,22","3,12"
55,k_55,1,"15,18","3,12"
56,k_56,1,"4,10","6,13"
57,k_57,1,"22,8","4,14"
58,k_58,1,"4,10","16,8"
59,k_59,1,"6,13","3,10"
60,k_60,1,"4,14","16,8"
61,k_61,1,"23,15","16,19"
62,k_62,1,"12,7","22,8"
63,k_63,1,"16,8","5,24"
64,k_64,1,"6,13","12,7"
65,k_65,1,"23,24","2,12"
66,k_66,1,"4,14","23,10"
67,k_67,1,"11,9","2,12"
68,k_68,1,"22,8","8,22"
69,k_69,1,"22,8","13,1"
70,k_70,1,"8,22","4,10"
71,k_71,1,"23,24","2,12"
72,k_72,1,"23,15","12,7"
73,k_73,1,"13,1","4,10"
74,k_74,1,"11,9","16,8"
75,k_75,1,"5,24","4,10"
76,k_76,1,"11,9","8,22"
77,k_77,1,"8,22","23,15"
78,k_78,1,"16,19","3,12"
79,k_79,1,"16,19","4,14"
80,k_80,1,"12,7","16,8"
81,k_81,1,"3,10","16,8"
82,k_82,1,"22,8","3,10"
83,k_83,1,"4,10","13,1"
84,k_84,1,"5,24","3,12"
85,k_85,1,"8,22","12,7"
86,k_86,1,"10,19","22,8"
87,k_87,1,"16,19","6,13"
88,k_88,1,"12,7","8,22"
89,k_89,1,"13,1","4,10"
90,k_90,1,"16,19","2,12"
91,k_91,1,"12,7","22,8"
92,k_92,1,"6,13","16,19"
93,k_93,1,"4,14","23,10"
94,k_94,1,"16,8","23,15"
95,k_95,1,"6,13","16,8"
96,k_96,1,"3,12","10,19"
97,k_97,1,"20,11","13,1"
98,k_98,1,"22,8","3,10"
99,k_99,1,"23,15","16,19"
100,k_100,1,"10,19","13,1"
101,k_101,1,"23,10","3,10"
102,k_102,1,"15,18","3,12"
103,k_103,1,"13,1","4,10"
104,k_104,1,"13,1","6,13"
105,k_105,1,"22,8","4,10"
106,k_106,1,"23,24","4,14"
107,k_107,1,"23,15","8,22"
108,k_108,1,"6,13","11,9"
109,k_109,1,"11,9","8,22"
110,k_110,1,"22,8","8,22"
111,k_111,1,"8,22","16,8"
112,k_112,1,"8,22","12,7"
113,k_113,1,"6,13","2,12"
114,k_114,1,"15,18","2,12"
115,k_115,1,"11,9","16,19"
116,k_116,1,"10,19","8,22"
117,k_117,1,"22,8","4,14"
118,k_118,1,"12,7","16,8"
119,k_119,1,"16,19","12,7"
120,k_120,1,"8,22","11,9"
121,k_121,1,"10,19","4,10"
122,k_122,1,"10,19","23,15"
123,k_123,1,"12,7","20,11"
124,k_124,1,"6,13","2,12"
125,k_125,1,"5,24","6,13"
126,k_126,1,"8,22","3,10"
127,k_127,1,"4,14","11,9"
128,k_128,1,"22,8","8,22"
129,k_129,1,"12,7","8,22"
130,k_130,1,"13,1","4,10"
131,k_131,1,"13,1","11,9"
132,k_132,1,"13,1","8,22"
133,k_133,1,"22,8","13,1"
134,k_134,1,"23,10","2,12"
135,k_135,1,"2,12","10,19"
136,k_136,1,"13,1","4,14"
137,k_137,1,"10,19","16,8"
138,k_138,1,"12,7","23,10"
139,k_139,1,"16,8","16,19"
140,k_140,1,"10,19","4,10"
141,k_141,1,"12,7","16,8"
142,k_142,1,"13,1","6,13"
143,k_143,1,"10,19","12,7"
144,k_144,1,"20,11","22,8"
145,k_145,1,"23,15","16,19"
146,k_146,1,"8,22","11,9"
147,k_147,1,"16,19","4,10"
148,k_148,1,"6,13","12,7"
149,k_149,1,"15,18","6,13"
150,k_150,1,"6,13","11,9"
151,k_151,1,"3,12","16,19"
152,k_152,1,"15,18","4,14"
153,k_153,1,"20,11","22,8"
154,k_154,1,"4,10","13,1"
155,k_155,1,"12,7","22,8"
156,k_156,1,"4,14","13,1"
157,k_157,1,"16,19","4,10"
158,k_158,1,"15,18","2,12"
159,k_159,1,"8,22","2,12"
160,k_160,1,"15,18","16,8"
161,k_161,1,"16,19","2,12"
162,k_162,1,"6,13","23,15"
163,k_163,1,"8,22","16,8"
164,k_164,1,"3,10","16,19"
165,k_165,1,"15,18","12,7"
166,k_166,1,"2,12","20,11"
167,k_167,1,"15,18","2,12"
168,k_168,1,"15,18","3,12"
169,k_169,1,"6,13","13,1"
170,k_170,1,"23,10","3,12"
171,k_171,1,"23,15","2,12"
172,k_172,1,"4,14","11,9"
173,k_173,1,"15,18","6,13"
174,k_174,1,"4,14","13,1"
175,k_175,1,"12,7","16,19"
176,k_176,1,"23,10","3,12"
177,k_177,1,"6,13","8,22"
178,k_178,1,"23,15","3,10"
179,k_179,1,"2,12","16,8"
180,k_180,1,"3,12","11,9"
181,k_181,1,"23,10","3,10"
182,k_182,1,"10,19","16,19"
183,k_183,1,"22,8","5,24"
184,k_184,1,"12,7","8,22"
185,k_185,1,"11,9","20,11"
186,k_186,1,"20,11","23,15"
187,k_187,1,"3,12","20,11"
188,k_188,1,"16,8","10,19"
189,k_189,1,"6,13","13,1"
190,k_190,1,"22,8","4,14"
191,k_191,1,"23,24","6,13"
192,k_192,1,"23,10","4,10"
193,k_193,1,"22,8","2,12"
194,k_194,1,"3,10","6,13"
195,k_195,1,"3,10","20,11"
196,k_196,1,"23,24","4,14"
197,k_197,1,"8,22","4,10"
198,k_198,1,"6,13","13,1"
199,k_199,1,"22,8","3,10"
200,k_200,1,"2,12","16,19"
201,k_201,1,"2,12","11,9"
202,k_202,1,"12,7","6,13"
203,k_203,1,"3,12","20,11"
204,k_204,1,"8,22","2,12"
205,k_205,1,"12,7","23,10"
206,k_206,1,"8,22","13,1"
207,k_207,1,"5,24","2,12"
208,k_208,1,"23,10","4,10"
209,k_209,1,"20,11","16,19"
210,k_210,1,"23,10","12,7"
211,k_211,1,"12,7","22,8"
212,k_212,1,"16,19","11,9"
213,k_213,1,"5,24","6,13"
214,k_214,1,"3,12","20,11"
215,k_215,1,"11,9","22,8"
216,k_216,1,"13,1","16,19"
217,k_217,1,"16,19","4,14"
218,k_218,1,"11,9","5,24"
219,k_219,1,"23,10","12,7"
220,k_220,1,"6,13","23,15"
221,k_221,1,"12,7","8,22"
222,k_222,1,"3,12","13,1"
223,k_223,1,"8,22","4,10"
224,k_224,1,"5,24","6,13"
