,id,origin,destination,distance,hard_cap
0,e_0,v_9,v_20,3,3
1,e_1,v_8,v_3,6,6
2,e_2,v_11,v_14,17,5
3,e_3,v_5,v_12,17,5
4,e_4,v_19,v_1,1,3
5,e_5,v_9,v_17,9,2
6,e_6,v_18,v_13,10,3
7,e_7,v_17,v_2,22,2
8,e_8,v_5,v_7,3,1
9,e_9,v_5,v_18,7,2
10,e_10,v_12,v_18,11,6
11,e_11,v_13,v_6,26,4
12,e_12,v_9,v_12,24,3
13,e_13,v_7,v_12,19,1
14,e_14,v_14,v_12,20,7
15,e_15,v_11,v_20,22,2
16,e_16,v_16,v_11,13,7
17,e_17,v_15,v_17,21,7
18,e_18,v_14,v_20,5,4
19,e_19,v_3,v_18,10,4
20,e_20,v_3,v_6,7,1
21,e_21,v_2,v_12,10,4
22,e_22,v_17,v_10,12,1
23,e_23,v_10,v_12,25,5
24,e_24,v_8,v_14,6,3
25,e_25,v_18,v_12,11,3
26,e_26,v_2,v_10,27,4
27,e_27,v_4,v_17,3,3
28,e_28,v_13,v_12,7,1
29,e_29,v_16,v_8,10,4
30,e_30,v_9,v_10,4,1
31,e_31,v_13,v_3,19,6
32,e_32,v_9,v_6,2,2
33,e_33,v_17,v_20,11,1
34,e_34,v_3,v_17,10,5
35,e_35,v_10,v_1,2,6
36,e_36,v_17,v_11,18,6
37,e_37,v_11,v_2,4,3
38,e_38,v_10,v_8,10,1
39,e_39,v_1,v_18,17,4
40,e_40,v_18,v_6,16,6
41,e_41,v_14,v_11,17,7
42,e_42,v_14,v_5,10,5
43,e_43,v_10,v_16,12,3
44,e_44,v_15,v_13,5,5
