,id,origin,destination,distance,hard_cap
0,e_0,v_1,v_10,2,2
1,e_1,v_16,v_2,16,5
2,e_2,v_9,v_3,6,1
3,e_3,v_16,v_10,12,4
4,e_4,v_20,v_11,22,7
5,e_5,v_12,v_16,14,5
6,e_6,v_10,v_20,2,5
7,e_7,v_3,v_7,10,7
8,e_8,v_3,v_18,10,2
9,e_9,v_6,v_1,1,1
10,e_10,v_10,v_9,4,5
11,e_11,v_18,v_14,12,4
12,e_12,v_2,v_7,14,7
13,e_13,v_13,v_4,26,4
14,e_14,v_7,v_20,15,3
15,e_15,v_1,v_18,17,7
16,e_16,v_4,v_5,12,4
17,e_17,v_7,v_14,12,7
18,e_18,v_6,v_8,7,5
19,e_19,v_19,v_9,3,4
20,e_20,v_17,v_11,18,1
21,e_21,v_18,v_9,15,2
22,e_22,v_10,v_3,9,2
23,e_23,v_15,v_16,16,4
24,e_24,v_18,v_17,16,2
25,e_25,v_18,v_8,13,1
26,e_26,v_2,v_14,20,5
27,e_27,v_7,v_13,17,6
28,e_28,v_17,v_8,5,7
29,e_29,v_8,v_5,8,5
30,e_30,v_1,v_4,11,5
31,e_31,v_5,v_1,14,7
32,e_32,v_20,v_17,11,2
33,e_33,v_11,v_17,18,1
34,e_34,v_17,v_12,26,4
35,e_35,v_2,v_16,16,5
36,e_36,v_2,v_10,27,5
37,e_37,v_11,v_15,3,7
38,e_38,v_9,v_20,3,7
39,e_39,v_20,v_10,2,2
40,e_40,v_12,v_5,17,4
41,e_41,v_7,v_3,10,2
42,e_42,v_17,v_10,12,1
43,e_43,v_15,v_3,18,3
44,e_44,v_5,v_9,12,6
45,e_45,v_12,v_17,26,2
46,e_46,v_19,v_2,25,4
47,e_47,v_14,v_13,21,4
48,e_48,v_13,v_17,25,6
49,e_49,v_11,v_7,11,4
50,e_50,v_9,v_2,24,5
51,e_51,v_1,v_17,11,6
52,e_52,v_5,v_8,8,7
53,e_53,v_15,v_10,26,3
54,e_54,v_10,v_14,7,5
55,e_55,v_1,v_7,15,5
56,e_56,v_18,v_6,16,3
57,e_57,v_11,v_13,7,6
58,e_58,v_14,v_8,6,5
59,e_59,v_3,v_4,12,6
