,id,demand,origin,destination
0,k_0,1,"13,7","24,24"
1,k_1,1,"17,4","12,0"
2,k_2,1,"22,5","0,5"
3,k_3,1,"0,5","22,5"
4,k_4,1,"20,14","6,6"
5,k_5,1,"17,4","6,6"
6,k_6,1,"22,19","6,6"
7,k_7,1,"10,9","0,5"
8,k_8,1,"2,0","20,14"
9,k_9,1,"7,17","0,5"
10,k_10,1,"7,13","14,2"
11,k_11,1,"2,5","13,17"
12,k_12,1,"13,7","16,24"
13,k_13,1,"2,0","10,9"
14,k_14,1,"0,5","24,24"
15,k_15,1,"24,24","17,1"
16,k_16,1,"7,16","22,5"
17,k_17,1,"17,1","14,2"
18,k_18,1,"6,6","20,14"
19,k_19,1,"20,14","6,6"
20,k_20,1,"6,6","13,17"
21,k_21,1,"13,17","22,5"
22,k_22,1,"2,0","7,13"
23,k_23,1,"20,14","14,2"
24,k_24,1,"10,9","7,16"
25,k_25,1,"0,5","17,1"
26,k_26,1,"24,24","12,0"
27,k_27,1,"10,20","12,0"
28,k_28,1,"14,2","20,14"
29,k_29,1,"14,2","7,16"
30,k_30,1,"7,13","2,5"
31,k_31,1,"13,7","7,17"
32,k_32,1,"14,2","0,5"
33,k_33,1,"10,9","7,17"
34,k_34,1,"22,5","17,1"
35,k_35,1,"17,1","22,5"
36,k_36,1,"2,0","7,13"
37,k_37,1,"7,13","13,17"
38,k_38,1,"17,1","0,5"
39,k_39,1,"20,14","10,20"
40,k_40,1,"2,0","17,1"
41,k_41,1,"17,1","7,16"
42,k_42,1,"0,5","10,9"
43,k_43,1,"2,5","17,1"
44,k_44,1,"13,7","22,19"
45,k_45,1,"2,5","13,17"
46,k_46,1,"0,5","17,4"
47,k_47,1,"7,13","17,1"
48,k_48,1,"17,1","7,13"
49,k_49,1,"22,5","7,13"
50,k_50,1,"2,0","14,2"
51,k_51,1,"13,7","17,1"
52,k_52,1,"2,0","6,6"
53,k_53,1,"10,20","17,4"
54,k_54,1,"13,7","17,1"
55,k_55,1,"2,0","22,5"
56,k_56,1,"0,5","17,1"
57,k_57,1,"14,2","7,16"
58,k_58,1,"22,5","16,24"
59,k_59,1,"2,5","24,24"
60,k_60,1,"10,9","10,20"
61,k_61,1,"6,6","10,20"
62,k_62,1,"20,14","22,19"
63,k_63,1,"10,9","22,19"
64,k_64,1,"10,9","20,14"
65,k_65,1,"10,9","17,4"
66,k_66,1,"22,19","10,9"
67,k_67,1,"7,17","2,5"
68,k_68,1,"13,7","0,5"
69,k_69,1,"13,17","22,5"
70,k_70,1,"2,0","7,17"
71,k_71,1,"24,24","12,0"
72,k_72,1,"13,17","7,16"
73,k_73,1,"24,24","17,1"
74,k_74,1,"7,13","14,2"
