,id,origin,destination,distance,hard_cap
0,"e_17,1,17,4","17,1","17,4",3,2
1,"e_7,17,7,16","7,17","7,16",1,1
2,"e_17,4,17,1","17,4","17,1",3,2
3,"e_7,13,7,16","7,13","7,16",3,2
4,"e_2,5,0,5","2,5","0,5",2,1
5,"e_0,5,2,5","0,5","2,5",2,2
6,"e_7,16,7,17","7,16","7,17",1,3
7,"e_7,16,7,13","7,16","7,13",3,3
8,"e_17,1,16,24","17,1","16,24",24,2
9,"e_17,1,22,19","17,1","22,19",23,3
10,"e_16,24,22,19","16,24","22,19",11,2
11,"e_22,19,17,4","22,19","17,4",20,2
12,"e_22,19,24,24","22,19","24,24",7,3
13,"e_13,7,22,5","13,7","22,5",11,2
14,"e_6,6,0,5","6,6","0,5",7,2
15,"e_6,6,14,2","6,6","14,2",12,3
16,"e_7,17,16,24","7,17","16,24",16,1
17,"e_12,0,2,5","12,0","2,5",15,2
18,"e_17,4,7,17","17,4","7,17",23,1
19,"e_17,4,10,20","17,4","10,20",23,3
20,"e_7,13,20,14","7,13","20,14",14,1
21,"e_13,17,22,19","13,17","22,19",11,1
22,"e_2,0,2,5","2,0","2,5",5,1
23,"e_2,0,13,17","2,0","13,17",28,1
24,"e_2,5,12,0","2,5","12,0",15,1
25,"e_10,20,16,24","10,20","16,24",10,1
26,"e_10,20,10,9","10,20","10,9",11,2
27,"e_24,24,22,5","24,24","22,5",21,3
28,"e_14,2,17,1","14,2","17,1",4,3
29,"e_14,2,12,0","14,2","12,0",4,2
30,"e_10,9,14,2","10,9","14,2",11,1
31,"e_0,5,7,13","0,5","7,13",15,2
32,"e_0,5,7,16","0,5","7,16",18,2
33,"e_7,16,6,6","7,16","6,6",11,2
34,"e_7,16,12,0","7,16","12,0",21,2
35,"e_20,14,2,5","20,14","2,5",27,3
36,"e_20,14,22,5","20,14","22,5",11,1
37,"e_22,5,10,9","22,5","10,9",16,1
38,"e_22,5,13,17","22,5","13,17",21,2
