,id,origin,destination,distance,hard_cap
0,e_0,v_9,v_4,10,2
1,e_1,v_3,v_16,4,3
2,e_2,v_2,v_3,18,3
3,e_3,v_10,v_1,2,1
4,e_4,v_5,v_3,8,1
5,e_5,v_12,v_6,24,2
6,e_6,v_5,v_4,12,1
7,e_7,v_8,v_6,7,2
8,e_8,v_2,v_12,10,4
9,e_9,v_9,v_2,24,3
10,e_10,v_10,v_7,17,4
11,e_11,v_5,v_1,14,4
12,e_12,v_18,v_4,18,4
13,e_13,v_10,v_12,25,4
14,e_14,v_7,v_11,11,1
15,e_15,v_11,v_15,3,4
16,e_16,v_17,v_8,5,3
17,e_17,v_19,v_12,25,4
18,e_18,v_3,v_20,8,1
19,e_19,v_19,v_13,26,1
20,e_20,v_13,v_2,4,4
21,e_21,v_17,v_2,22,1
22,e_22,v_18,v_13,10,2
23,e_23,v_3,v_13,19,4
24,e_24,v_18,v_20,17,3
25,e_25,v_9,v_17,9,4
26,e_26,v_4,v_10,13,3
27,e_27,v_6,v_20,1,3
28,e_28,v_19,v_6,1,3
29,e_29,v_12,v_2,10,1
