,id,origin,destination,distance,hard_cap
0,e_0,v_15,v_11,3,6
1,e_1,v_1,v_16,11,5
2,e_2,v_7,v_17,8,5
3,e_3,v_20,v_3,8,3
4,e_4,v_6,v_1,1,6
5,e_5,v_17,v_19,10,6
6,e_6,v_13,v_10,28,4
7,e_7,v_20,v_4,11,4
8,e_8,v_5,v_10,16,2
9,e_9,v_19,v_13,26,4
10,e_10,v_19,v_18,17,1
11,e_11,v_12,v_13,7,6
12,e_12,v_15,v_12,11,1
13,e_13,v_10,v_5,16,5
14,e_14,v_1,v_19,1,5
15,e_15,v_15,v_5,12,6
16,e_16,v_3,v_19,8,4
17,e_17,v_5,v_11,9,1
18,e_18,v_12,v_7,19,2
19,e_19,v_11,v_3,15,4
20,e_20,v_3,v_20,8,5
21,e_21,v_9,v_2,24,1
22,e_22,v_6,v_15,24,1
23,e_23,v_9,v_18,15,5
24,e_24,v_18,v_2,9,1
25,e_25,v_2,v_1,25,6
26,e_26,v_2,v_13,4,3
27,e_27,v_16,v_11,13,1
28,e_28,v_8,v_10,10,2
29,e_29,v_9,v_10,4,5
30,e_30,v_20,v_14,5,2
31,e_31,v_2,v_3,18,3
32,e_32,v_1,v_15,25,4
33,e_33,v_3,v_7,10,4
34,e_34,v_17,v_13,25,2
35,e_35,v_16,v_4,16,2
36,e_36,v_9,v_15,23,2
37,e_37,v_11,v_16,13,2
38,e_38,v_20,v_15,25,6
39,e_39,v_13,v_4,26,2
40,e_40,v_4,v_6,11,2
41,e_41,v_5,v_6,14,6
42,e_42,v_5,v_9,12,1
43,e_43,v_11,v_5,9,1
44,e_44,v_6,v_13,26,2
