,id,origin,destination,distance,hard_cap
0,e_0,v_8,v_13,22,1
1,e_1,v_18,v_4,18,5
2,e_2,v_15,v_19,25,3
3,e_3,v_7,v_19,15,2
4,e_4,v_7,v_4,10,2
5,e_5,v_19,v_17,10,5
6,e_6,v_11,v_13,7,2
7,e_7,v_1,v_10,2,1
8,e_8,v_6,v_3,7,1
9,e_9,v_10,v_4,13,4
10,e_10,v_8,v_10,10,5
11,e_11,v_15,v_8,19,4
12,e_12,v_2,v_19,25,5
13,e_13,v_15,v_13,5,3
14,e_14,v_14,v_10,7,2
15,e_15,v_7,v_3,10,1
16,e_16,v_6,v_16,10,5
17,e_17,v_20,v_12,25,4
18,e_18,v_17,v_6,10,1
19,e_19,v_10,v_1,2,5
20,e_20,v_19,v_10,2,5
21,e_21,v_3,v_10,9,4
22,e_22,v_15,v_5,12,1
23,e_23,v_1,v_2,25,5
24,e_24,v_17,v_8,5,4
25,e_25,v_9,v_20,3,1
26,e_26,v_9,v_10,4,3
27,e_27,v_9,v_13,25,3
28,e_28,v_19,v_15,25,4
29,e_29,v_10,v_14,7,4
