,id,origin,destination,distance,hard_cap
0,e_0,v_10,v_15,26,4
1,e_1,v_6,v_2,25,3
2,e_2,v_14,v_11,17,1
3,e_3,v_10,v_13,28,4
4,e_4,v_3,v_11,15,3
5,e_5,v_17,v_9,9,2
6,e_6,v_5,v_4,12,5
7,e_7,v_10,v_18,18,4
8,e_8,v_1,v_3,8,2
9,e_9,v_18,v_1,17,1
10,e_10,v_12,v_15,11,5
11,e_11,v_1,v_16,11,3
12,e_12,v_9,v_8,6,5
13,e_13,v_8,v_9,6,2
14,e_14,v_14,v_4,12,1
15,e_15,v_1,v_2,25,4
16,e_16,v_15,v_10,26,3
17,e_17,v_2,v_18,9,1
18,e_18,v_13,v_7,17,2
19,e_19,v_11,v_8,16,3
20,e_20,v_12,v_20,25,2
21,e_21,v_16,v_19,11,4
22,e_22,v_2,v_14,20,3
23,e_23,v_15,v_7,14,5
24,e_24,v_16,v_14,6,3
25,e_25,v_10,v_5,16,2
26,e_26,v_12,v_1,25,3
27,e_27,v_11,v_7,11,4
28,e_28,v_3,v_9,6,4
29,e_29,v_9,v_17,9,2
30,e_30,v_5,v_2,13,4
31,e_31,v_6,v_17,10,4
32,e_32,v_13,v_3,19,2
33,e_33,v_20,v_17,11,5
34,e_34,v_17,v_1,11,4
35,e_35,v_20,v_10,2,1
36,e_36,v_20,v_2,25,3
37,e_37,v_9,v_6,2,1
38,e_38,v_8,v_11,16,1
39,e_39,v_11,v_5,9,1
40,e_40,v_5,v_16,9,4
41,e_41,v_9,v_5,12,1
42,e_42,v_6,v_7,14,3
43,e_43,v_6,v_1,1,4
44,e_44,v_20,v_5,14,2
