,id,origin,destination,distance,hard_cap
0,e_0,v_5,v_13,15,2
1,e_1,v_2,v_16,16,1
2,e_2,v_16,v_4,16,2
3,e_3,v_16,v_6,10,2
4,e_4,v_8,v_12,22,1
5,e_5,v_9,v_2,24,1
6,e_6,v_3,v_15,18,1
7,e_7,v_14,v_4,12,1
8,e_8,v_6,v_13,26,2
9,e_9,v_13,v_17,25,1
10,e_10,v_4,v_11,20,1
11,e_11,v_8,v_17,5,2
12,e_12,v_2,v_11,4,1
13,e_13,v_1,v_4,11,1
14,e_14,v_13,v_7,17,2
15,e_15,v_2,v_1,25,2
16,e_16,v_3,v_1,8,2
17,e_17,v_17,v_18,16,2
18,e_18,v_20,v_5,14,2
19,e_19,v_4,v_3,12,1
20,e_20,v_2,v_4,24,2
21,e_21,v_5,v_19,14,1
22,e_22,v_8,v_16,10,1
23,e_23,v_18,v_8,13,1
24,e_24,v_19,v_8,8,2
25,e_25,v_19,v_17,10,2
26,e_26,v_5,v_2,13,2
27,e_27,v_17,v_12,26,2
28,e_28,v_10,v_11,23,2
29,e_29,v_13,v_1,26,2
