,id,origin,destination,distance,hard_cap
0,e_0,v_2,v_20,25,4
1,e_1,v_17,v_3,10,4
2,e_2,v_14,v_15,20,4
3,e_3,v_17,v_19,10,4
4,e_4,v_14,v_1,5,2
5,e_5,v_16,v_2,16,2
6,e_6,v_9,v_18,15,1
7,e_7,v_2,v_17,22,2
8,e_8,v_5,v_19,14,4
9,e_9,v_14,v_4,12,1
10,e_10,v_10,v_19,2,4
11,e_11,v_16,v_10,12,2
12,e_12,v_3,v_11,15,1
13,e_13,v_19,v_11,22,1
14,e_14,v_4,v_12,28,1
15,e_15,v_17,v_9,9,1
16,e_16,v_1,v_11,22,1
17,e_17,v_6,v_4,11,1
18,e_18,v_4,v_7,10,4
19,e_19,v_18,v_9,15,4
20,e_20,v_17,v_6,10,3
21,e_21,v_20,v_12,25,3
22,e_22,v_12,v_15,11,1
23,e_23,v_6,v_1,1,3
24,e_24,v_20,v_8,8,4
25,e_25,v_8,v_14,6,1
26,e_26,v_16,v_9,10,2
27,e_27,v_6,v_9,2,3
28,e_28,v_9,v_10,4,3
29,e_29,v_8,v_11,16,4
30,e_30,v_9,v_12,24,2
31,e_31,v_10,v_6,3,2
32,e_32,v_7,v_8,8,2
33,e_33,v_13,v_12,7,1
34,e_34,v_17,v_14,10,3
35,e_35,v_20,v_13,26,1
36,e_36,v_12,v_13,7,4
37,e_37,v_16,v_6,10,1
38,e_38,v_3,v_10,9,4
39,e_39,v_2,v_18,9,4
40,e_40,v_4,v_14,12,3
41,e_41,v_15,v_17,21,1
42,e_42,v_6,v_19,1,4
43,e_43,v_11,v_8,16,2
44,e_44,v_1,v_18,17,1
45,e_45,v_17,v_8,5,1
46,e_46,v_19,v_20,1,2
47,e_47,v_5,v_10,16,3
48,e_48,v_11,v_7,11,1
49,e_49,v_19,v_16,11,3
50,e_50,v_13,v_9,25,3
51,e_51,v_16,v_14,6,4
52,e_52,v_6,v_17,10,2
53,e_53,v_13,v_11,7,2
54,e_54,v_20,v_7,15,3
55,e_55,v_3,v_14,3,3
56,e_56,v_11,v_4,20,1
57,e_57,v_5,v_15,12,1
58,e_58,v_16,v_1,11,2
59,e_59,v_14,v_8,6,1
