,id,origin,destination,distance,hard_cap
0,e_0,v_14,v_2,20,3
1,e_1,v_15,v_14,20,2
2,e_2,v_8,v_7,8,1
3,e_3,v_10,v_16,12,2
4,e_4,v_4,v_9,10,5
5,e_5,v_15,v_5,12,4
6,e_6,v_15,v_7,14,2
7,e_7,v_16,v_20,11,3
8,e_8,v_16,v_3,4,4
9,e_9,v_2,v_1,25,5
10,e_10,v_17,v_18,16,2
11,e_11,v_8,v_3,6,3
12,e_12,v_7,v_14,12,1
13,e_13,v_2,v_9,24,4
14,e_14,v_13,v_5,15,4
15,e_15,v_1,v_4,11,2
16,e_16,v_11,v_14,17,5
17,e_17,v_14,v_13,21,1
18,e_18,v_15,v_2,2,3
19,e_19,v_13,v_20,26,5
20,e_20,v_5,v_1,14,4
21,e_21,v_8,v_6,7,1
22,e_22,v_1,v_11,22,5
23,e_23,v_7,v_13,17,3
24,e_24,v_19,v_16,11,1
25,e_25,v_4,v_13,26,3
26,e_26,v_19,v_15,25,5
27,e_27,v_3,v_12,18,2
28,e_28,v_19,v_20,1,4
29,e_29,v_12,v_18,11,3
30,e_30,v_20,v_3,8,3
31,e_31,v_1,v_6,1,5
32,e_32,v_18,v_12,11,2
33,e_33,v_7,v_10,17,3
34,e_34,v_13,v_3,19,5
35,e_35,v_13,v_9,25,3
36,e_36,v_17,v_2,22,3
37,e_37,v_8,v_14,6,3
38,e_38,v_5,v_15,12,2
39,e_39,v_3,v_6,7,4
40,e_40,v_19,v_11,22,4
41,e_41,v_12,v_1,25,2
42,e_42,v_3,v_9,6,5
43,e_43,v_13,v_7,17,3
44,e_44,v_15,v_6,24,5
45,e_45,v_17,v_14,10,3
46,e_46,v_16,v_10,12,2
47,e_47,v_10,v_2,27,3
48,e_48,v_12,v_3,18,1
49,e_49,v_20,v_1,1,3
50,e_50,v_10,v_7,17,2
51,e_51,v_2,v_5,13,5
52,e_52,v_9,v_19,3,4
53,e_53,v_6,v_20,1,5
54,e_54,v_6,v_14,5,5
55,e_55,v_11,v_1,22,1
56,e_56,v_1,v_5,14,4
57,e_57,v_2,v_13,4,3
58,e_58,v_6,v_16,10,3
59,e_59,v_6,v_1,1,1
