,id,demand,origin,destination
0,k_0,1,"10,3","20,17"
1,k_1,1,"9,1","15,24"
2,k_2,1,"20,16","16,11"
3,k_3,1,"3,24","20,8"
4,k_4,1,"1,2","6,15"
5,k_5,1,"6,15","20,8"
6,k_6,1,"1,2","17,24"
7,k_7,1,"20,19","15,3"
8,k_8,1,"20,8","20,13"
9,k_9,1,"20,16","9,1"
10,k_10,1,"0,0","16,3"
11,k_11,1,"9,1","20,19"
12,k_12,1,"10,3","17,24"
13,k_13,1,"10,3","6,15"
14,k_14,1,"23,20","6,15"
15,k_15,1,"20,6","20,17"
16,k_16,1,"16,3","3,24"
17,k_17,1,"20,8","10,3"
18,k_18,1,"20,6","20,13"
19,k_19,1,"20,8","5,24"
20,k_20,1,"9,1","1,2"
21,k_21,1,"9,1","17,24"
22,k_22,1,"6,15","9,6"
23,k_23,1,"16,11","20,8"
24,k_24,1,"20,16","9,1"
25,k_25,1,"3,24","0,0"
26,k_26,1,"20,6","20,17"
27,k_27,1,"15,3","6,15"
28,k_28,1,"15,3","6,15"
29,k_29,1,"17,24","20,17"
30,k_30,1,"15,24","23,20"
31,k_31,1,"10,3","20,19"
32,k_32,1,"20,13","10,3"
33,k_33,1,"20,17","10,3"
34,k_34,1,"10,3","23,20"
35,k_35,1,"5,24","16,3"
36,k_36,1,"20,16","9,1"
37,k_37,1,"3,24","16,11"
38,k_38,1,"16,11","23,20"
39,k_39,1,"15,3","15,24"
40,k_40,1,"20,17","20,8"
41,k_41,1,"10,3","20,13"
42,k_42,1,"3,24","9,1"
43,k_43,1,"5,24","16,3"
44,k_44,1,"20,19","1,2"
45,k_45,1,"16,3","20,17"
46,k_46,1,"16,3","9,1"
47,k_47,1,"20,19","20,8"
48,k_48,1,"23,20","15,3"
49,k_49,1,"20,8","20,16"
50,k_50,1,"16,3","20,16"
51,k_51,1,"9,1","0,0"
52,k_52,1,"6,15","20,8"
53,k_53,1,"23,20","20,6"
54,k_54,1,"15,24","9,6"
55,k_55,1,"16,3","9,1"
56,k_56,1,"3,24","10,3"
57,k_57,1,"10,3","20,8"
58,k_58,1,"5,24","23,20"
59,k_59,1,"5,24","10,3"
60,k_60,1,"20,13","6,15"
61,k_61,1,"17,24","9,6"
62,k_62,1,"3,24","23,20"
63,k_63,1,"20,6","20,17"
64,k_64,1,"20,17","15,24"
65,k_65,1,"20,6","20,17"
66,k_66,1,"1,2","15,3"
67,k_67,1,"20,6","9,1"
68,k_68,1,"20,16","1,2"
69,k_69,1,"16,3","3,24"
70,k_70,1,"23,20","15,3"
71,k_71,1,"9,1","20,16"
72,k_72,1,"20,8","6,15"
73,k_73,1,"20,8","20,13"
74,k_74,1,"16,3","20,16"
75,k_75,1,"20,17","5,24"
76,k_76,1,"0,0","16,3"
77,k_77,1,"5,24","10,3"
78,k_78,1,"10,3","20,6"
79,k_79,1,"0,0","16,3"
80,k_80,1,"9,1","20,17"
81,k_81,1,"20,17","9,6"
82,k_82,1,"20,6","20,17"
83,k_83,1,"3,24","20,19"
84,k_84,1,"20,13","5,24"
85,k_85,1,"16,11","3,24"
86,k_86,1,"20,17","9,6"
87,k_87,1,"20,6","9,1"
88,k_88,1,"20,8","1,2"
89,k_89,1,"3,24","0,0"
90,k_90,1,"23,20","15,24"
91,k_91,1,"10,3","20,17"
92,k_92,1,"23,20","9,6"
93,k_93,1,"20,8","20,13"
94,k_94,1,"20,8","17,24"
95,k_95,1,"3,24","20,6"
96,k_96,1,"6,15","20,6"
97,k_97,1,"9,1","20,8"
98,k_98,1,"15,24","0,0"
99,k_99,1,"17,24","20,19"
100,k_100,1,"3,24","20,6"
101,k_101,1,"16,11","20,8"
102,k_102,1,"3,24","0,0"
103,k_103,1,"15,3","15,24"
104,k_104,1,"9,1","20,6"
105,k_105,1,"3,24","10,3"
106,k_106,1,"10,3","17,24"
107,k_107,1,"20,8","20,13"
108,k_108,1,"15,3","9,1"
109,k_109,1,"6,15","9,1"
110,k_110,1,"9,6","20,8"
111,k_111,1,"20,8","5,24"
112,k_112,1,"20,17","6,15"
113,k_113,1,"20,13","5,24"
114,k_114,1,"1,2","16,3"
115,k_115,1,"10,3","20,8"
116,k_116,1,"15,3","20,6"
117,k_117,1,"15,24","23,20"
118,k_118,1,"16,3","6,15"
119,k_119,1,"15,24","10,3"
120,k_120,1,"10,3","1,2"
121,k_121,1,"20,6","5,24"
122,k_122,1,"3,24","20,19"
123,k_123,1,"23,20","9,6"
124,k_124,1,"6,15","20,13"
125,k_125,1,"5,24","15,24"
126,k_126,1,"16,11","20,13"
127,k_127,1,"20,16","5,24"
128,k_128,1,"15,3","1,2"
129,k_129,1,"3,24","0,0"
130,k_130,1,"16,3","1,2"
131,k_131,1,"3,24","0,0"
132,k_132,1,"20,17","10,3"
133,k_133,1,"16,3","20,6"
134,k_134,1,"10,3","23,20"
135,k_135,1,"9,6","0,0"
