,id,origin,destination,distance,hard_cap
0,e_0,v_12,v_4,28,6
1,e_1,v_5,v_15,12,4
2,e_2,v_10,v_14,7,4
3,e_3,v_20,v_6,1,2
4,e_4,v_7,v_4,10,6
5,e_5,v_7,v_19,15,6
6,e_6,v_4,v_19,11,5
7,e_7,v_3,v_4,12,1
8,e_8,v_17,v_18,16,6
9,e_9,v_9,v_3,6,2
10,e_10,v_3,v_6,7,2
11,e_11,v_14,v_16,6,3
12,e_12,v_1,v_11,22,4
13,e_13,v_16,v_8,10,4
14,e_14,v_3,v_9,6,2
15,e_15,v_14,v_13,21,1
16,e_16,v_12,v_16,14,2
17,e_17,v_20,v_11,22,1
18,e_18,v_9,v_16,10,5
19,e_19,v_12,v_5,17,2
20,e_20,v_18,v_11,6,4
21,e_21,v_10,v_6,3,4
22,e_22,v_7,v_2,14,5
23,e_23,v_5,v_12,17,4
24,e_24,v_15,v_20,25,6
25,e_25,v_1,v_2,25,2
26,e_26,v_6,v_14,5,6
27,e_27,v_8,v_9,6,4
28,e_28,v_5,v_19,14,4
29,e_29,v_18,v_13,10,3
30,e_30,v_1,v_3,8,6
31,e_31,v_8,v_6,7,3
32,e_32,v_13,v_12,7,6
33,e_33,v_8,v_12,22,4
34,e_34,v_6,v_5,14,4
35,e_35,v_11,v_1,22,1
36,e_36,v_1,v_7,15,4
37,e_37,v_1,v_6,1,6
38,e_38,v_15,v_14,20,6
39,e_39,v_14,v_18,12,2
40,e_40,v_19,v_13,26,3
41,e_41,v_5,v_10,16,5
42,e_42,v_4,v_9,10,3
43,e_43,v_2,v_10,27,4
44,e_44,v_14,v_5,10,5
