,id,origin,destination,distance,hard_cap
0,e_0,v_8,v_3,6,6
1,e_1,v_12,v_2,10,3
2,e_2,v_14,v_4,12,3
3,e_3,v_3,v_15,18,2
4,e_4,v_15,v_11,3,4
5,e_5,v_16,v_10,12,2
6,e_6,v_5,v_2,13,7
7,e_7,v_8,v_5,8,3
8,e_8,v_19,v_16,11,2
9,e_9,v_14,v_9,4,2
10,e_10,v_7,v_3,10,2
11,e_11,v_10,v_14,7,1
12,e_12,v_12,v_9,24,8
13,e_13,v_11,v_1,22,1
14,e_14,v_12,v_5,17,6
15,e_15,v_12,v_15,11,3
16,e_16,v_10,v_13,28,5
17,e_17,v_14,v_15,20,5
18,e_18,v_7,v_1,15,7
19,e_19,v_16,v_5,9,8
20,e_20,v_14,v_1,5,8
21,e_21,v_18,v_3,10,8
22,e_22,v_17,v_7,8,7
23,e_23,v_20,v_6,1,4
24,e_24,v_18,v_4,18,8
25,e_25,v_14,v_7,12,8
26,e_26,v_8,v_4,7,8
27,e_27,v_18,v_8,13,6
28,e_28,v_14,v_5,10,5
29,e_29,v_1,v_12,25,8
30,e_30,v_6,v_15,24,3
31,e_31,v_7,v_5,3,3
32,e_32,v_17,v_4,3,7
33,e_33,v_3,v_4,12,5
34,e_34,v_15,v_18,9,2
35,e_35,v_18,v_20,17,3
36,e_36,v_20,v_18,17,6
37,e_37,v_3,v_5,8,3
38,e_38,v_18,v_2,9,1
39,e_39,v_19,v_13,26,6
40,e_40,v_15,v_13,5,2
41,e_41,v_20,v_10,2,5
42,e_42,v_12,v_16,14,1
43,e_43,v_10,v_8,10,2
44,e_44,v_3,v_6,7,1
45,e_45,v_3,v_14,3,7
46,e_46,v_2,v_4,24,5
47,e_47,v_12,v_3,18,7
48,e_48,v_9,v_5,12,4
49,e_49,v_16,v_6,10,5
50,e_50,v_16,v_7,11,2
51,e_51,v_16,v_2,16,8
52,e_52,v_14,v_11,17,7
53,e_53,v_11,v_3,15,7
54,e_54,v_7,v_17,8,2
55,e_55,v_17,v_20,11,2
56,e_56,v_1,v_19,1,3
57,e_57,v_11,v_5,9,5
58,e_58,v_3,v_19,8,5
59,e_59,v_1,v_6,1,2
