,id,demand,origin,destination
0,k_0,1,"11,4","18,0"
1,k_1,1,"16,19","21,17"
2,k_2,1,"14,19","18,0"
3,k_3,1,"7,20","13,11"
4,k_4,1,"11,4","16,19"
5,k_5,1,"13,11","21,17"
6,k_6,1,"20,0","13,11"
7,k_7,1,"3,12","16,5"
8,k_8,1,"5,19","3,12"
9,k_9,1,"7,20","18,0"
10,k_10,1,"0,7","16,5"
11,k_11,1,"16,5","20,0"
12,k_12,1,"0,7","19,3"
13,k_13,1,"16,19","13,10"
14,k_14,1,"20,4","18,8"
15,k_15,1,"11,4","16,5"
16,k_16,1,"3,12","16,5"
17,k_17,1,"0,7","18,0"
18,k_18,1,"13,11","18,0"
19,k_19,1,"3,12","20,4"
20,k_20,1,"16,19","13,10"
21,k_21,1,"20,0","16,5"
22,k_22,1,"19,3","16,5"
23,k_23,1,"11,4","20,4"
24,k_24,1,"0,7","3,12"
25,k_25,1,"11,4","18,0"
26,k_26,1,"5,19","16,16"
27,k_27,1,"0,8","16,5"
28,k_28,1,"19,3","16,5"
29,k_29,1,"16,5","13,11"
30,k_30,1,"20,0","13,9"
31,k_31,1,"21,17","16,19"
32,k_32,1,"13,10","16,19"
33,k_33,1,"21,17","16,19"
34,k_34,1,"7,20","13,11"
35,k_35,1,"7,1","19,3"
36,k_36,1,"11,4","19,3"
37,k_37,1,"16,5","13,11"
38,k_38,1,"5,19","18,0"
39,k_39,1,"3,12","13,11"
40,k_40,1,"0,8","3,12"
41,k_41,1,"16,19","21,17"
42,k_42,1,"13,11","14,19"
43,k_43,1,"13,9","21,17"
44,k_44,1,"16,19","21,17"
45,k_45,1,"20,4","16,5"
46,k_46,1,"7,20","13,10"
47,k_47,1,"0,7","14,19"
48,k_48,1,"16,19","13,10"
49,k_49,1,"0,8","18,0"
50,k_50,1,"7,20","19,3"
51,k_51,1,"16,16","20,4"
52,k_52,1,"0,7","19,3"
53,k_53,1,"0,7","20,0"
54,k_54,1,"5,19","14,19"
55,k_55,1,"7,1","16,19"
56,k_56,1,"13,9","18,8"
57,k_57,1,"13,9","16,19"
58,k_58,1,"0,8","20,0"
59,k_59,1,"0,7","20,4"
60,k_60,1,"11,4","20,4"
61,k_61,1,"18,8","16,19"
62,k_62,1,"16,5","19,3"
63,k_63,1,"7,1","3,12"
64,k_64,1,"13,10","21,17"
65,k_65,1,"0,7","13,10"
66,k_66,1,"13,11","14,19"
67,k_67,1,"13,10","16,16"
68,k_68,1,"13,10","21,17"
69,k_69,1,"16,5","3,12"
70,k_70,1,"13,9","16,16"
71,k_71,1,"5,19","14,19"
72,k_72,1,"0,8","20,0"
73,k_73,1,"3,12","13,11"
74,k_74,1,"16,16","13,11"
75,k_75,1,"20,0","13,10"
76,k_76,1,"14,19","3,12"
77,k_77,1,"13,11","20,0"
78,k_78,1,"18,8","13,9"
79,k_79,1,"13,11","18,0"
80,k_80,1,"18,8","3,12"
81,k_81,1,"14,19","19,3"
82,k_82,1,"20,0","16,5"
83,k_83,1,"3,12","13,11"
84,k_84,1,"11,4","16,19"
85,k_85,1,"7,20","13,11"
86,k_86,1,"13,10","20,0"
87,k_87,1,"0,7","14,19"
88,k_88,1,"5,19","14,19"
89,k_89,1,"13,10","21,17"
90,k_90,1,"7,20","13,11"
91,k_91,1,"16,5","18,0"
92,k_92,1,"13,11","14,19"
93,k_93,1,"7,1","16,19"
94,k_94,1,"18,0","18,8"
95,k_95,1,"16,19","18,0"
96,k_96,1,"16,16","19,3"
97,k_97,1,"18,0","18,8"
98,k_98,1,"16,16","13,11"
99,k_99,1,"16,5","3,12"
100,k_100,1,"7,1","19,3"
101,k_101,1,"0,8","14,19"
102,k_102,1,"0,8","16,19"
103,k_103,1,"0,7","16,5"
104,k_104,1,"21,17","14,19"
105,k_105,1,"13,10","16,19"
106,k_106,1,"18,8","13,11"
107,k_107,1,"14,19","21,17"
108,k_108,1,"16,5","13,11"
109,k_109,1,"18,0","18,8"
110,k_110,1,"3,12","13,10"
111,k_111,1,"0,7","20,4"
112,k_112,1,"18,0","14,19"
113,k_113,1,"0,7","13,11"
114,k_114,1,"11,4","16,5"
115,k_115,1,"0,7","13,10"
116,k_116,1,"13,9","14,19"
117,k_117,1,"13,11","20,0"
118,k_118,1,"13,10","18,0"
119,k_119,1,"0,7","14,19"
120,k_120,1,"7,20","13,11"
121,k_121,1,"16,5","18,0"
122,k_122,1,"18,0","16,16"
123,k_123,1,"0,8","18,0"
124,k_124,1,"7,1","18,0"
125,k_125,1,"20,0","14,19"
126,k_126,1,"19,3","18,8"
127,k_127,1,"13,11","14,19"
128,k_128,1,"14,19","21,17"
129,k_129,1,"20,0","14,19"
130,k_130,1,"16,5","19,3"
131,k_131,1,"7,20","20,4"
132,k_132,1,"18,0","13,10"
133,k_133,1,"7,20","18,0"
134,k_134,1,"16,19","20,4"
