,id,origin,destination,distance,hard_cap
0,"e_0,8,0,7","0,8","0,7",1,1
1,"e_16,19,16,16","16,19","16,16",3,2
2,"e_16,19,14,19","16,19","14,19",2,5
3,"e_19,3,20,4","19,3","20,4",2,5
4,"e_19,3,18,0","19,3","18,0",4,4
5,"e_19,3,20,0","19,3","20,0",4,4
6,"e_16,16,16,19","16,16","16,19",3,1
7,"e_13,9,13,11","13,9","13,11",2,2
8,"e_13,9,13,10","13,9","13,10",1,5
9,"e_20,4,19,3","20,4","19,3",2,4
10,"e_20,4,20,0","20,4","20,0",4,4
11,"e_5,19,7,20","5,19","7,20",3,4
12,"e_18,0,19,3","18,0","19,3",4,4
13,"e_18,0,20,0","18,0","20,0",2,1
14,"e_13,11,13,9","13,11","13,9",2,4
15,"e_13,11,13,10","13,11","13,10",1,2
16,"e_7,20,5,19","7,20","5,19",3,3
17,"e_20,0,19,3","20,0","19,3",4,1
18,"e_20,0,20,4","20,0","20,4",4,2
19,"e_20,0,18,0","20,0","18,0",2,2
20,"e_13,10,13,9","13,10","13,9",1,4
21,"e_13,10,13,11","13,10","13,11",1,4
22,"e_0,7,0,8","0,7","0,8",1,3
23,"e_14,19,16,19","14,19","16,19",2,4
24,"e_0,8,13,9","0,8","13,9",14,1
25,"e_16,19,13,9","16,19","13,9",13,2
26,"e_16,5,16,19","16,5","16,19",14,4
27,"e_3,12,16,19","3,12","16,19",20,4
28,"e_19,3,16,19","19,3","16,19",19,5
29,"e_16,16,3,12","16,16","3,12",17,2
30,"e_13,9,19,3","13,9","19,3",12,2
31,"e_21,17,18,8","21,17","18,8",12,4
32,"e_20,4,16,19","20,4","16,19",19,3
33,"e_5,19,13,9","5,19","13,9",18,2
34,"e_18,0,3,12","18,0","3,12",27,5
35,"e_13,11,16,5","13,11","16,5",9,1
36,"e_18,8,20,0","18,8","20,0",10,2
37,"e_7,20,16,19","7,20","16,19",10,2
38,"e_11,4,13,10","11,4","13,10",8,5
39,"e_7,1,13,11","7,1","13,11",16,1
40,"e_20,0,21,17","20,0","21,17",18,2
41,"e_13,10,3,12","13,10","3,12",12,5
42,"e_0,7,16,16","0,7","16,16",25,1
43,"e_14,19,13,11","14,19","13,11",9,2
