,id,origin,destination,distance,hard_cap
0,e_0,v_7,v_4,10,4
1,e_1,v_9,v_3,6,6
2,e_2,v_16,v_8,10,3
3,e_3,v_3,v_9,6,8
4,e_4,v_5,v_1,14,5
5,e_5,v_8,v_16,10,2
6,e_6,v_9,v_15,23,7
7,e_7,v_8,v_20,8,4
8,e_8,v_20,v_19,1,4
9,e_9,v_14,v_12,20,5
10,e_10,v_1,v_3,8,5
11,e_11,v_10,v_9,4,1
12,e_12,v_11,v_17,18,2
13,e_13,v_11,v_13,7,6
14,e_14,v_10,v_12,25,7
15,e_15,v_7,v_15,14,3
16,e_16,v_7,v_13,17,3
17,e_17,v_13,v_2,4,2
18,e_18,v_17,v_6,10,7
19,e_19,v_9,v_17,9,4
20,e_20,v_13,v_20,26,5
21,e_21,v_17,v_5,10,8
22,e_22,v_10,v_17,12,3
23,e_23,v_4,v_8,7,4
24,e_24,v_14,v_9,4,8
25,e_25,v_9,v_4,10,7
26,e_26,v_3,v_14,3,8
27,e_27,v_19,v_8,8,4
28,e_28,v_10,v_11,23,3
29,e_29,v_16,v_6,10,6
30,e_30,v_5,v_16,9,2
31,e_31,v_19,v_10,2,3
32,e_32,v_14,v_18,12,2
33,e_33,v_12,v_4,28,4
34,e_34,v_11,v_10,23,4
35,e_35,v_16,v_2,16,5
36,e_36,v_19,v_1,1,2
37,e_37,v_8,v_6,7,8
38,e_38,v_17,v_11,18,8
39,e_39,v_6,v_1,1,3
40,e_40,v_18,v_20,17,6
41,e_41,v_9,v_8,6,4
42,e_42,v_17,v_4,3,5
43,e_43,v_12,v_20,25,5
44,e_44,v_2,v_1,25,5
