,id,demand,origin,destination
0,k_0,1,"12,11","19,1"
1,k_1,1,"7,0","9,3"
2,k_2,1,"1,10","20,17"
3,k_3,1,"9,3","20,17"
4,k_4,1,"7,0","24,19"
5,k_5,1,"10,1","15,1"
6,k_6,1,"24,15","15,1"
7,k_7,1,"12,11","24,15"
8,k_8,1,"10,1","12,11"
9,k_9,1,"7,0","9,3"
10,k_10,1,"2,22","19,1"
11,k_11,1,"2,22","2,18"
12,k_12,1,"12,11","19,1"
13,k_13,1,"15,1","12,11"
14,k_14,1,"6,16","15,1"
15,k_15,1,"2,22","2,18"
16,k_16,1,"12,20","20,17"
17,k_17,1,"4,20","14,20"
18,k_18,1,"18,4","12,20"
19,k_19,1,"0,7","6,1"
20,k_20,1,"15,1","2,18"
21,k_21,1,"10,1","18,4"
22,k_22,1,"1,10","2,18"
23,k_23,1,"2,22","2,18"
24,k_24,1,"6,1","20,17"
25,k_25,1,"6,16","9,3"
26,k_26,1,"12,20","2,18"
27,k_27,1,"15,1","2,18"
28,k_28,1,"2,22","20,17"
29,k_29,1,"1,10","18,4"
30,k_30,1,"15,1","19,1"
31,k_31,1,"4,20","7,0"
32,k_32,1,"8,14","24,15"
33,k_33,1,"24,19","0,7"
34,k_34,1,"6,1","9,3"
35,k_35,1,"24,15","10,1"
36,k_36,1,"1,10","18,4"
37,k_37,1,"4,20","19,1"
38,k_38,1,"24,19","2,18"
39,k_39,1,"12,20","10,1"
40,k_40,1,"1,10","10,1"
41,k_41,1,"18,4","19,1"
42,k_42,1,"1,10","18,4"
43,k_43,1,"12,11","19,1"
44,k_44,1,"19,1","24,15"
45,k_45,1,"6,1","10,1"
46,k_46,1,"6,16","24,15"
47,k_47,1,"7,0","24,15"
48,k_48,1,"18,4","19,1"
49,k_49,1,"6,16","24,15"
50,k_50,1,"7,0","0,7"
51,k_51,1,"6,1","20,17"
52,k_52,1,"24,15","7,0"
53,k_53,1,"1,10","15,1"
54,k_54,1,"1,10","12,20"
55,k_55,1,"18,4","14,20"
56,k_56,1,"6,16","18,4"
57,k_57,1,"12,20","15,1"
58,k_58,1,"1,10","10,1"
59,k_59,1,"6,1","9,3"
60,k_60,1,"4,20","9,3"
61,k_61,1,"6,16","0,7"
62,k_62,1,"24,19","2,18"
63,k_63,1,"8,14","9,3"
64,k_64,1,"0,7","6,1"
65,k_65,1,"18,4","9,3"
66,k_66,1,"15,1","18,4"
67,k_67,1,"2,22","20,17"
68,k_68,1,"19,1","24,19"
69,k_69,1,"10,1","6,16"
70,k_70,1,"2,22","14,20"
71,k_71,1,"4,20","10,1"
72,k_72,1,"4,20","10,1"
73,k_73,1,"6,16","9,3"
74,k_74,1,"10,1","15,1"
75,k_75,1,"10,1","14,20"
76,k_76,1,"8,14","24,15"
77,k_77,1,"7,0","0,7"
78,k_78,1,"1,10","0,7"
79,k_79,1,"2,22","15,1"
80,k_80,1,"6,1","24,19"
81,k_81,1,"12,11","19,1"
82,k_82,1,"0,7","7,0"
83,k_83,1,"18,4","12,20"
84,k_84,1,"19,1","12,20"
85,k_85,1,"19,1","14,20"
86,k_86,1,"12,20","24,15"
87,k_87,1,"1,10","14,20"
88,k_88,1,"10,1","2,18"
89,k_89,1,"0,7","2,18"
90,k_90,1,"2,22","10,1"
91,k_91,1,"14,20","0,7"
92,k_92,1,"24,19","20,17"
93,k_93,1,"4,20","12,20"
94,k_94,1,"24,15","18,4"
95,k_95,1,"1,10","19,1"
96,k_96,1,"6,1","10,1"
97,k_97,1,"18,4","12,20"
98,k_98,1,"14,20","0,7"
99,k_99,1,"19,1","14,20"
100,k_100,1,"24,15","12,11"
101,k_101,1,"9,3","12,11"
102,k_102,1,"4,20","0,7"
103,k_103,1,"15,1","18,4"
104,k_104,1,"24,15","15,1"
105,k_105,1,"19,1","24,15"
106,k_106,1,"18,4","20,17"
107,k_107,1,"15,1","12,11"
108,k_108,1,"24,15","12,20"
109,k_109,1,"2,22","19,1"
110,k_110,1,"14,20","10,1"
111,k_111,1,"12,11","2,18"
112,k_112,1,"19,1","14,20"
113,k_113,1,"15,1","0,7"
114,k_114,1,"6,1","14,20"
115,k_115,1,"7,0","0,7"
116,k_116,1,"18,4","20,17"
117,k_117,1,"24,15","12,11"
118,k_118,1,"0,7","7,0"
119,k_119,1,"4,20","12,20"
120,k_120,1,"4,20","14,20"
121,k_121,1,"6,16","9,3"
122,k_122,1,"24,19","24,15"
123,k_123,1,"24,19","10,1"
124,k_124,1,"4,20","10,1"
125,k_125,1,"14,20","12,11"
126,k_126,1,"12,20","9,3"
127,k_127,1,"12,11","6,16"
128,k_128,1,"8,14","19,1"
129,k_129,1,"7,0","9,3"
130,k_130,1,"7,0","24,19"
131,k_131,1,"6,16","9,3"
132,k_132,1,"1,10","18,4"
133,k_133,1,"12,20","0,7"
134,k_134,1,"8,14","0,7"
135,k_135,1,"14,20","9,3"
136,k_136,1,"1,10","19,1"
137,k_137,1,"19,1","6,1"
138,k_138,1,"18,4","10,1"
139,k_139,1,"10,1","12,20"
140,k_140,1,"1,10","19,1"
141,k_141,1,"2,22","10,1"
142,k_142,1,"14,20","24,15"
143,k_143,1,"19,1","6,1"
144,k_144,1,"18,4","14,20"
145,k_145,1,"18,4","6,1"
146,k_146,1,"12,20","2,18"
147,k_147,1,"6,1","9,3"
148,k_148,1,"14,20","0,7"
149,k_149,1,"0,7","7,0"
150,k_150,1,"7,0","2,18"
151,k_151,1,"18,4","12,11"
152,k_152,1,"15,1","18,4"
153,k_153,1,"7,0","0,7"
154,k_154,1,"14,20","12,11"
155,k_155,1,"8,14","2,18"
156,k_156,1,"15,1","10,1"
157,k_157,1,"7,0","20,17"
158,k_158,1,"14,20","24,15"
159,k_159,1,"9,3","2,18"
160,k_160,1,"14,20","0,7"
161,k_161,1,"1,10","24,15"
162,k_162,1,"10,1","18,4"
163,k_163,1,"4,20","15,1"
164,k_164,1,"12,20","15,1"
165,k_165,1,"24,15","15,1"
166,k_166,1,"19,1","24,19"
167,k_167,1,"24,19","14,20"
168,k_168,1,"12,11","9,3"
169,k_169,1,"2,22","10,1"
170,k_170,1,"12,20","24,15"
171,k_171,1,"4,20","15,1"
172,k_172,1,"2,22","10,1"
173,k_173,1,"10,1","14,20"
174,k_174,1,"15,1","12,11"
175,k_175,1,"10,1","7,0"
176,k_176,1,"10,1","7,0"
177,k_177,1,"19,1","24,19"
178,k_178,1,"6,16","15,1"
179,k_179,1,"12,11","24,19"
180,k_180,1,"24,15","15,1"
181,k_181,1,"24,15","10,1"
182,k_182,1,"2,22","19,1"
183,k_183,1,"24,19","24,15"
184,k_184,1,"1,10","19,1"
185,k_185,1,"9,3","18,4"
186,k_186,1,"14,20","24,19"
187,k_187,1,"9,3","12,11"
188,k_188,1,"9,3","2,18"
189,k_189,1,"4,20","12,20"
190,k_190,1,"6,16","15,1"
191,k_191,1,"12,20","15,1"
192,k_192,1,"24,19","20,17"
193,k_193,1,"12,20","10,1"
194,k_194,1,"24,15","12,11"
195,k_195,1,"2,22","2,18"
196,k_196,1,"9,3","24,19"
197,k_197,1,"12,11","9,3"
198,k_198,1,"1,10","10,1"
199,k_199,1,"12,11","2,18"
