,id,origin,destination,distance,hard_cap
0,e_0,v_6,v_16,10,4
1,e_1,v_5,v_12,17,3
2,e_2,v_5,v_20,14,1
3,e_3,v_2,v_11,4,3
4,e_4,v_15,v_4,23,3
5,e_5,v_10,v_6,3,3
6,e_6,v_6,v_3,7,4
7,e_7,v_15,v_5,12,1
8,e_8,v_7,v_10,17,4
9,e_9,v_14,v_11,17,1
10,e_10,v_12,v_19,25,1
11,e_11,v_10,v_12,25,4
12,e_12,v_7,v_18,9,1
13,e_13,v_11,v_1,22,4
14,e_14,v_18,v_7,9,2
15,e_15,v_15,v_14,20,2
16,e_16,v_4,v_1,11,1
17,e_17,v_17,v_16,14,2
18,e_18,v_18,v_12,11,1
19,e_19,v_12,v_4,28,3
20,e_20,v_4,v_17,3,2
21,e_21,v_14,v_19,5,1
22,e_22,v_19,v_7,15,2
23,e_23,v_1,v_12,25,2
24,e_24,v_11,v_9,20,3
25,e_25,v_9,v_3,6,3
26,e_26,v_10,v_18,18,1
27,e_27,v_2,v_16,16,1
28,e_28,v_17,v_10,12,4
29,e_29,v_20,v_9,3,4
30,e_30,v_1,v_5,14,4
31,e_31,v_12,v_11,12,3
32,e_32,v_9,v_18,15,1
33,e_33,v_8,v_19,8,3
34,e_34,v_12,v_10,25,1
35,e_35,v_17,v_13,25,4
36,e_36,v_12,v_6,24,3
37,e_37,v_5,v_17,10,1
38,e_38,v_2,v_10,27,1
39,e_39,v_8,v_13,22,2
40,e_40,v_5,v_2,13,4
41,e_41,v_5,v_16,9,4
42,e_42,v_3,v_8,6,1
43,e_43,v_14,v_6,5,3
44,e_44,v_4,v_9,10,3
