,id,demand,origin,destination
0,k_0,1,"12,17","1,7"
1,k_1,1,"12,17","1,7"
2,k_2,1,"4,0","16,9"
3,k_3,1,"23,16","16,9"
4,k_4,1,"2,8","4,0"
5,k_5,1,"8,20","16,9"
6,k_6,1,"8,0","15,6"
7,k_7,1,"12,17","1,7"
8,k_8,1,"8,0","23,16"
9,k_9,1,"4,7","8,0"
10,k_10,1,"2,14","16,9"
11,k_11,1,"16,9","23,16"
12,k_12,1,"2,14","21,0"
13,k_13,1,"4,7","7,0"
14,k_14,1,"23,16","2,8"
15,k_15,1,"15,6","4,0"
16,k_16,1,"5,22","21,0"
17,k_17,1,"4,7","8,0"
18,k_18,1,"23,16","1,7"
19,k_19,1,"8,0","16,9"
20,k_20,1,"10,9","7,0"
21,k_21,1,"12,17","2,8"
22,k_22,1,"8,0","16,9"
23,k_23,1,"5,22","8,0"
24,k_24,1,"1,7","18,20"
25,k_25,1,"18,20","15,8"
26,k_26,1,"4,0","16,9"
27,k_27,1,"16,9","8,0"
28,k_28,1,"15,6","12,17"
29,k_29,1,"18,20","21,0"
30,k_30,1,"2,14","7,0"
31,k_31,1,"1,7","8,0"
32,k_32,1,"8,0","12,17"
33,k_33,1,"18,20","15,8"
34,k_34,1,"1,7","8,0"
35,k_35,1,"15,6","8,0"
36,k_36,1,"10,9","4,0"
37,k_37,1,"15,6","4,0"
38,k_38,1,"8,20","2,8"
39,k_39,1,"5,22","2,8"
40,k_40,1,"7,0","4,7"
41,k_41,1,"1,7","15,8"
42,k_42,1,"3,15","4,7"
43,k_43,1,"5,22","21,0"
44,k_44,1,"8,20","15,8"
45,k_45,1,"10,9","15,6"
46,k_46,1,"4,7","7,0"
47,k_47,1,"2,8","7,0"
48,k_48,1,"3,15","15,8"
49,k_49,1,"5,22","2,8"
50,k_50,1,"16,15","8,0"
51,k_51,1,"8,0","23,16"
52,k_52,1,"21,0","8,0"
53,k_53,1,"8,20","16,9"
54,k_54,1,"3,15","8,0"
55,k_55,1,"12,17","16,9"
56,k_56,1,"4,0","2,8"
57,k_57,1,"12,17","1,7"
58,k_58,1,"4,7","8,0"
59,k_59,1,"8,0","2,8"
60,k_60,1,"16,15","15,6"
61,k_61,1,"12,17","16,9"
62,k_62,1,"4,0","21,0"
63,k_63,1,"4,0","1,7"
64,k_64,1,"4,0","4,7"
65,k_65,1,"3,15","21,0"
66,k_66,1,"12,17","1,7"
67,k_67,1,"15,6","12,17"
68,k_68,1,"2,8","15,8"
69,k_69,1,"8,0","2,8"
70,k_70,1,"4,0","2,8"
71,k_71,1,"8,0","16,9"
72,k_72,1,"3,15","8,0"
73,k_73,1,"16,9","1,7"
74,k_74,1,"2,14","21,0"
75,k_75,1,"16,15","1,7"
76,k_76,1,"16,15","15,6"
77,k_77,1,"15,6","4,7"
78,k_78,1,"16,15","2,8"
79,k_79,1,"3,15","4,0"
80,k_80,1,"4,0","21,0"
81,k_81,1,"16,15","4,0"
82,k_82,1,"2,14","12,17"
83,k_83,1,"10,9","16,9"
84,k_84,1,"16,9","4,7"
85,k_85,1,"4,0","21,0"
86,k_86,1,"8,20","12,17"
87,k_87,1,"15,6","1,7"
88,k_88,1,"2,8","21,0"
89,k_89,1,"8,0","2,8"
90,k_90,1,"18,20","12,17"
91,k_91,1,"15,8","4,0"
92,k_92,1,"3,15","15,8"
93,k_93,1,"16,9","23,16"
94,k_94,1,"2,14","21,0"
95,k_95,1,"4,0","12,17"
96,k_96,1,"4,0","15,6"
97,k_97,1,"5,22","7,0"
98,k_98,1,"4,0","16,9"
99,k_99,1,"10,9","12,17"
100,k_100,1,"8,20","1,7"
101,k_101,1,"4,0","1,7"
102,k_102,1,"16,15","1,7"
103,k_103,1,"16,15","4,0"
104,k_104,1,"7,0","23,16"
105,k_105,1,"12,17","21,0"
106,k_106,1,"4,0","16,9"
107,k_107,1,"16,15","21,0"
108,k_108,1,"12,17","15,6"
109,k_109,1,"16,9","8,0"
110,k_110,1,"7,0","1,7"
111,k_111,1,"7,0","4,7"
112,k_112,1,"3,15","4,7"
113,k_113,1,"21,0","7,0"
114,k_114,1,"8,20","4,7"
115,k_115,1,"4,0","23,16"
116,k_116,1,"15,6","7,0"
117,k_117,1,"10,9","7,0"
118,k_118,1,"16,9","1,7"
119,k_119,1,"8,20","2,8"
120,k_120,1,"23,16","12,17"
121,k_121,1,"8,0","21,0"
122,k_122,1,"1,7","16,9"
123,k_123,1,"2,14","7,0"
124,k_124,1,"16,9","8,0"
125,k_125,1,"10,9","21,0"
126,k_126,1,"8,20","15,8"
127,k_127,1,"4,0","15,6"
