,id,origin,destination,distance,hard_cap
0,e_0,v_12,v_18,11,1
1,e_1,v_14,v_6,5,2
2,e_2,v_2,v_12,10,2
3,e_3,v_20,v_18,17,2
4,e_4,v_9,v_16,10,2
5,e_5,v_7,v_12,19,2
6,e_6,v_10,v_3,9,1
7,e_7,v_10,v_6,3,2
8,e_8,v_5,v_20,14,2
9,e_9,v_1,v_18,17,2
10,e_10,v_17,v_16,14,2
11,e_11,v_12,v_8,22,2
12,e_12,v_2,v_18,9,2
13,e_13,v_2,v_13,4,2
14,e_14,v_18,v_7,9,1
15,e_15,v_15,v_12,11,1
16,e_16,v_4,v_6,11,1
17,e_17,v_11,v_20,22,1
18,e_18,v_3,v_13,19,1
19,e_19,v_11,v_2,4,1
20,e_20,v_10,v_5,16,1
21,e_21,v_12,v_13,7,1
22,e_22,v_4,v_13,26,2
23,e_23,v_4,v_3,12,2
24,e_24,v_18,v_16,7,2
25,e_25,v_16,v_6,10,1
26,e_26,v_18,v_5,7,1
27,e_27,v_6,v_16,10,2
28,e_28,v_4,v_17,3,2
29,e_29,v_8,v_19,8,2
30,e_30,v_12,v_2,10,1
31,e_31,v_9,v_4,10,2
32,e_32,v_15,v_6,24,2
33,e_33,v_3,v_19,8,2
34,e_34,v_7,v_1,15,1
35,e_35,v_19,v_10,2,2
36,e_36,v_9,v_13,25,2
37,e_37,v_13,v_12,7,2
38,e_38,v_7,v_16,11,1
39,e_39,v_16,v_8,10,1
40,e_40,v_18,v_8,13,1
41,e_41,v_13,v_19,26,1
42,e_42,v_4,v_8,7,2
43,e_43,v_20,v_9,3,1
44,e_44,v_3,v_14,3,1
