,id,origin,destination,distance,hard_cap
0,e_0,v_8,v_10,10,4
1,e_1,v_9,v_12,24,7
2,e_2,v_18,v_6,16,5
3,e_3,v_1,v_6,1,5
4,e_4,v_18,v_17,16,3
5,e_5,v_20,v_1,1,2
6,e_6,v_2,v_13,4,7
7,e_7,v_1,v_11,22,1
8,e_8,v_2,v_1,25,2
9,e_9,v_3,v_16,4,1
10,e_10,v_3,v_13,19,3
11,e_11,v_9,v_5,12,4
12,e_12,v_10,v_19,2,3
13,e_13,v_4,v_17,3,5
14,e_14,v_8,v_5,8,1
15,e_15,v_19,v_14,5,4
16,e_16,v_17,v_12,26,4
17,e_17,v_4,v_15,23,3
18,e_18,v_6,v_1,1,4
19,e_19,v_7,v_11,11,7
20,e_20,v_14,v_1,5,6
21,e_21,v_19,v_1,1,7
22,e_22,v_10,v_8,10,7
23,e_23,v_10,v_5,16,3
24,e_24,v_4,v_2,24,7
25,e_25,v_15,v_19,25,6
26,e_26,v_3,v_6,7,2
27,e_27,v_13,v_20,26,3
28,e_28,v_20,v_9,3,3
29,e_29,v_4,v_11,20,4
30,e_30,v_5,v_20,14,5
31,e_31,v_7,v_12,19,6
32,e_32,v_19,v_17,10,2
33,e_33,v_5,v_6,14,1
34,e_34,v_2,v_10,27,1
35,e_35,v_6,v_5,14,5
36,e_36,v_17,v_7,8,6
37,e_37,v_7,v_9,13,3
38,e_38,v_9,v_14,4,7
39,e_39,v_11,v_6,21,4
40,e_40,v_1,v_3,8,6
41,e_41,v_1,v_8,8,7
42,e_42,v_6,v_4,11,5
43,e_43,v_9,v_15,23,6
44,e_44,v_20,v_2,25,3
45,e_45,v_13,v_18,10,6
46,e_46,v_8,v_2,20,1
47,e_47,v_7,v_4,10,1
48,e_48,v_11,v_5,9,7
49,e_49,v_16,v_13,16,7
50,e_50,v_3,v_11,15,1
51,e_51,v_20,v_19,1,2
52,e_52,v_15,v_5,12,6
53,e_53,v_1,v_20,1,4
54,e_54,v_8,v_19,8,1
55,e_55,v_3,v_20,8,2
56,e_56,v_12,v_5,17,2
57,e_57,v_13,v_3,19,4
58,e_58,v_7,v_19,15,4
59,e_59,v_18,v_19,17,4
