,id,origin,destination
0,k_0,"40,28","29,44"
1,k_1,"29,44","24,35"
2,k_2,"34,27","2,3"
3,k_3,"34,27","9,32"
4,k_4,"16,3","9,32"
5,k_5,"48,29","7,5"
6,k_6,"24,35","39,11"
7,k_7,"7,25","5,44"
8,k_8,"37,1","36,40"
9,k_9,"44,19","48,29"
10,k_10,"23,20","5,44"
11,k_11,"7,5","48,29"
12,k_12,"40,28","7,25"
13,k_13,"37,36","12,27"
14,k_14,"7,25","37,36"
15,k_15,"44,19","5,44"
16,k_16,"44,19","25,20"
17,k_17,"7,25","30,31"
18,k_18,"9,32","36,40"
19,k_19,"30,31","3,12"
20,k_20,"9,32","40,28"
21,k_21,"25,34","3,12"
22,k_22,"16,3","2,3"
23,k_23,"3,12","0,19"
24,k_24,"9,32","12,27"
25,k_25,"3,12","36,40"
26,k_26,"7,25","39,11"
27,k_27,"44,19","16,3"
28,k_28,"24,35","7,5"
29,k_29,"34,27","5,44"
30,k_30,"48,29","12,47"
31,k_31,"2,3","0,19"
32,k_32,"44,19","9,32"
33,k_33,"12,27","30,31"
34,k_34,"30,31","2,3"
35,k_35,"25,34","16,3"
36,k_36,"24,35","25,34"
37,k_37,"30,31","9,32"
38,k_38,"23,20","35,43"
39,k_39,"5,44","12,27"
40,k_40,"7,5","23,20"
41,k_41,"34,27","16,3"
42,k_42,"0,19","37,36"
43,k_43,"7,25","29,44"
44,k_44,"36,40","34,27"
45,k_45,"25,34","5,44"
46,k_46,"2,3","3,12"
47,k_47,"25,34","9,32"
48,k_48,"12,27","23,20"
49,k_49,"25,20","35,43"
50,k_50,"30,31","12,47"
51,k_51,"12,47","35,43"
52,k_52,"23,20","5,44"
53,k_53,"25,20","3,12"
54,k_54,"34,27","25,20"
55,k_55,"40,28","25,34"
56,k_56,"9,32","23,20"
57,k_57,"23,20","12,47"
58,k_58,"48,29","2,3"
59,k_59,"48,29","36,40"
60,k_60,"34,27","12,27"
61,k_61,"37,36","3,12"
62,k_62,"0,19","37,36"
63,k_63,"12,27","34,27"
64,k_64,"36,40","7,5"
65,k_65,"48,29","39,11"
66,k_66,"5,44","7,25"
67,k_67,"29,44","39,11"
68,k_68,"23,20","39,11"
69,k_69,"3,12","0,19"
70,k_70,"30,31","37,36"
71,k_71,"29,44","37,36"
72,k_72,"34,27","23,20"
73,k_73,"37,36","25,20"
74,k_74,"12,47","3,12"
75,k_75,"48,29","40,28"
76,k_76,"35,43","2,3"
77,k_77,"23,20","35,43"
78,k_78,"34,27","7,5"
79,k_79,"16,3","0,19"
80,k_80,"48,29","25,34"
81,k_81,"36,40","9,32"
82,k_82,"29,44","5,44"
83,k_83,"39,11","29,44"
84,k_84,"0,19","3,12"
85,k_85,"25,20","12,47"
86,k_86,"25,34","12,47"
87,k_87,"2,3","23,20"
88,k_88,"9,32","30,31"
89,k_89,"3,12","36,40"
90,k_90,"37,36","5,44"
91,k_91,"2,3","25,34"
92,k_92,"39,11","2,3"
93,k_93,"40,28","23,20"
94,k_94,"12,47","23,20"
95,k_95,"9,32","37,36"
96,k_96,"24,35","37,36"
97,k_97,"37,1","16,3"
98,k_98,"36,40","35,43"
99,k_99,"44,19","12,47"
100,k_100,"44,19","25,20"
101,k_101,"5,44","16,3"
102,k_102,"12,47","48,29"
103,k_103,"23,20","39,11"
104,k_104,"0,19","2,3"
105,k_105,"37,36","34,27"
106,k_106,"0,19","29,44"
107,k_107,"16,3","7,25"
108,k_108,"44,19","12,47"
109,k_109,"12,27","23,20"
110,k_110,"44,19","29,44"
111,k_111,"40,28","16,3"
112,k_112,"39,11","48,29"
113,k_113,"34,27","23,20"
114,k_114,"9,32","35,43"
115,k_115,"23,20","48,29"
116,k_116,"7,5","30,31"
117,k_117,"25,34","34,27"
118,k_118,"9,32","29,44"
119,k_119,"16,3","48,29"
120,k_120,"44,19","36,40"
121,k_121,"37,1","2,3"
122,k_122,"34,27","39,11"
123,k_123,"9,32","25,34"
124,k_124,"7,5","5,44"
125,k_125,"44,19","40,28"
126,k_126,"37,36","36,40"
127,k_127,"29,44","36,40"
128,k_128,"36,40","25,20"
129,k_129,"9,32","7,25"
130,k_130,"40,28","7,25"
131,k_131,"23,20","36,40"
132,k_132,"29,44","25,20"
133,k_133,"12,47","40,28"
134,k_134,"12,27","29,44"
135,k_135,"25,20","7,5"
136,k_136,"24,35","5,44"
137,k_137,"12,27","29,44"
138,k_138,"12,27","36,40"
139,k_139,"30,31","0,19"
140,k_140,"3,12","48,29"
141,k_141,"23,20","25,20"
142,k_142,"24,35","7,5"
143,k_143,"7,25","2,3"
144,k_144,"3,12","34,27"
145,k_145,"29,44","9,32"
146,k_146,"25,20","16,3"
147,k_147,"24,35","7,5"
148,k_148,"12,47","16,3"
149,k_149,"12,27","48,29"
