,id,origin,destination,distance,arc_cap
0,"e_40,9,40,11","40,9","40,11",2,7
1,"e_40,9,49,7","40,9","49,7",11,6
2,"e_31,30,41,29","31,30","41,29",11,14
3,"e_31,30,28,26","31,30","28,26",7,3
4,"e_31,30,30,28","31,30","30,28",3,3
5,"e_31,30,32,30","31,30","32,30",1,10
6,"e_27,38,25,42","27,38","25,42",6,8
7,"e_27,38,24,36","27,38","24,36",5,8
8,"e_41,29,31,30","41,29","31,30",11,2
9,"e_41,29,32,30","41,29","32,30",10,10
10,"e_28,26,31,30","28,26","31,30",7,13
11,"e_28,26,30,28","28,26","30,28",4,11
12,"e_28,26,32,30","28,26","32,30",8,7
13,"e_29,0,36,1","29,0","36,1",8,11
14,"e_40,11,40,9","40,11","40,9",2,5
15,"e_10,29,7,23","10,29","7,23",9,9
16,"e_15,37,24,36","15,37","24,36",10,15
17,"e_7,23,10,29","7,23","10,29",9,8
18,"e_4,42,5,41","4,42","5,41",2,9
19,"e_25,42,27,38","25,42","27,38",6,15
20,"e_25,42,33,45","25,42","33,45",11,7
21,"e_25,42,24,36","25,42","24,36",7,13
22,"e_33,45,25,42","33,45","25,42",11,5
23,"e_33,45,36,47","33,45","36,47",5,15
24,"e_5,41,4,42","5,41","4,42",2,10
25,"e_30,28,31,30","30,28","31,30",3,12
26,"e_30,28,28,26","30,28","28,26",4,14
27,"e_30,28,32,30","30,28","32,30",4,10
28,"e_49,7,40,9","49,7","40,9",11,14
29,"e_24,36,27,38","24,36","27,38",5,1
30,"e_24,36,15,37","24,36","15,37",10,2
31,"e_24,36,25,42","24,36","25,42",7,8
32,"e_36,1,29,0","36,1","29,0",8,9
33,"e_36,47,33,45","36,47","33,45",5,10
34,"e_32,30,31,30","32,30","31,30",1,9
35,"e_32,30,41,29","32,30","41,29",10,10
36,"e_32,30,28,26","32,30","28,26",8,10
37,"e_32,30,30,28","32,30","30,28",4,7
38,"e_49,34,27,38","49,34","27,38",26,4
39,"e_49,34,36,1","49,34","36,1",46,11
40,"e_49,34,31,30","49,34","31,30",22,15
41,"e_40,9,5,41","40,9","5,41",67,15
42,"e_40,9,7,1","40,9","7,1",41,5
43,"e_40,9,41,29","40,9","41,29",21,5
44,"e_31,30,36,1","31,30","36,1",34,8
45,"e_31,30,29,0","31,30","29,0",32,3
46,"e_31,30,7,23","31,30","7,23",31,6
47,"e_27,38,12,15","27,38","12,15",38,1
48,"e_27,38,46,21","27,38","46,21",36,14
49,"e_27,38,28,26","27,38","28,26",13,8
50,"e_41,29,14,48","41,29","14,48",46,11
51,"e_41,29,40,11","41,29","40,11",19,7
52,"e_41,29,46,21","41,29","46,21",13,5
53,"e_28,26,36,47","28,26","36,47",29,15
54,"e_28,26,29,0","28,26","29,0",27,12
55,"e_28,26,49,34","28,26","49,34",29,5
56,"e_29,0,7,1","29,0","7,1",23,12
57,"e_29,0,10,29","29,0","10,29",48,9
58,"e_29,0,33,45","29,0","33,45",49,14
59,"e_40,11,49,34","40,11","49,34",32,13
60,"e_40,11,10,29","40,11","10,29",48,13
61,"e_40,11,49,7","40,11","49,7",13,3
62,"e_10,29,24,36","10,29","24,36",21,7
63,"e_10,29,40,11","10,29","40,11",48,13
64,"e_10,29,28,26","10,29","28,26",21,1
65,"e_15,37,14,48","15,37","14,48",12,4
66,"e_15,37,40,11","15,37","40,11",51,7
67,"e_15,37,40,9","15,37","40,9",53,6
68,"e_7,23,4,42","7,23","4,42",22,11
69,"e_7,23,28,26","7,23","28,26",24,6
70,"e_7,23,31,30","7,23","31,30",31,12
71,"e_4,42,12,15","4,42","12,15",35,15
72,"e_4,42,30,28","4,42","30,28",40,11
73,"e_4,42,15,37","4,42","15,37",16,3
74,"e_25,42,14,48","25,42","14,48",17,15
75,"e_25,42,41,29","25,42","41,29",29,12
76,"e_25,42,49,34","25,42","49,34",32,12
77,"e_33,45,27,38","33,45","27,38",13,7
78,"e_33,45,30,28","33,45","30,28",20,8
79,"e_33,45,49,34","33,45","49,34",27,3
80,"e_5,41,33,45","5,41","33,45",32,2
81,"e_5,41,49,7","5,41","49,7",78,7
82,"e_5,41,46,21","5,41","46,21",61,13
83,"e_14,48,25,42","14,48","25,42",17,6
84,"e_14,48,30,28","14,48","30,28",36,11
85,"e_14,48,33,45","14,48","33,45",22,4
86,"e_30,28,10,29","30,28","10,29",21,4
87,"e_30,28,27,38","30,28","27,38",13,7
88,"e_30,28,4,42","30,28","4,42",40,6
89,"e_46,21,25,42","46,21","25,42",42,4
90,"e_46,21,33,45","46,21","33,45",37,2
91,"e_46,21,30,28","46,21","30,28",23,3
92,"e_49,7,46,21","49,7","46,21",17,3
93,"e_49,7,15,37","49,7","15,37",64,6
94,"e_49,7,49,34","49,7","49,34",27,2
95,"e_24,36,14,48","24,36","14,48",22,5
96,"e_24,36,12,15","24,36","12,15",33,10
97,"e_24,36,29,0","24,36","29,0",41,3
98,"e_12,15,14,48","12,15","14,48",35,5
99,"e_12,15,40,9","12,15","40,9",34,11
100,"e_12,15,41,29","12,15","41,29",43,7
101,"e_36,1,49,7","36,1","49,7",19,13
102,"e_36,1,41,29","36,1","41,29",33,6
103,"e_36,1,28,26","36,1","28,26",33,10
104,"e_7,1,49,34","7,1","49,34",75,5
105,"e_7,1,7,23","7,1","7,23",22,14
106,"e_7,1,15,37","7,1","15,37",44,6
107,"e_36,47,31,30","36,47","31,30",22,9
108,"e_36,47,30,28","36,47","30,28",25,9
109,"e_36,47,25,42","36,47","25,42",16,1
110,"e_32,30,49,7","32,30","49,7",40,11
111,"e_32,30,10,29","32,30","10,29",23,9
112,"e_32,30,27,38","32,30","27,38",13,3
