,id,origin,destination,distance,arc_cap
0,"e_40,31,42,25","40,31","42,25",8,1
1,"e_40,31,33,32","40,31","33,32",8,2
2,"e_40,31,45,29","40,31","45,29",7,1
3,"e_21,22,26,16","21,22","26,16",11,1
4,"e_21,22,14,22","21,22","14,22",7,1
5,"e_7,28,9,23","7,28","9,23",7,1
6,"e_7,28,8,36","7,28","8,36",9,2
7,"e_9,23,7,28","9,23","7,28",7,2
8,"e_9,23,14,22","9,23","14,22",6,2
9,"e_32,3,31,7","32,3","31,7",5,1
10,"e_32,3,32,10","32,3","32,10",7,1
11,"e_32,3,29,3","32,3","29,3",3,1
12,"e_26,16,21,22","26,16","21,22",11,1
13,"e_26,16,16,15","26,16","16,15",11,1
14,"e_20,9,16,15","20,9","16,15",10,1
15,"e_42,25,40,31","42,25","40,31",8,2
16,"e_42,25,45,29","42,25","45,29",7,1
17,"e_42,25,44,19","42,25","44,19",8,2
18,"e_31,7,32,3","31,7","32,3",5,1
19,"e_31,7,32,10","31,7","32,10",4,2
20,"e_31,7,29,3","31,7","29,3",6,1
21,"e_41,13,48,17","41,13","48,17",11,1
22,"e_41,13,44,19","41,13","44,19",9,1
23,"e_16,15,26,16","16,15","26,16",11,2
24,"e_16,15,20,9","16,15","20,9",10,2
25,"e_16,15,14,22","16,15","14,22",9,2
26,"e_5,13,8,5","5,13","8,5",11,1
27,"e_5,13,7,9","5,13","7,9",6,2
28,"e_5,41,13,43","5,41","13,43",10,1
29,"e_5,41,4,43","5,41","4,43",3,1
30,"e_5,41,8,36","5,41","8,36",8,2
31,"e_8,5,5,13","8,5","5,13",11,1
32,"e_8,5,7,9","8,5","7,9",5,2
33,"e_33,32,40,31","33,32","40,31",8,2
34,"e_45,29,40,31","45,29","40,31",7,1
35,"e_45,29,42,25","45,29","42,25",7,1
36,"e_45,29,44,19","45,29","44,19",11,1
37,"e_13,43,5,41","13,43","5,41",10,2
38,"e_13,43,4,43","13,43","4,43",9,1
39,"e_32,10,32,3","32,10","32,3",7,2
40,"e_32,10,31,7","32,10","31,7",4,2
41,"e_32,10,29,3","32,10","29,3",10,1
42,"e_14,22,21,22","14,22","21,22",7,1
43,"e_14,22,9,23","14,22","9,23",6,2
44,"e_14,22,16,15","14,22","16,15",9,1
45,"e_4,43,5,41","4,43","5,41",3,1
46,"e_4,43,13,43","4,43","13,43",9,2
47,"e_4,43,8,36","4,43","8,36",11,1
48,"e_29,3,32,3","29,3","32,3",3,2
49,"e_29,3,31,7","29,3","31,7",6,2
50,"e_29,3,32,10","29,3","32,10",10,2
51,"e_8,36,7,28","8,36","7,28",9,2
52,"e_8,36,5,41","8,36","5,41",8,1
53,"e_8,36,4,43","8,36","4,43",11,1
54,"e_7,9,5,13","7,9","5,13",6,1
55,"e_7,9,8,5","7,9","8,5",5,1
56,"e_48,17,41,13","48,17","41,13",11,1
57,"e_48,17,44,19","48,17","44,19",6,2
58,"e_44,19,42,25","44,19","42,25",8,1
59,"e_44,19,41,13","44,19","41,13",9,1
60,"e_44,19,45,29","44,19","45,29",11,1
61,"e_44,19,48,17","44,19","48,17",6,1
62,"e_40,31,7,28","40,31","7,28",36,1
63,"e_21,22,5,41","21,22","5,41",35,2
64,"e_7,28,14,22","7,28","14,22",13,1
65,"e_9,23,32,3","9,23","32,3",43,1
66,"e_32,3,44,19","32,3","44,19",28,1
67,"e_26,16,40,31","26,16","40,31",29,2
68,"e_20,9,29,3","20,9","29,3",15,1
69,"e_42,25,8,36","42,25","8,36",45,2
70,"e_31,7,9,23","31,7","9,23",38,2
71,"e_41,13,33,32","41,13","33,32",27,2
72,"e_16,15,42,25","16,15","42,25",36,2
73,"e_5,13,16,15","5,13","16,15",13,2
74,"e_5,41,48,17","5,41","48,17",67,1
75,"e_8,5,41,13","8,5","41,13",41,1
76,"e_33,32,14,22","33,32","14,22",29,2
77,"e_45,29,29,3","45,29","29,3",42,1
78,"e_13,43,26,16","13,43","26,16",40,1
79,"e_32,10,44,19","32,10","44,19",21,1
80,"e_14,22,20,9","14,22","20,9",19,1
81,"e_4,43,7,28","4,43","7,28",18,1
82,"e_29,3,41,13","29,3","41,13",22,2
83,"e_8,36,32,3","8,36","32,3",57,1
84,"e_7,9,32,10","7,9","32,10",26,1
85,"e_48,17,32,3","48,17","32,3",30,2
86,"e_44,19,32,3","44,19","32,3",28,2
