,id,origin,destination
0,k_0,"16,21","21,14"
1,k_1,"37,38","40,28"
2,k_2,"30,1","12,33"
3,k_3,"21,31","44,4"
4,k_4,"16,21","44,4"
5,k_5,"6,44","16,21"
6,k_6,"0,34","46,31"
7,k_7,"3,44","44,4"
8,k_8,"16,21","16,49"
9,k_9,"21,31","40,28"
10,k_10,"0,34","22,9"
11,k_11,"44,4","36,4"
12,k_12,"6,44","14,45"
13,k_13,"40,28","30,1"
14,k_14,"36,42","16,21"
15,k_15,"46,31","21,14"
16,k_16,"12,33","46,31"
17,k_17,"14,45","0,34"
18,k_18,"16,49","20,24"
19,k_19,"16,21","37,38"
20,k_20,"16,49","12,33"
21,k_21,"20,24","22,9"
22,k_22,"22,9","44,4"
23,k_23,"36,4","16,49"
24,k_24,"6,44","3,44"
25,k_25,"30,1","7,47"
26,k_26,"30,1","6,44"
27,k_27,"40,29","22,9"
28,k_28,"44,4","16,21"
29,k_29,"40,28","39,31"
30,k_30,"30,36","20,24"
31,k_31,"30,1","42,5"
32,k_32,"42,5","44,4"
33,k_33,"6,44","42,5"
34,k_34,"21,14","32,7"
35,k_35,"30,1","22,9"
36,k_36,"16,49","40,28"
37,k_37,"37,38","46,31"
38,k_38,"32,7","42,5"
39,k_39,"7,47","40,29"
40,k_40,"7,47","37,38"
41,k_41,"32,7","30,36"
42,k_42,"14,45","19,9"
43,k_43,"3,44","44,4"
44,k_44,"16,21","14,45"
45,k_45,"19,9","36,4"
46,k_46,"39,31","7,47"
47,k_47,"6,44","40,28"
48,k_48,"36,42","0,34"
49,k_49,"12,33","19,9"
50,k_50,"21,31","16,21"
51,k_51,"46,31","36,42"
52,k_52,"36,4","14,45"
53,k_53,"20,24","30,1"
54,k_54,"32,7","0,34"
55,k_55,"30,1","7,47"
56,k_56,"7,47","3,44"
57,k_57,"32,7","0,34"
58,k_58,"14,45","19,9"
59,k_59,"42,5","19,9"
60,k_60,"12,33","32,7"
61,k_61,"0,34","16,21"
62,k_62,"19,9","12,33"
63,k_63,"21,14","30,36"
64,k_64,"39,31","7,47"
65,k_65,"16,21","36,42"
66,k_66,"12,33","0,34"
67,k_67,"46,31","0,34"
68,k_68,"46,31","19,9"
69,k_69,"0,34","16,21"
70,k_70,"32,7","7,47"
71,k_71,"7,47","19,9"
72,k_72,"22,9","32,7"
73,k_73,"44,4","19,9"
74,k_74,"37,38","30,36"
75,k_75,"40,28","39,31"
76,k_76,"36,4","37,38"
77,k_77,"40,29","30,36"
78,k_78,"7,47","36,42"
79,k_79,"30,1","21,14"
80,k_80,"37,38","30,36"
81,k_81,"30,1","16,21"
82,k_82,"36,42","36,4"
83,k_83,"21,31","16,49"
84,k_84,"19,9","46,31"
85,k_85,"21,31","16,49"
86,k_86,"36,4","7,47"
87,k_87,"14,45","22,9"
88,k_88,"39,31","40,29"
89,k_89,"3,44","21,31"
90,k_90,"0,34","30,1"
91,k_91,"16,21","37,38"
92,k_92,"16,49","19,9"
93,k_93,"21,31","22,9"
94,k_94,"39,31","7,47"
95,k_95,"46,31","20,24"
96,k_96,"16,49","12,33"
97,k_97,"3,44","30,36"
98,k_98,"0,34","6,44"
99,k_99,"22,9","42,5"
100,k_100,"16,21","37,38"
101,k_101,"36,4","0,34"
102,k_102,"14,45","3,44"
103,k_103,"16,21","3,44"
104,k_104,"7,47","19,9"
105,k_105,"37,38","14,45"
106,k_106,"22,9","30,36"
107,k_107,"30,1","40,29"
108,k_108,"40,28","37,38"
109,k_109,"0,34","19,9"
110,k_110,"19,9","39,31"
111,k_111,"40,29","30,1"
112,k_112,"16,21","36,42"
113,k_113,"46,31","21,14"
114,k_114,"7,47","30,1"
115,k_115,"40,29","16,49"
116,k_116,"3,44","6,44"
117,k_117,"37,38","3,44"
118,k_118,"36,42","6,44"
119,k_119,"16,49","12,33"
120,k_120,"3,44","30,36"
121,k_121,"21,14","40,29"
122,k_122,"0,34","36,42"
123,k_123,"36,42","40,28"
124,k_124,"16,49","6,44"
125,k_125,"39,31","36,4"
126,k_126,"22,9","30,1"
127,k_127,"36,4","16,49"
128,k_128,"16,21","46,31"
129,k_129,"40,28","42,5"
130,k_130,"32,7","37,38"
131,k_131,"30,36","36,4"
132,k_132,"20,24","30,1"
133,k_133,"42,5","40,29"
134,k_134,"14,45","19,9"
135,k_135,"36,42","46,31"
136,k_136,"0,34","20,24"
137,k_137,"16,49","39,31"
138,k_138,"21,14","40,29"
139,k_139,"21,31","39,31"
140,k_140,"19,9","6,44"
141,k_141,"14,45","30,1"
142,k_142,"16,49","40,29"
143,k_143,"21,31","37,38"
144,k_144,"36,42","22,9"
145,k_145,"36,4","40,28"
146,k_146,"40,29","39,31"
147,k_147,"44,4","42,5"
148,k_148,"44,4","36,4"
149,k_149,"12,33","19,9"
