,id,origin,destination,distance,arc_cap
0,"e_1,2,4,8","1,2","4,8",9,4
1,"e_48,13,49,7","48,13","49,7",7,4
2,"e_48,13,44,6","48,13","44,6",11,1
3,"e_42,33,39,28","42,33","39,28",8,2
4,"e_42,33,41,24","42,33","41,24",10,1
5,"e_49,7,48,13","49,7","48,13",7,5
6,"e_49,7,44,6","49,7","44,6",6,3
7,"e_33,48,37,47","33,48","37,47",5,4
8,"e_0,25,4,20","0,25","4,20",9,4
9,"e_39,28,42,33","39,28","42,33",8,5
10,"e_39,28,41,24","39,28","41,24",6,1
11,"e_4,20,0,25","4,20","0,25",9,3
12,"e_4,8,1,2","4,8","1,2",9,1
13,"e_4,8,12,7","4,8","12,7",9,1
14,"e_4,35,13,34","4,35","13,34",10,3
15,"e_4,35,10,31","4,35","10,31",10,2
16,"e_23,10,22,17","23,10","22,17",8,2
17,"e_23,10,31,12","23,10","31,12",10,4
18,"e_15,14,22,17","15,14","22,17",10,1
19,"e_15,14,12,7","15,14","12,7",10,4
20,"e_22,17,23,10","22,17","23,10",8,2
21,"e_22,17,15,14","22,17","15,14",10,3
22,"e_12,7,4,8","12,7","4,8",9,5
23,"e_12,7,15,14","12,7","15,14",10,4
24,"e_13,34,4,35","13,34","4,35",10,3
25,"e_13,34,10,31","13,34","10,31",6,3
26,"e_25,32,24,36","25,32","24,36",5,3
27,"e_25,32,25,40","25,32","25,40",8,5
28,"e_37,47,33,48","37,47","33,48",5,2
29,"e_24,36,25,32","24,36","25,32",5,5
30,"e_24,36,25,40","24,36","25,40",5,1
31,"e_25,40,25,32","25,40","25,32",8,3
32,"e_25,40,24,36","25,40","24,36",5,3
33,"e_41,24,42,33","41,24","42,33",10,3
34,"e_41,24,39,28","41,24","39,28",6,5
35,"e_31,12,23,10","31,12","23,10",10,2
36,"e_10,31,4,35","10,31","4,35",10,4
37,"e_10,31,13,34","10,31","13,34",6,3
38,"e_44,6,48,13","44,6","48,13",11,1
39,"e_44,6,49,7","44,6","49,7",6,2
40,"e_34,0,12,7","34,0","12,7",29,5
41,"e_34,0,22,17","34,0","22,17",29,5
42,"e_34,0,31,12","34,0","31,12",15,1
43,"e_1,2,12,7","1,2","12,7",16,2
44,"e_1,2,31,12","1,2","31,12",40,5
45,"e_1,2,42,33","1,2","42,33",72,4
46,"e_48,13,2,49","48,13","2,49",82,3
47,"e_48,13,12,7","48,13","12,7",42,3
48,"e_48,13,41,24","48,13","41,24",18,4
49,"e_42,33,0,25","42,33","0,25",50,4
50,"e_42,33,4,35","42,33","4,35",40,3
51,"e_42,33,49,7","42,33","49,7",33,5
52,"e_49,7,25,32","49,7","25,32",49,4
53,"e_49,7,42,33","49,7","42,33",33,3
54,"e_49,7,25,40","49,7","25,40",57,5
55,"e_33,48,0,25","33,48","0,25",56,4
56,"e_33,48,25,40","33,48","25,40",16,2
57,"e_33,48,25,32","33,48","25,32",24,1
58,"e_0,25,49,7","0,25","49,7",67,1
59,"e_0,25,2,49","0,25","2,49",26,3
60,"e_0,25,25,32","0,25","25,32",32,3
61,"e_39,28,4,20","39,28","4,20",43,3
62,"e_39,28,33,48","39,28","33,48",26,5
63,"e_39,28,25,32","39,28","25,32",18,2
64,"e_4,20,33,48","4,20","33,48",57,5
65,"e_4,20,4,8","4,20","4,8",12,4
66,"e_4,20,4,35","4,20","4,35",15,4
67,"e_4,8,0,25","4,8","0,25",21,3
68,"e_4,8,25,32","4,8","25,32",45,5
69,"e_4,8,44,6","4,8","44,6",42,1
70,"e_4,35,34,0","4,35","34,0",65,4
71,"e_4,35,44,6","4,35","44,6",69,2
72,"e_4,35,24,36","4,35","24,36",21,4
73,"e_23,10,24,36","23,10","24,36",27,2
74,"e_23,10,33,48","23,10","33,48",48,4
75,"e_23,10,34,0","23,10","34,0",21,1
76,"e_2,49,13,34","2,49","13,34",26,1
77,"e_2,49,25,40","2,49","25,40",32,2
78,"e_2,49,41,24","2,49","41,24",64,1
79,"e_15,14,25,32","15,14","25,32",28,4
80,"e_15,14,1,2","15,14","1,2",26,1
81,"e_15,14,34,0","15,14","34,0",33,3
82,"e_22,17,24,36","22,17","24,36",21,2
83,"e_22,17,1,2","22,17","1,2",36,3
84,"e_22,17,10,31","22,17","10,31",26,2
85,"e_12,7,4,35","12,7","4,35",36,5
86,"e_12,7,23,10","12,7","23,10",14,3
87,"e_12,7,1,2","12,7","1,2",16,2
88,"e_13,34,1,2","13,34","1,2",44,5
89,"e_13,34,0,25","13,34","0,25",22,3
90,"e_13,34,23,10","13,34","23,10",34,5
91,"e_25,32,4,8","25,32","4,8",45,2
92,"e_25,32,39,28","25,32","39,28",18,5
93,"e_25,32,13,34","25,32","13,34",14,3
94,"e_37,47,42,33","37,47","42,33",19,1
95,"e_37,47,0,25","37,47","0,25",59,5
96,"e_37,47,25,40","37,47","25,40",19,3
97,"e_24,36,4,20","24,36","4,20",36,3
98,"e_24,36,12,7","24,36","12,7",41,2
99,"e_24,36,13,34","24,36","13,34",13,1
100,"e_25,40,4,20","25,40","4,20",41,4
101,"e_25,40,15,14","25,40","15,14",36,3
102,"e_25,40,49,7","25,40","49,7",57,5
103,"e_41,24,49,7","41,24","49,7",25,4
104,"e_41,24,34,0","41,24","34,0",31,1
105,"e_41,24,4,35","41,24","4,35",48,5
106,"e_31,12,24,36","31,12","24,36",31,4
107,"e_31,12,44,6","31,12","44,6",19,4
108,"e_31,12,39,28","31,12","39,28",24,5
109,"e_10,31,49,7","10,31","49,7",63,2
110,"e_10,31,12,7","10,31","12,7",26,1
111,"e_10,31,22,17","10,31","22,17",26,2
112,"e_44,6,39,28","44,6","39,28",27,3
113,"e_44,6,23,10","44,6","23,10",25,2
114,"e_44,6,15,14","44,6","15,14",37,4
