,id,origin,destination
0,k_0,"33,21","1,13"
1,k_1,"45,19","23,3"
2,k_2,"33,21","26,32"
3,k_3,"29,28","26,32"
4,k_4,"33,21","14,24"
5,k_5,"22,10","33,2"
6,k_6,"8,22","14,24"
7,k_7,"19,4","36,0"
8,k_8,"33,2","22,3"
9,k_9,"30,34","22,3"
10,k_10,"23,3","22,3"
11,k_11,"29,28","41,34"
12,k_12,"23,3","15,37"
13,k_13,"30,34","35,29"
14,k_14,"36,0","3,29"
15,k_15,"41,34","12,39"
16,k_16,"35,29","36,5"
17,k_17,"22,3","33,2"
18,k_18,"23,3","45,19"
19,k_19,"36,0","36,5"
20,k_20,"36,5","33,40"
21,k_21,"19,4","33,40"
22,k_22,"30,34","29,28"
23,k_23,"41,34","3,29"
24,k_24,"23,3","18,1"
25,k_25,"30,34","5,22"
26,k_26,"8,22","3,29"
27,k_27,"1,13","3,29"
28,k_28,"23,3","35,29"
29,k_29,"3,29","18,1"
30,k_30,"33,21","22,3"
31,k_31,"12,39","36,0"
32,k_32,"22,10","29,28"
33,k_33,"23,3","14,24"
34,k_34,"36,0","8,22"
35,k_35,"1,13","18,1"
36,k_36,"1,13","22,10"
37,k_37,"19,4","14,24"
38,k_38,"29,28","41,34"
39,k_39,"22,10","19,4"
40,k_40,"29,28","1,13"
41,k_41,"30,34","45,19"
42,k_42,"36,5","30,14"
43,k_43,"5,22","23,3"
44,k_44,"35,29","30,14"
45,k_45,"4,6","14,24"
46,k_46,"22,10","8,22"
47,k_47,"45,19","22,10"
48,k_48,"30,34","33,21"
49,k_49,"36,5","33,21"
50,k_50,"45,19","30,14"
51,k_51,"36,5","4,6"
52,k_52,"30,34","33,40"
53,k_53,"33,40","33,2"
54,k_54,"36,0","30,34"
55,k_55,"26,32","15,37"
56,k_56,"29,28","3,29"
57,k_57,"41,34","29,28"
58,k_58,"26,32","1,13"
59,k_59,"26,32","33,21"
60,k_60,"29,28","30,14"
61,k_61,"1,13","23,3"
62,k_62,"12,39","45,19"
63,k_63,"18,1","1,13"
64,k_64,"4,6","35,29"
65,k_65,"35,29","3,29"
66,k_66,"22,10","36,0"
67,k_67,"22,3","14,24"
68,k_68,"22,10","18,1"
69,k_69,"33,2","4,6"
70,k_70,"22,10","45,19"
71,k_71,"22,3","4,6"
72,k_72,"1,13","35,29"
73,k_73,"18,1","33,40"
74,k_74,"14,24","30,34"
75,k_75,"30,14","14,24"
76,k_76,"22,10","22,3"
77,k_77,"8,22","36,5"
78,k_78,"8,22","30,14"
79,k_79,"30,14","19,4"
80,k_80,"33,40","23,3"
81,k_81,"26,32","15,37"
82,k_82,"45,19","33,40"
83,k_83,"29,28","33,21"
84,k_84,"45,19","14,24"
85,k_85,"30,34","29,28"
86,k_86,"12,39","36,0"
87,k_87,"4,6","33,21"
88,k_88,"26,32","5,22"
89,k_89,"4,6","19,4"
90,k_90,"35,29","18,1"
91,k_91,"33,2","33,40"
92,k_92,"18,1","22,10"
93,k_93,"23,3","36,0"
94,k_94,"36,5","22,10"
95,k_95,"3,29","26,32"
96,k_96,"33,21","33,40"
97,k_97,"45,19","26,32"
98,k_98,"23,3","29,28"
99,k_99,"45,19","23,3"
