,id,origin,destination
0,k_0,"48,10","9,45"
1,k_1,"3,2","10,25"
2,k_2,"10,25","25,18"
3,k_3,"22,25","36,7"
4,k_4,"22,9","13,10"
5,k_5,"3,47","19,38"
6,k_6,"9,45","48,10"
7,k_7,"9,45","2,45"
8,k_8,"3,2","20,37"
9,k_9,"24,28","10,25"
10,k_10,"17,34","10,25"
11,k_11,"3,2","3,47"
12,k_12,"25,18","13,10"
13,k_13,"22,9","2,45"
14,k_14,"2,45","35,48"
15,k_15,"33,17","25,18"
16,k_16,"47,14","20,37"
17,k_17,"8,30","22,9"
18,k_18,"22,25","48,42"
19,k_19,"10,25","44,12"
20,k_20,"13,10","9,45"
21,k_21,"2,45","8,30"
22,k_22,"19,38","47,14"
23,k_23,"8,30","3,2"
24,k_24,"48,10","36,7"
25,k_25,"10,25","43,32"
26,k_26,"43,32","24,28"
27,k_27,"3,47","13,10"
28,k_28,"8,30","13,10"
29,k_29,"43,32","22,9"
30,k_30,"48,10","35,48"
31,k_31,"33,18","44,12"
32,k_32,"25,18","44,12"
33,k_33,"14,17","43,32"
34,k_34,"24,28","21,2"
35,k_35,"48,42","33,18"
36,k_36,"8,30","33,17"
37,k_37,"2,45","24,28"
38,k_38,"33,17","22,25"
39,k_39,"33,17","44,12"
40,k_40,"13,10","35,48"
41,k_41,"33,17","24,28"
42,k_42,"21,2","44,12"
43,k_43,"19,38","2,45"
44,k_44,"9,45","19,38"
45,k_45,"25,18","24,28"
46,k_46,"36,7","3,2"
47,k_47,"13,10","21,2"
48,k_48,"2,45","35,48"
49,k_49,"3,47","25,18"
