,id,origin,destination
0,k_0,"25,32","11,17"
1,k_1,"37,11","23,32"
2,k_2,"8,30","37,11"
3,k_3,"13,16","28,48"
4,k_4,"8,30","16,42"
5,k_5,"28,48","23,47"
6,k_6,"15,4","20,11"
7,k_7,"23,32","16,42"
8,k_8,"6,45","6,23"
9,k_9,"25,32","8,30"
10,k_10,"25,32","15,4"
11,k_11,"39,19","23,47"
12,k_12,"16,42","39,19"
13,k_13,"26,27","6,23"
14,k_14,"13,16","15,4"
15,k_15,"31,46","28,48"
16,k_16,"22,5","11,17"
17,k_17,"8,30","39,19"
18,k_18,"26,27","6,23"
19,k_19,"0,2","16,42"
20,k_20,"25,32","37,11"
21,k_21,"16,42","27,29"
22,k_22,"2,32","37,11"
23,k_23,"16,42","13,16"
24,k_24,"16,42","31,46"
25,k_25,"27,29","37,11"
26,k_26,"23,32","19,1"
27,k_27,"8,30","21,18"
28,k_28,"6,23","39,19"
29,k_29,"25,32","3,43"
30,k_30,"16,42","3,43"
31,k_31,"28,48","37,11"
32,k_32,"19,1","16,42"
33,k_33,"23,32","19,1"
34,k_34,"2,32","28,48"
35,k_35,"16,42","20,11"
36,k_36,"0,2","11,27"
37,k_37,"0,2","23,47"
38,k_38,"23,32","15,4"
39,k_39,"23,32","21,18"
40,k_40,"25,32","20,11"
41,k_41,"16,42","19,1"
42,k_42,"27,29","28,48"
43,k_43,"22,5","3,43"
44,k_44,"2,32","28,48"
45,k_45,"20,11","26,27"
46,k_46,"8,30","28,48"
47,k_47,"25,32","23,32"
48,k_48,"19,1","8,30"
49,k_49,"23,47","27,29"
50,k_50,"3,43","11,27"
51,k_51,"23,47","16,42"
52,k_52,"28,48","17,13"
53,k_53,"16,42","23,47"
54,k_54,"20,11","6,45"
55,k_55,"13,16","20,11"
56,k_56,"39,19","22,5"
57,k_57,"15,4","23,47"
58,k_58,"27,29","20,11"
59,k_59,"39,19","28,48"
60,k_60,"20,11","15,4"
61,k_61,"11,17","8,30"
62,k_62,"13,16","11,27"
63,k_63,"22,5","27,29"
64,k_64,"31,46","23,32"
65,k_65,"2,32","28,48"
66,k_66,"0,2","37,11"
67,k_67,"21,18","3,43"
68,k_68,"13,16","8,30"
69,k_69,"27,29","19,1"
70,k_70,"25,32","15,4"
71,k_71,"13,16","6,23"
72,k_72,"8,30","3,43"
73,k_73,"2,32","23,47"
74,k_74,"6,23","37,11"
75,k_75,"6,23","25,32"
76,k_76,"23,32","25,32"
77,k_77,"19,1","0,2"
78,k_78,"15,4","6,23"
79,k_79,"11,17","22,5"
80,k_80,"28,48","11,27"
81,k_81,"6,45","39,19"
82,k_82,"26,27","0,2"
83,k_83,"23,32","19,1"
84,k_84,"26,27","27,29"
85,k_85,"22,5","3,43"
86,k_86,"8,30","17,13"
87,k_87,"0,2","11,17"
88,k_88,"11,17","8,30"
89,k_89,"27,29","28,48"
90,k_90,"6,45","15,4"
91,k_91,"13,16","2,32"
92,k_92,"6,45","26,27"
93,k_93,"17,13","16,42"
94,k_94,"22,5","26,27"
95,k_95,"21,18","13,16"
96,k_96,"23,32","28,48"
97,k_97,"37,11","23,32"
98,k_98,"31,46","25,32"
99,k_99,"2,32","16,42"
100,k_100,"23,32","28,48"
101,k_101,"15,4","11,27"
102,k_102,"20,11","11,27"
103,k_103,"11,27","23,47"
104,k_104,"8,30","21,18"
105,k_105,"2,32","11,17"
106,k_106,"39,19","25,32"
107,k_107,"3,43","8,30"
108,k_108,"8,30","13,16"
109,k_109,"15,4","2,32"
110,k_110,"39,19","6,23"
111,k_111,"39,19","21,18"
112,k_112,"21,18","22,5"
113,k_113,"28,48","27,29"
114,k_114,"8,30","2,32"
115,k_115,"27,29","19,1"
116,k_116,"19,1","23,47"
117,k_117,"16,42","13,16"
118,k_118,"8,30","11,27"
119,k_119,"22,5","6,23"
120,k_120,"6,45","2,32"
121,k_121,"17,13","11,27"
122,k_122,"11,27","6,23"
123,k_123,"13,16","16,42"
124,k_124,"11,27","2,32"
125,k_125,"0,2","26,27"
126,k_126,"23,47","20,11"
127,k_127,"11,27","31,46"
128,k_128,"0,2","21,18"
129,k_129,"17,13","37,11"
130,k_130,"37,11","26,27"
131,k_131,"11,27","27,29"
132,k_132,"20,11","11,17"
133,k_133,"6,23","16,42"
134,k_134,"11,17","17,13"
135,k_135,"3,43","19,1"
136,k_136,"21,18","0,2"
137,k_137,"3,43","6,45"
138,k_138,"11,17","17,13"
139,k_139,"26,27","11,27"
140,k_140,"16,42","23,47"
141,k_141,"37,11","23,47"
142,k_142,"23,47","15,4"
143,k_143,"28,48","17,13"
144,k_144,"6,45","16,42"
145,k_145,"23,47","11,27"
146,k_146,"37,11","21,18"
147,k_147,"39,19","21,18"
148,k_148,"16,42","20,11"
149,k_149,"6,45","6,23"
