,id,origin,destination,distance,arc_cap
0,"e_21,2,28,3","21,2","28,3",8,3
1,"e_21,2,18,0","21,2","18,0",5,2
2,"e_48,45,48,33","48,45","48,33",12,1
3,"e_38,5,28,3","38,5","28,3",12,2
4,"e_38,5,46,9","38,5","46,9",12,2
5,"e_38,5,47,0","38,5","47,0",14,2
6,"e_38,5,34,5","38,5","34,5",4,1
7,"e_22,42,23,35","22,42","23,35",8,2
8,"e_22,42,28,46","22,42","28,46",10,3
9,"e_22,42,17,46","22,42","17,46",9,2
10,"e_26,15,28,3","26,15","28,3",14,2
11,"e_26,15,27,23","26,15","27,23",9,3
12,"e_28,3,21,2","28,3","21,2",8,3
13,"e_28,3,38,5","28,3","38,5",12,2
14,"e_28,3,26,15","28,3","26,15",14,1
15,"e_28,3,34,5","28,3","34,5",8,3
16,"e_28,3,18,0","28,3","18,0",13,3
17,"e_7,26,6,29","7,26","6,29",4,1
18,"e_7,26,12,18","7,26","12,18",13,2
19,"e_7,26,12,22","7,26","12,22",9,2
20,"e_39,36,48,33","39,36","48,33",12,1
21,"e_39,36,33,29","39,36","33,29",13,2
22,"e_39,36,43,26","39,36","43,26",14,3
23,"e_39,36,35,29","39,36","35,29",11,2
24,"e_46,9,38,5","46,9","38,5",12,1
25,"e_46,9,47,0","46,9","47,0",10,1
26,"e_46,9,48,17","46,9","48,17",10,2
27,"e_23,35,22,42","23,35","22,42",8,2
28,"e_6,29,7,26","6,29","7,26",4,1
29,"e_6,29,12,22","6,29","12,22",13,1
30,"e_27,23,26,15","27,23","26,15",9,2
31,"e_27,23,33,29","27,23","33,29",12,3
32,"e_27,23,35,29","27,23","35,29",14,2
33,"e_47,0,38,5","47,0","38,5",14,3
34,"e_47,0,46,9","47,0","46,9",10,3
35,"e_28,46,22,42","28,46","22,42",10,3
36,"e_28,46,36,49","28,46","36,49",11,2
37,"e_28,46,17,46","28,46","17,46",11,2
38,"e_48,17,46,9","48,17","46,9",10,1
39,"e_48,17,43,26","48,17","43,26",14,1
40,"e_48,33,48,45","48,33","48,45",12,1
41,"e_48,33,39,36","48,33","39,36",12,3
42,"e_48,33,43,26","48,33","43,26",12,3
43,"e_34,5,38,5","34,5","38,5",4,1
44,"e_34,5,28,3","34,5","28,3",8,1
45,"e_33,29,39,36","33,29","39,36",13,3
46,"e_33,29,27,23","33,29","27,23",12,2
47,"e_33,29,43,26","33,29","43,26",13,1
48,"e_33,29,35,29","33,29","35,29",2,2
49,"e_18,0,21,2","18,0","21,2",5,1
50,"e_18,0,28,3","18,0","28,3",13,1
51,"e_36,49,28,46","36,49","28,46",11,1
52,"e_17,46,22,42","17,46","22,42",9,1
53,"e_17,46,28,46","17,46","28,46",11,3
54,"e_43,26,39,36","43,26","39,36",14,3
55,"e_43,26,48,17","43,26","48,17",14,1
56,"e_43,26,48,33","43,26","48,33",12,2
57,"e_43,26,33,29","43,26","33,29",13,3
58,"e_43,26,35,29","43,26","35,29",11,3
59,"e_12,18,7,26","12,18","7,26",13,3
60,"e_12,18,12,22","12,18","12,22",4,3
61,"e_12,22,7,26","12,22","7,26",9,2
62,"e_12,22,6,29","12,22","6,29",13,3
63,"e_12,22,12,18","12,22","12,18",4,1
64,"e_35,29,39,36","35,29","39,36",11,1
65,"e_35,29,27,23","35,29","27,23",14,2
66,"e_35,29,33,29","35,29","33,29",2,1
67,"e_35,29,43,26","35,29","43,26",11,3
68,"e_21,2,17,46","21,2","17,46",48,3
69,"e_48,45,22,42","48,45","22,42",29,2
70,"e_38,5,43,26","38,5","43,26",26,1
71,"e_22,42,38,5","22,42","38,5",53,1
72,"e_26,15,48,33","26,15","48,33",40,3
73,"e_28,3,47,0","28,3","47,0",22,3
74,"e_7,26,27,23","7,26","27,23",23,1
75,"e_39,36,21,2","39,36","21,2",52,1
76,"e_46,9,34,5","46,9","34,5",16,3
77,"e_23,35,48,33","23,35","48,33",27,1
78,"e_6,29,48,17","6,29","48,17",54,1
79,"e_27,23,23,35","27,23","23,35",16,3
80,"e_47,0,34,5","47,0","34,5",18,2
81,"e_28,46,35,29","28,46","35,29",24,1
82,"e_48,17,47,0","48,17","47,0",18,2
83,"e_48,33,35,29","48,33","35,29",17,3
84,"e_34,5,12,22","34,5","12,22",39,1
85,"e_33,29,22,42","33,29","22,42",24,1
86,"e_18,0,12,22","18,0","12,22",28,2
87,"e_36,49,48,17","36,49","48,17",44,2
88,"e_17,46,48,33","17,46","48,33",44,3
89,"e_43,26,12,22","43,26","12,22",35,2
90,"e_12,18,36,49","12,18","36,49",55,1
91,"e_12,22,27,23","12,22","27,23",16,1
92,"e_35,29,46,9","35,29","46,9",31,3
