,id,origin,destination,distance,arc_cap
0,"e_1,25,4,18","1,25","4,18",10,2
1,"e_25,11,32,9","25,11","32,9",9,2
2,"e_34,45,28,48","34,45","28,48",9,3
3,"e_34,45,40,40","34,45","40,40",11,1
4,"e_3,13,4,18","3,13","4,18",6,1
5,"e_3,13,4,11","3,13","4,11",3,4
6,"e_31,18,32,9","31,18","32,9",10,2
7,"e_31,18,37,18","31,18","37,18",6,2
8,"e_31,18,31,21","31,18","31,21",3,5
9,"e_18,2,14,1","18,2","14,1",5,1
10,"e_18,2,11,5","18,2","11,5",10,3
11,"e_28,48,34,45","28,48","34,45",9,4
12,"e_32,9,25,11","32,9","25,11",9,1
13,"e_32,9,31,18","32,9","31,18",10,5
14,"e_32,9,30,4","32,9","30,4",7,3
15,"e_4,18,1,25","4,18","1,25",10,4
16,"e_4,18,3,13","4,18","3,13",6,2
17,"e_4,18,4,11","4,18","4,11",7,4
18,"e_30,4,32,9","30,4","32,9",7,2
19,"e_14,1,18,2","14,1","18,2",5,3
20,"e_14,1,11,5","14,1","11,5",7,3
21,"e_48,11,45,17","48,11","45,17",9,5
22,"e_37,18,31,18","37,18","31,18",6,4
23,"e_37,18,45,17","37,18","45,17",9,1
24,"e_37,18,31,21","37,18","31,21",9,3
25,"e_45,22,45,17","45,22","45,17",5,2
26,"e_40,34,40,40","40,34","40,40",6,2
27,"e_45,17,48,11","45,17","48,11",9,2
28,"e_45,17,37,18","45,17","37,18",9,4
29,"e_45,17,45,22","45,17","45,22",5,4
30,"e_40,40,34,45","40,40","34,45",11,1
31,"e_40,40,40,34","40,40","40,34",6,2
32,"e_31,21,31,18","31,21","31,18",3,3
33,"e_31,21,37,18","31,21","37,18",9,1
34,"e_4,11,3,13","4,11","3,13",3,4
35,"e_4,11,4,18","4,11","4,18",7,2
36,"e_11,5,18,2","11,5","18,2",10,1
37,"e_11,5,14,1","11,5","14,1",7,5
38,"e_1,25,16,37","1,25","16,37",27,1
39,"e_25,11,11,5","25,11","11,5",20,4
40,"e_16,37,30,4","16,37","30,4",47,5
41,"e_49,0,31,21","49,0","31,21",39,1
42,"e_34,45,16,37","34,45","16,37",26,2
43,"e_3,13,21,27","3,13","21,27",32,5
44,"e_31,18,25,11","31,18","25,11",13,1
45,"e_8,42,21,27","8,42","21,27",28,5
46,"e_18,2,30,4","18,2","30,4",14,4
47,"e_28,48,40,40","28,48","40,40",20,1
48,"e_32,9,14,1","32,9","14,1",26,5
49,"e_4,18,11,5","4,18","11,5",20,4
50,"e_30,4,1,25","30,4","1,25",50,4
51,"e_14,1,25,11","14,1","25,11",21,1
52,"e_48,11,40,40","48,11","40,40",37,4
53,"e_21,27,25,11","21,27","25,11",20,3
54,"e_37,18,32,9","37,18","32,9",14,1
55,"e_45,22,32,9","45,22","32,9",26,5
56,"e_40,34,45,22","40,34","45,22",17,3
57,"e_45,17,32,9","45,17","32,9",21,1
58,"e_49,46,45,22","49,46","45,22",28,3
59,"e_40,40,28,48","40,40","28,48",20,1
60,"e_31,21,3,13","31,21","3,13",36,2
61,"e_4,11,45,17","4,11","45,17",47,2
62,"e_11,5,49,0","11,5","49,0",43,5
