,id,origin,destination,distance,arc_cap
0,"e_23,37,24,33","23,37","24,33",5,15
1,"e_23,37,18,37","23,37","18,37",5,7
2,"e_23,37,18,32","23,37","18,32",10,6
3,"e_24,33,23,37","24,33","23,37",5,3
4,"e_24,33,24,20","24,33","24,20",13,8
5,"e_24,33,34,31","24,33","34,31",12,3
6,"e_24,33,19,25","24,33","19,25",13,10
7,"e_24,33,18,37","24,33","18,37",10,1
8,"e_24,33,18,32","24,33","18,32",7,12
9,"e_24,20,24,33","24,20","24,33",13,3
10,"e_24,20,12,18","24,20","12,18",14,9
11,"e_24,20,35,24","24,20","35,24",15,7
12,"e_24,20,19,25","24,20","19,25",10,13
13,"e_24,20,12,22","24,20","12,22",14,14
14,"e_43,40,39,40","43,40","39,40",4,13
15,"e_43,40,40,28","43,40","40,28",15,10
16,"e_43,40,40,47","43,40","40,47",10,3
17,"e_12,18,24,20","12,18","24,20",14,3
18,"e_12,18,11,17","12,18","11,17",2,10
19,"e_12,18,19,25","12,18","19,25",14,12
20,"e_12,18,12,22","12,18","12,22",4,10
21,"e_12,18,9,14","12,18","9,14",7,15
22,"e_7,3,9,1","7,3","9,1",4,14
23,"e_7,3,9,14","7,3","9,14",13,2
24,"e_4,31,5,27","4,31","5,27",5,9
25,"e_4,31,18,32","4,31","18,32",15,14
26,"e_34,31,24,33","34,31","24,33",12,2
27,"e_34,31,35,24","34,31","35,24",8,6
28,"e_34,31,39,40","34,31","39,40",14,12
29,"e_34,31,38,25","34,31","38,25",10,15
30,"e_34,31,40,28","34,31","40,28",9,11
31,"e_35,24,24,20","35,24","24,20",15,3
32,"e_35,24,34,31","35,24","34,31",8,1
33,"e_35,24,38,25","35,24","38,25",4,3
34,"e_35,24,40,28","35,24","40,28",9,15
35,"e_5,27,4,31","5,27","4,31",5,12
36,"e_5,27,12,22","5,27","12,22",12,10
37,"e_11,17,12,18","11,17","12,18",2,3
38,"e_11,17,12,22","11,17","12,22",6,2
39,"e_11,17,9,14","11,17","9,14",5,2
40,"e_19,25,24,33","19,25","24,33",13,15
41,"e_19,25,24,20","19,25","24,20",10,7
42,"e_19,25,12,18","19,25","12,18",14,10
43,"e_19,25,18,37","19,25","18,37",13,5
44,"e_19,25,12,22","19,25","12,22",10,9
45,"e_19,25,18,32","19,25","18,32",8,15
46,"e_39,40,43,40","39,40","43,40",4,10
47,"e_39,40,34,31","39,40","34,31",14,11
48,"e_39,40,40,28","39,40","40,28",13,2
49,"e_39,40,40,47","39,40","40,47",8,3
50,"e_35,8,38,0","35,8","38,0",11,15
51,"e_35,8,33,2","35,8","33,2",8,3
52,"e_18,37,23,37","18,37","23,37",5,10
53,"e_18,37,24,33","18,37","24,33",10,9
54,"e_18,37,19,25","18,37","19,25",13,6
55,"e_18,37,18,32","18,37","18,32",5,10
56,"e_38,0,35,8","38,0","35,8",11,14
57,"e_38,0,33,2","38,0","33,2",7,4
58,"e_9,1,7,3","9,1","7,3",4,6
59,"e_9,1,9,14","9,1","9,14",13,13
60,"e_12,22,24,20","12,22","24,20",14,2
61,"e_12,22,12,18","12,22","12,18",4,2
62,"e_12,22,5,27","12,22","5,27",12,2
63,"e_12,22,11,17","12,22","11,17",6,9
64,"e_12,22,19,25","12,22","19,25",10,3
65,"e_12,22,9,14","12,22","9,14",11,2
66,"e_18,32,23,37","18,32","23,37",10,2
67,"e_18,32,24,33","18,32","24,33",7,9
68,"e_18,32,4,31","18,32","4,31",15,1
69,"e_18,32,19,25","18,32","19,25",8,9
70,"e_18,32,18,37","18,32","18,37",5,13
71,"e_38,25,34,31","38,25","34,31",10,3
72,"e_38,25,35,24","38,25","35,24",4,9
73,"e_38,25,40,28","38,25","40,28",5,14
74,"e_40,28,43,40","40,28","43,40",15,14
75,"e_40,28,34,31","40,28","34,31",9,9
76,"e_40,28,35,24","40,28","35,24",9,14
77,"e_40,28,39,40","40,28","39,40",13,5
78,"e_40,28,38,25","40,28","38,25",5,3
79,"e_40,47,43,40","40,47","43,40",10,7
80,"e_40,47,39,40","40,47","39,40",8,13
81,"e_33,2,35,8","33,2","35,8",8,1
82,"e_33,2,38,0","33,2","38,0",7,15
83,"e_9,14,12,18","9,14","12,18",7,4
84,"e_9,14,7,3","9,14","7,3",13,5
