,id,origin,destination,distance,arc_cap
0,"e_4,41,12,40","4,41","12,40",9,2
1,"e_4,41,16,44","4,41","16,44",15,2
2,"e_4,41,5,48","4,41","5,48",8,2
3,"e_4,41,15,43","4,41","15,43",13,2
4,"e_29,29,33,38","29,29","33,38",13,2
5,"e_29,29,32,24","29,29","32,24",8,1
6,"e_29,29,26,37","29,29","26,37",11,2
7,"e_33,38,29,29","33,38","29,29",13,2
8,"e_33,38,32,24","33,38","32,24",15,1
9,"e_33,38,44,38","33,38","44,38",11,1
10,"e_33,38,27,47","33,38","27,47",15,2
11,"e_33,38,26,37","33,38","26,37",8,1
12,"e_33,38,30,44","33,38","30,44",9,1
13,"e_12,40,4,41","12,40","4,41",9,1
14,"e_12,40,15,35","12,40","15,35",8,2
15,"e_12,40,16,44","12,40","16,44",8,1
16,"e_12,40,5,48","12,40","5,48",15,1
17,"e_12,40,15,43","12,40","15,43",6,2
18,"e_32,24,29,29","32,24","29,29",8,1
19,"e_32,24,33,38","32,24","33,38",15,2
20,"e_10,12,1,6","10,12","1,6",15,2
21,"e_10,12,0,12","10,12","0,12",10,2
22,"e_10,12,6,12","10,12","6,12",4,1
23,"e_10,12,8,8","10,12","8,8",6,2
24,"e_1,6,10,12","1,6","10,12",15,2
25,"e_1,6,0,12","1,6","0,12",7,1
26,"e_1,6,6,12","1,6","6,12",11,2
27,"e_1,6,8,8","1,6","8,8",9,2
28,"e_0,12,10,12","0,12","10,12",10,2
29,"e_0,12,1,6","0,12","1,6",7,1
30,"e_0,12,6,12","0,12","6,12",6,2
31,"e_0,12,8,8","0,12","8,8",12,1
32,"e_45,30,44,38","45,30","44,38",9,2
33,"e_45,30,45,44","45,30","45,44",14,1
34,"e_45,30,49,37","45,30","49,37",11,1
35,"e_15,35,12,40","15,35","12,40",8,1
36,"e_15,35,16,44","15,35","16,44",10,2
37,"e_15,35,26,37","15,35","26,37",13,2
38,"e_15,35,15,43","15,35","15,43",8,2
39,"e_6,12,10,12","6,12","10,12",4,1
40,"e_6,12,1,6","6,12","1,6",11,1
41,"e_6,12,0,12","6,12","0,12",6,2
42,"e_6,12,8,8","6,12","8,8",6,2
43,"e_28,9,39,12","28,9","39,12",14,1
44,"e_40,2,39,12","40,2","39,12",11,1
45,"e_44,38,33,38","44,38","33,38",11,1
46,"e_44,38,45,30","44,38","45,30",9,1
47,"e_44,38,45,44","44,38","45,44",7,2
48,"e_44,38,49,37","44,38","49,37",6,1
49,"e_27,47,33,38","27,47","33,38",15,2
50,"e_27,47,16,44","27,47","16,44",14,2
51,"e_27,47,26,37","27,47","26,37",11,2
52,"e_27,47,30,44","27,47","30,44",6,2
53,"e_8,8,10,12","8,8","10,12",6,1
54,"e_8,8,1,6","8,8","1,6",9,1
55,"e_8,8,0,12","8,8","0,12",12,2
56,"e_8,8,6,12","8,8","6,12",6,1
57,"e_16,44,4,41","16,44","4,41",15,1
58,"e_16,44,12,40","16,44","12,40",8,2
59,"e_16,44,15,35","16,44","15,35",10,2
60,"e_16,44,27,47","16,44","27,47",14,1
61,"e_16,44,5,48","16,44","5,48",15,2
62,"e_16,44,30,44","16,44","30,44",14,1
63,"e_16,44,15,43","16,44","15,43",2,1
