,id,origin,destination,distance,arc_cap
0,"e_24,35,25,34","24,35","25,34",2,1
1,"e_24,35,30,31","24,35","30,31",10,1
2,"e_9,32,12,27","9,32","12,27",8,2
3,"e_9,32,7,25","9,32","7,25",9,3
4,"e_0,19,3,12","0,19","3,12",10,4
5,"e_29,44,36,40","29,44","36,40",11,2
6,"e_29,44,35,43","29,44","35,43",7,2
7,"e_16,3,7,5","16,3","7,5",11,4
8,"e_23,20,25,20","23,20","25,20",2,1
9,"e_25,34,24,35","25,34","24,35",2,1
10,"e_25,34,30,31","25,34","30,31",8,4
11,"e_2,3,3,12","2,3","3,12",10,3
12,"e_2,3,7,5","2,3","7,5",7,4
13,"e_30,31,24,35","30,31","24,35",10,1
14,"e_30,31,25,34","30,31","25,34",8,4
15,"e_30,31,34,27","30,31","34,27",8,4
16,"e_3,12,0,19","3,12","0,19",10,3
17,"e_3,12,2,3","3,12","2,3",10,4
18,"e_3,12,7,5","3,12","7,5",11,3
19,"e_12,27,9,32","12,27","9,32",8,1
20,"e_12,27,7,25","12,27","7,25",7,2
21,"e_36,40,29,44","36,40","29,44",11,1
22,"e_36,40,37,36","36,40","37,36",5,1
23,"e_36,40,35,43","36,40","35,43",4,1
24,"e_12,47,5,44","12,47","5,44",10,3
25,"e_5,44,12,47","5,44","12,47",10,1
26,"e_7,25,9,32","7,25","9,32",9,1
27,"e_7,25,12,27","7,25","12,27",7,3
28,"e_37,36,36,40","37,36","36,40",5,1
29,"e_37,36,40,28","37,36","40,28",11,1
30,"e_37,36,35,43","37,36","35,43",9,4
31,"e_40,28,37,36","40,28","37,36",11,2
32,"e_40,28,48,29","40,28","48,29",9,3
33,"e_40,28,34,27","40,28","34,27",7,3
34,"e_25,20,23,20","25,20","23,20",2,3
35,"e_48,29,40,28","48,29","40,28",9,4
36,"e_35,43,29,44","35,43","29,44",7,3
37,"e_35,43,36,40","35,43","36,40",4,2
38,"e_35,43,37,36","35,43","37,36",9,1
39,"e_34,27,30,31","34,27","30,31",8,2
40,"e_34,27,40,28","34,27","40,28",7,3
41,"e_7,5,16,3","7,5","16,3",11,3
42,"e_7,5,2,3","7,5","2,3",7,4
43,"e_7,5,3,12","7,5","3,12",11,1
44,"e_24,35,16,3","24,35","16,3",40,4
45,"e_9,32,35,43","9,32","35,43",37,1
46,"e_0,19,34,27","0,19","34,27",42,1
47,"e_29,44,25,34","29,44","25,34",14,1
48,"e_44,19,12,27","44,19","12,27",40,2
49,"e_16,3,39,11","16,3","39,11",31,3
50,"e_23,20,7,25","23,20","7,25",21,3
51,"e_37,1,2,3","37,1","2,3",37,2
52,"e_39,11,34,27","39,11","34,27",21,2
53,"e_25,34,29,44","25,34","29,44",14,1
54,"e_2,3,34,27","2,3","34,27",56,2
55,"e_30,31,16,3","30,31","16,3",42,4
56,"e_3,12,9,32","3,12","9,32",26,4
57,"e_12,27,25,34","12,27","25,34",20,4
58,"e_36,40,12,47","36,40","12,47",31,3
59,"e_12,47,39,11","12,47","39,11",63,4
60,"e_5,44,7,25","5,44","7,25",21,1
61,"e_7,25,16,3","7,25","16,3",31,1
62,"e_37,36,30,31","37,36","30,31",12,1
63,"e_40,28,23,20","40,28","23,20",25,4
64,"e_25,20,7,5","25,20","7,5",33,1
65,"e_48,29,0,19","48,29","0,19",58,4
66,"e_35,43,24,35","35,43","24,35",19,1
67,"e_34,27,36,40","34,27","36,40",15,3
68,"e_7,5,23,20","7,5","23,20",31,2
