,id,origin,destination,distance,arc_cap
0,"e_17,20,22,17","17,20","22,17",8,2
1,"e_17,20,22,22","17,20","22,22",7,5
2,"e_17,20,15,24","17,20","15,24",6,1
3,"e_17,20,21,14","17,20","21,14",10,7
4,"e_17,20,9,18","17,20","9,18",10,14
5,"e_36,40,37,37","36,40","37,37",4,2
6,"e_36,40,28,41","36,40","28,41",9,2
7,"e_36,40,30,37","36,40","30,37",9,13
8,"e_36,40,36,34","36,40","36,34",6,3
9,"e_15,10,21,14","15,10","21,14",10,3
10,"e_32,20,29,25","32,20","29,25",8,5
11,"e_29,25,32,20","29,25","32,20",8,2
12,"e_29,25,22,22","29,25","22,22",10,1
13,"e_27,43,28,41","27,43","28,41",3,10
14,"e_27,43,30,37","27,43","30,37",9,7
15,"e_22,17,17,20","22,17","17,20",8,4
16,"e_22,17,22,22","22,17","22,22",5,3
17,"e_22,17,21,14","22,17","21,14",4,7
18,"e_22,22,17,20","22,22","17,20",7,4
19,"e_22,22,29,25","22,22","29,25",10,1
20,"e_22,22,22,17","22,22","22,17",5,15
21,"e_22,22,15,24","22,22","15,24",9,8
22,"e_22,22,21,14","22,22","21,14",9,5
23,"e_3,40,5,49","3,40","5,49",11,6
24,"e_3,40,6,35","3,40","6,35",8,15
25,"e_16,34,15,24","16,34","15,24",11,9
26,"e_16,34,17,40","16,34","17,40",7,8
27,"e_16,34,6,35","16,34","6,35",11,3
28,"e_37,37,36,40","37,37","36,40",4,1
29,"e_37,37,30,37","37,37","30,37",7,5
30,"e_37,37,36,34","37,37","36,34",4,10
31,"e_15,24,17,20","15,24","17,20",6,12
32,"e_15,24,22,22","15,24","22,22",9,1
33,"e_15,24,16,34","15,24","16,34",11,2
34,"e_28,41,36,40","28,41","36,40",9,4
35,"e_28,41,27,43","28,41","27,43",3,15
36,"e_28,41,30,37","28,41","30,37",6,3
37,"e_5,49,3,40","5,49","3,40",11,1
38,"e_45,3,38,4","45,3","38,4",8,9
39,"e_30,37,36,40","30,37","36,40",9,2
40,"e_30,37,27,43","30,37","27,43",9,8
41,"e_30,37,37,37","30,37","37,37",7,8
42,"e_30,37,28,41","30,37","28,41",6,14
43,"e_30,37,36,34","30,37","36,34",9,6
44,"e_38,4,45,3","38,4","45,3",8,1
45,"e_17,40,16,34","17,40","16,34",7,8
46,"e_21,14,17,20","21,14","17,20",10,15
47,"e_21,14,15,10","21,14","15,10",10,12
48,"e_21,14,22,17","21,14","22,17",4,5
49,"e_21,14,22,22","21,14","22,22",9,15
50,"e_36,34,36,40","36,34","36,40",6,2
51,"e_36,34,37,37","36,34","37,37",4,6
52,"e_36,34,30,37","36,34","30,37",9,11
53,"e_6,35,3,40","6,35","3,40",8,1
54,"e_6,35,16,34","6,35","16,34",11,15
55,"e_9,18,17,20","9,18","17,20",10,8
56,"e_17,20,38,4","17,20","38,4",37,3
57,"e_36,40,47,32","36,40","47,32",19,4
58,"e_15,10,2,13","15,10","2,13",16,13
59,"e_32,20,30,37","32,20","30,37",19,3
60,"e_29,25,27,43","29,25","27,43",20,2
61,"e_47,15,32,20","47,15","32,20",20,10
62,"e_27,43,38,4","27,43","38,4",50,13
63,"e_22,17,3,40","22,17","3,40",42,6
64,"e_22,22,30,37","22,22","30,37",23,1
65,"e_3,40,29,25","3,40","29,25",41,10
66,"e_16,34,3,40","16,34","3,40",19,7
67,"e_2,13,36,34","2,13","36,34",55,8
68,"e_37,37,27,43","37,37","27,43",16,4
69,"e_15,24,22,17","15,24","22,17",14,7
70,"e_28,41,15,10","28,41","15,10",44,3
71,"e_5,49,21,14","5,49","21,14",51,4
72,"e_45,3,30,37","45,3","30,37",49,4
73,"e_30,37,29,25","30,37","29,25",13,11
74,"e_38,4,5,49","38,4","5,49",78,8
75,"e_17,40,29,25","17,40","29,25",27,13
76,"e_21,14,27,43","21,14","27,43",35,3
77,"e_36,34,17,40","36,34","17,40",25,10
78,"e_6,35,5,49","6,35","5,49",15,9
79,"e_47,32,17,40","47,32","17,40",38,8
80,"e_9,18,15,24","9,18","15,24",12,14
