,id,origin,destination,distance,arc_cap
0,"e_35,21,43,18","35,21","43,18",11,5
1,"e_35,21,34,31","35,21","34,31",11,3
2,"e_35,21,28,22","35,21","28,22",8,1
3,"e_14,25,11,28","14,25","11,28",6,4
4,"e_14,25,9,20","14,25","9,20",10,4
5,"e_14,25,21,29","14,25","21,29",11,1
6,"e_14,25,13,33","14,25","13,33",9,1
7,"e_20,17,26,12","20,17","26,12",11,5
8,"e_20,17,22,21","20,17","22,21",6,5
9,"e_35,4,25,4","35,4","25,4",10,4
10,"e_35,4,38,0","35,4","38,0",7,1
11,"e_25,4,35,4","25,4","35,4",10,2
12,"e_25,4,26,12","25,4","26,12",9,4
13,"e_26,12,20,17","26,12","20,17",11,3
14,"e_26,12,25,4","26,12","25,4",9,3
15,"e_46,7,44,1","46,7","44,1",8,1
16,"e_1,19,9,20","1,19","9,20",9,5
17,"e_11,28,14,25","11,28","14,25",6,5
18,"e_11,28,9,20","11,28","9,20",10,2
19,"e_11,28,21,29","11,28","21,29",11,5
20,"e_11,28,13,33","11,28","13,33",7,2
21,"e_31,45,29,38","31,45","29,38",9,1
22,"e_9,20,14,25","9,20","14,25",10,5
23,"e_9,20,1,19","9,20","1,19",9,3
24,"e_9,20,11,28","9,20","11,28",10,5
25,"e_9,20,10,10","9,20","10,10",11,3
26,"e_22,21,20,17","22,21","20,17",6,1
27,"e_22,21,21,29","22,21","21,29",9,4
28,"e_22,21,28,22","22,21","28,22",7,5
29,"e_43,18,35,21","43,18","35,21",11,4
30,"e_28,33,34,31","28,33","34,31",8,2
31,"e_28,33,21,29","28,33","21,29",11,5
32,"e_28,33,29,38","28,33","29,38",6,3
33,"e_28,33,28,22","28,33","28,22",11,4
34,"e_10,10,9,20","10,10","9,20",11,4
35,"e_10,10,4,9","10,10","4,9",7,2
36,"e_34,31,35,21","34,31","35,21",11,2
37,"e_34,31,28,33","34,31","28,33",8,1
38,"e_21,29,14,25","21,29","14,25",11,1
39,"e_21,29,11,28","21,29","11,28",11,5
40,"e_21,29,22,21","21,29","22,21",9,3
41,"e_21,29,28,33","21,29","28,33",11,5
42,"e_29,38,31,45","29,38","31,45",9,1
43,"e_29,38,28,33","29,38","28,33",6,5
44,"e_44,1,46,7","44,1","46,7",8,5
45,"e_44,1,38,0","44,1","38,0",7,1
46,"e_28,22,35,21","28,22","35,21",8,1
47,"e_28,22,22,21","28,22","22,21",7,1
48,"e_28,22,28,33","28,22","28,33",11,1
49,"e_4,9,10,10","4,9","10,10",7,2
50,"e_13,33,14,25","13,33","14,25",9,3
51,"e_13,33,11,28","13,33","11,28",7,5
52,"e_38,0,35,4","38,0","35,4",7,3
53,"e_38,0,44,1","38,0","44,1",7,4
54,"e_35,21,26,12","35,21","26,12",18,3
55,"e_14,25,43,18","14,25","43,18",36,2
56,"e_20,17,4,46","20,17","4,46",45,5
57,"e_35,4,46,7","35,4","46,7",14,3
58,"e_25,4,11,28","25,4","11,28",38,2
59,"e_26,12,34,31","26,12","34,31",27,1
60,"e_46,7,29,38","46,7","29,38",48,3
61,"e_1,19,14,25","1,19","14,25",19,3
62,"e_11,28,48,26","11,28","48,26",39,3
63,"e_31,45,34,31","31,45","34,31",17,3
64,"e_9,20,35,21","9,20","35,21",27,1
65,"e_4,46,11,28","4,46","11,28",25,4
66,"e_22,21,29,38","22,21","29,38",24,2
67,"e_43,18,22,21","43,18","22,21",24,1
68,"e_28,33,9,20","28,33","9,20",32,1
69,"e_10,10,44,1","10,10","44,1",43,1
70,"e_34,31,10,10","34,31","10,10",45,1
71,"e_48,26,22,21","48,26","22,21",31,3
72,"e_21,29,13,33","21,29","13,33",12,1
73,"e_29,38,46,7","29,38","46,7",48,3
74,"e_44,1,48,26","44,1","48,26",29,2
75,"e_28,22,11,28","28,22","11,28",23,3
76,"e_4,9,25,4","4,9","25,4",26,1
77,"e_13,33,26,12","13,33","26,12",34,1
78,"e_38,0,1,19","38,0","1,19",56,4
