,id,origin,destination
0,k_0,"19,11","17,16"
1,k_1,"31,17","49,21"
2,k_2,"39,0","27,18"
3,k_3,"34,43","19,11"
4,k_4,"31,17","2,35"
5,k_5,"32,47","14,32"
6,k_6,"31,17","22,37"
7,k_7,"12,16","14,35"
8,k_8,"39,0","19,11"
9,k_9,"39,12","2,35"
10,k_10,"45,47","31,17"
11,k_11,"34,43","21,22"
12,k_12,"19,11","14,35"
13,k_13,"17,16","49,21"
14,k_14,"31,49","39,27"
15,k_15,"39,27","14,35"
16,k_16,"39,17","39,27"
17,k_17,"45,47","21,22"
18,k_18,"49,21","13,23"
19,k_19,"32,47","27,18"
20,k_20,"39,27","39,17"
21,k_21,"39,12","34,43"
22,k_22,"17,27","22,37"
23,k_23,"38,39","14,35"
24,k_24,"49,21","38,39"
25,k_25,"19,11","34,15"
26,k_26,"39,0","39,12"
27,k_27,"2,35","37,38"
28,k_28,"17,16","2,35"
29,k_29,"17,16","38,39"
30,k_30,"32,47","45,47"
31,k_31,"14,32","34,15"
32,k_32,"34,43","13,23"
33,k_33,"31,49","31,17"
34,k_34,"22,37","32,47"
35,k_35,"38,39","19,24"
36,k_36,"49,21","32,47"
37,k_37,"39,0","37,38"
38,k_38,"39,12","45,47"
39,k_39,"39,27","19,24"
40,k_40,"12,16","14,35"
41,k_41,"31,17","22,37"
42,k_42,"38,39","31,17"
43,k_43,"39,17","31,17"
44,k_44,"12,16","21,22"
45,k_45,"31,49","34,43"
46,k_46,"39,27","21,22"
47,k_47,"31,49","14,32"
48,k_48,"45,47","21,22"
49,k_49,"31,17","17,27"
50,k_50,"12,16","21,22"
51,k_51,"39,12","49,21"
52,k_52,"21,22","34,43"
53,k_53,"45,47","19,24"
54,k_54,"34,43","12,16"
55,k_55,"34,43","31,49"
56,k_56,"17,16","49,21"
57,k_57,"17,27","37,38"
58,k_58,"21,22","45,47"
59,k_59,"39,17","39,12"
60,k_60,"22,37","21,22"
61,k_61,"21,22","17,16"
62,k_62,"14,32","21,22"
63,k_63,"34,43","37,38"
64,k_64,"31,17","45,47"
65,k_65,"17,27","19,24"
66,k_66,"39,12","17,16"
67,k_67,"38,39","21,22"
68,k_68,"49,21","31,49"
69,k_69,"38,39","12,16"
70,k_70,"39,27","39,17"
71,k_71,"39,17","19,24"
72,k_72,"31,49","39,27"
73,k_73,"17,16","13,23"
74,k_74,"19,11","39,17"
75,k_75,"21,22","38,39"
76,k_76,"14,35","31,49"
77,k_77,"19,24","2,35"
78,k_78,"17,16","19,24"
79,k_79,"12,16","2,35"
80,k_80,"27,18","17,16"
81,k_81,"45,47","21,22"
82,k_82,"39,17","14,35"
83,k_83,"12,16","14,35"
84,k_84,"12,16","22,37"
85,k_85,"39,0","14,35"
86,k_86,"32,47","19,24"
87,k_87,"39,0","31,17"
88,k_88,"49,21","12,16"
89,k_89,"17,16","13,23"
90,k_90,"49,21","17,27"
91,k_91,"14,32","22,37"
92,k_92,"39,17","31,49"
93,k_93,"17,27","39,27"
94,k_94,"38,39","39,27"
95,k_95,"14,32","34,43"
96,k_96,"32,47","2,35"
97,k_97,"31,17","21,22"
98,k_98,"22,37","2,35"
99,k_99,"34,15","13,23"
100,k_100,"37,38","19,11"
101,k_101,"49,21","39,27"
102,k_102,"2,35","39,0"
103,k_103,"31,17","39,27"
104,k_104,"27,18","21,22"
105,k_105,"17,16","39,17"
106,k_106,"39,27","19,11"
107,k_107,"38,39","37,38"
108,k_108,"49,21","21,22"
109,k_109,"34,15","13,23"
110,k_110,"22,37","13,23"
111,k_111,"34,43","19,24"
112,k_112,"49,21","22,37"
113,k_113,"39,0","14,32"
114,k_114,"49,21","21,22"
115,k_115,"49,21","17,16"
116,k_116,"31,17","13,23"
117,k_117,"14,32","39,0"
118,k_118,"14,35","38,39"
119,k_119,"39,17","19,11"
120,k_120,"31,49","19,24"
121,k_121,"22,37","13,23"
122,k_122,"39,12","39,17"
123,k_123,"2,35","17,27"
124,k_124,"39,17","39,0"
125,k_125,"21,22","31,17"
126,k_126,"2,35","17,27"
127,k_127,"17,16","14,35"
128,k_128,"39,17","39,12"
129,k_129,"39,12","17,16"
130,k_130,"19,24","32,47"
131,k_131,"39,0","39,27"
132,k_132,"17,27","27,18"
133,k_133,"32,47","13,23"
134,k_134,"2,35","49,21"
135,k_135,"34,15","39,27"
136,k_136,"39,12","38,39"
137,k_137,"22,37","31,17"
138,k_138,"12,16","39,0"
139,k_139,"22,37","12,16"
140,k_140,"17,27","32,47"
141,k_141,"34,15","19,24"
142,k_142,"19,11","32,47"
143,k_143,"14,32","21,22"
144,k_144,"31,17","39,27"
145,k_145,"34,43","17,16"
146,k_146,"19,11","39,0"
147,k_147,"37,38","34,15"
148,k_148,"39,0","39,27"
149,k_149,"34,43","27,18"
