,id,origin,destination
0,k_0,"33,9","49,0"
1,k_1,"0,42","4,13"
2,k_2,"10,43","30,34"
3,k_3,"33,9","20,3"
4,k_4,"13,45","0,42"
5,k_5,"22,11","33,9"
6,k_6,"4,13","19,3"
7,k_7,"34,6","47,22"
8,k_8,"46,10","13,45"
9,k_9,"10,43","49,0"
10,k_10,"16,30","41,7"
11,k_11,"4,13","44,26"
12,k_12,"34,6","41,35"
13,k_13,"19,3","11,26"
14,k_14,"22,11","20,3"
15,k_15,"41,35","49,0"
16,k_16,"44,26","2,4"
17,k_17,"10,43","0,42"
18,k_18,"16,30","44,26"
19,k_19,"0,42","19,3"
20,k_20,"44,26","41,35"
21,k_21,"10,43","2,4"
22,k_22,"46,10","33,9"
23,k_23,"20,3","32,12"
24,k_24,"16,30","17,37"
25,k_25,"10,43","19,3"
26,k_26,"44,26","19,3"
27,k_27,"4,13","17,37"
28,k_28,"10,43","19,3"
29,k_29,"17,27","33,9"
30,k_30,"41,35","33,9"
31,k_31,"46,10","22,11"
32,k_32,"11,26","34,6"
33,k_33,"20,3","30,34"
34,k_34,"10,43","49,0"
35,k_35,"17,27","2,4"
36,k_36,"11,26","4,13"
37,k_37,"45,3","44,26"
38,k_38,"19,3","17,37"
39,k_39,"4,13","10,43"
40,k_40,"45,3","34,6"
41,k_41,"32,12","49,0"
42,k_42,"10,43","20,3"
43,k_43,"47,22","44,26"
44,k_44,"41,35","49,0"
45,k_45,"30,34","19,3"
46,k_46,"2,4","16,1"
47,k_47,"10,43","17,37"
48,k_48,"22,11","20,3"
49,k_49,"45,3","47,22"
