,id,origin,destination,distance,arc_cap
0,"e_11,42,15,47","11,42","15,47",9,1
1,"e_11,42,22,42","11,42","22,42",11,1
2,"e_16,28,21,26","16,28","21,26",7,1
3,"e_16,28,9,28","16,28","9,28",7,3
4,"e_12,3,18,0","12,3","18,0",9,1
5,"e_12,3,12,9","12,3","12,9",6,2
6,"e_12,3,13,13","12,3","13,13",11,1
7,"e_8,33,9,28","8,33","9,28",6,2
8,"e_29,43,22,42","29,43","22,42",8,3
9,"e_42,4,46,3","42,4","46,3",5,1
10,"e_42,4,47,8","42,4","47,8",9,2
11,"e_42,4,44,13","42,4","44,13",11,2
12,"e_42,4,40,11","42,4","40,11",9,3
13,"e_42,4,35,6","42,4","35,6",9,3
14,"e_42,4,40,8","42,4","40,8",6,2
15,"e_21,26,16,28","21,26","16,28",7,2
16,"e_46,3,42,4","46,3","42,4",5,3
17,"e_46,3,47,8","46,3","47,8",6,1
18,"e_46,3,40,8","46,3","40,8",11,3
19,"e_48,35,44,37","48,35","44,37",6,3
20,"e_18,0,12,3","18,0","12,3",9,3
21,"e_9,28,16,28","9,28","16,28",7,2
22,"e_9,28,8,33","9,28","8,33",6,3
23,"e_47,8,42,4","47,8","42,4",9,1
24,"e_47,8,46,3","47,8","46,3",6,3
25,"e_47,8,44,13","47,8","44,13",8,3
26,"e_47,8,40,11","47,8","40,11",10,1
27,"e_47,8,40,8","47,8","40,8",7,2
28,"e_15,47,11,42","15,47","11,42",9,2
29,"e_12,9,12,3","12,9","12,3",6,2
30,"e_12,9,13,13","12,9","13,13",5,1
31,"e_44,13,42,4","44,13","42,4",11,1
32,"e_44,13,47,8","44,13","47,8",8,3
33,"e_44,13,40,11","44,13","40,11",6,1
34,"e_44,13,40,8","44,13","40,8",9,2
35,"e_40,11,42,4","40,11","42,4",9,2
36,"e_40,11,47,8","40,11","47,8",10,3
37,"e_40,11,44,13","40,11","44,13",6,3
38,"e_40,11,35,6","40,11","35,6",10,1
39,"e_40,11,40,8","40,11","40,8",3,2
40,"e_13,13,12,3","13,13","12,3",11,1
41,"e_13,13,12,9","13,13","12,9",5,2
42,"e_35,6,42,4","35,6","42,4",9,1
43,"e_35,6,40,11","35,6","40,11",10,3
44,"e_35,6,40,8","35,6","40,8",7,1
45,"e_22,42,11,42","22,42","11,42",11,2
46,"e_22,42,29,43","22,42","29,43",8,3
47,"e_40,8,42,4","40,8","42,4",6,1
48,"e_40,8,46,3","40,8","46,3",11,1
49,"e_40,8,47,8","40,8","47,8",7,2
50,"e_40,8,44,13","40,8","44,13",9,1
51,"e_40,8,40,11","40,8","40,11",3,1
52,"e_40,8,35,6","40,8","35,6",7,2
53,"e_44,37,48,35","44,37","48,35",6,3
54,"e_11,42,0,22","11,42","0,22",31,3
55,"e_16,28,41,47","16,28","41,47",44,3
56,"e_12,3,29,43","12,3","29,43",57,1
57,"e_8,33,12,3","8,33","12,3",34,3
58,"e_29,43,9,28","29,43","9,28",35,2
59,"e_28,11,44,37","28,11","44,37",42,2
60,"e_42,4,44,37","42,4","44,37",35,2
61,"e_41,47,46,3","41,47","46,3",49,3
62,"e_21,26,28,11","21,26","28,11",22,2
63,"e_46,3,13,13","46,3","13,13",43,1
64,"e_48,35,41,47","48,35","41,47",19,1
65,"e_18,0,46,3","18,0","46,3",31,3
66,"e_9,28,47,8","9,28","47,8",58,2
67,"e_47,8,15,47","47,8","15,47",71,2
68,"e_15,47,9,28","15,47","9,28",25,1
69,"e_12,9,21,26","12,9","21,26",26,2
70,"e_44,13,1,38","44,13","1,38",68,2
71,"e_1,38,29,43","1,38","29,43",33,2
72,"e_40,11,8,33","40,11","8,33",54,3
73,"e_13,13,47,8","13,13","47,8",39,1
74,"e_35,6,21,26","35,6","21,26",34,2
75,"e_22,42,40,11","22,42","40,11",49,3
76,"e_40,8,8,33","40,8","8,33",57,3
77,"e_44,37,0,22","44,37","0,22",59,2
78,"e_0,22,44,13","0,22","44,13",53,3
