,id,origin,destination,distance,arc_cap
0,"e_36,5,36,0","36,5","36,0",5,1
1,"e_36,5,33,2","36,5","33,2",6,3
2,"e_30,14,33,21","30,14","33,21",10,3
3,"e_8,22,14,24","8,22","14,24",8,3
4,"e_8,22,5,22","8,22","5,22",3,3
5,"e_33,40,30,34","33,40","30,34",9,2
6,"e_29,28,35,29","29,28","35,29",7,2
7,"e_29,28,33,21","29,28","33,21",11,2
8,"e_29,28,26,32","29,28","26,32",7,3
9,"e_29,28,30,34","29,28","30,34",7,1
10,"e_35,29,29,28","35,29","29,28",7,2
11,"e_35,29,33,21","35,29","33,21",10,2
12,"e_35,29,41,34","35,29","41,34",11,3
13,"e_35,29,30,34","35,29","30,34",10,2
14,"e_33,21,30,14","33,21","30,14",10,2
15,"e_33,21,29,28","33,21","29,28",11,2
16,"e_33,21,35,29","33,21","35,29",10,2
17,"e_41,34,35,29","41,34","35,29",11,2
18,"e_41,34,30,34","41,34","30,34",11,2
19,"e_23,3,19,4","23,3","19,4",5,1
20,"e_23,3,18,1","23,3","18,1",7,3
21,"e_23,3,22,10","23,3","22,10",8,3
22,"e_23,3,22,3","23,3","22,3",1,1
23,"e_23,3,33,2","23,3","33,2",11,1
24,"e_12,39,15,37","12,39","15,37",5,3
25,"e_4,6,1,13","4,6","1,13",10,1
26,"e_19,4,23,3","19,4","23,3",5,1
27,"e_19,4,18,1","19,4","18,1",4,3
28,"e_19,4,22,10","19,4","22,10",9,3
29,"e_19,4,22,3","19,4","22,3",4,1
30,"e_26,32,29,28","26,32","29,28",7,3
31,"e_26,32,30,34","26,32","30,34",6,1
32,"e_18,1,23,3","18,1","23,3",7,3
33,"e_18,1,19,4","18,1","19,4",4,2
34,"e_18,1,22,3","18,1","22,3",6,3
35,"e_22,10,23,3","22,10","23,3",8,1
36,"e_22,10,19,4","22,10","19,4",9,2
37,"e_22,10,22,3","22,10","22,3",7,2
38,"e_3,29,5,22","3,29","5,22",9,2
39,"e_14,24,8,22","14,24","8,22",8,3
40,"e_14,24,5,22","14,24","5,22",11,1
41,"e_36,0,36,5","36,0","36,5",5,3
42,"e_36,0,33,2","36,0","33,2",5,2
43,"e_5,22,8,22","5,22","8,22",3,2
44,"e_5,22,3,29","5,22","3,29",9,3
45,"e_5,22,14,24","5,22","14,24",11,1
46,"e_22,3,23,3","22,3","23,3",1,3
47,"e_22,3,19,4","22,3","19,4",4,1
48,"e_22,3,18,1","22,3","18,1",6,3
49,"e_22,3,22,10","22,3","22,10",7,3
50,"e_1,13,4,6","1,13","4,6",10,2
51,"e_30,34,33,40","30,34","33,40",9,2
52,"e_30,34,29,28","30,34","29,28",7,1
53,"e_30,34,35,29","30,34","35,29",10,1
54,"e_30,34,41,34","30,34","41,34",11,1
55,"e_30,34,26,32","30,34","26,32",6,3
56,"e_15,37,12,39","15,37","12,39",5,2
57,"e_33,2,36,5","33,2","36,5",6,2
58,"e_33,2,23,3","33,2","23,3",11,2
59,"e_33,2,36,0","33,2","36,0",5,2
60,"e_45,19,30,34","45,19","30,34",30,2
61,"e_45,19,33,2","45,19","33,2",29,3
62,"e_45,19,5,22","45,19","5,22",43,3
63,"e_36,5,22,3","36,5","22,3",16,3
64,"e_36,5,41,34","36,5","41,34",34,3
65,"e_36,5,35,29","36,5","35,29",25,1
66,"e_30,14,29,28","30,14","29,28",15,1
67,"e_30,14,30,34","30,14","30,34",20,2
68,"e_30,14,36,5","30,14","36,5",15,2
69,"e_8,22,15,37","8,22","15,37",22,3
70,"e_8,22,23,3","8,22","23,3",34,2
71,"e_8,22,18,1","8,22","18,1",31,2
72,"e_33,40,15,37","33,40","15,37",21,3
73,"e_33,40,3,29","33,40","3,29",41,1
74,"e_33,40,26,32","33,40","26,32",15,3
75,"e_29,28,33,40","29,28","33,40",16,3
76,"e_29,28,5,22","29,28","5,22",30,3
77,"e_29,28,33,2","29,28","33,2",30,3
78,"e_35,29,19,4","35,29","19,4",41,3
79,"e_35,29,12,39","35,29","12,39",33,3
80,"e_35,29,33,40","35,29","33,40",13,2
81,"e_33,21,1,13","33,21","1,13",40,1
82,"e_33,21,19,4","33,21","19,4",31,3
83,"e_33,21,30,34","33,21","30,34",16,3
84,"e_41,34,36,5","41,34","36,5",34,3
85,"e_41,34,33,2","41,34","33,2",40,3
86,"e_41,34,30,14","41,34","30,14",31,1
87,"e_23,3,26,32","23,3","26,32",32,1
88,"e_23,3,1,13","23,3","1,13",32,2
89,"e_23,3,35,29","23,3","35,29",38,2
90,"e_12,39,23,3","12,39","23,3",47,3
91,"e_12,39,22,10","12,39","22,10",39,3
92,"e_12,39,3,29","12,39","3,29",19,1
93,"e_4,6,22,3","4,6","22,3",21,2
94,"e_4,6,8,22","4,6","8,22",20,2
95,"e_4,6,3,29","4,6","3,29",24,1
96,"e_19,4,33,40","19,4","33,40",50,2
97,"e_19,4,36,5","19,4","36,5",18,2
98,"e_19,4,8,22","19,4","8,22",29,1
99,"e_26,32,1,13","26,32","1,13",44,2
100,"e_26,32,35,29","26,32","35,29",12,2
101,"e_26,32,36,0","26,32","36,0",42,1
102,"e_18,1,22,10","18,1","22,10",13,1
103,"e_18,1,41,34","18,1","41,34",56,1
104,"e_18,1,29,28","18,1","29,28",38,2
105,"e_22,10,30,14","22,10","30,14",12,2
106,"e_22,10,29,28","22,10","29,28",25,1
107,"e_22,10,18,1","22,10","18,1",13,1
108,"e_3,29,33,40","3,29","33,40",41,1
109,"e_3,29,1,13","3,29","1,13",18,3
110,"e_3,29,8,22","3,29","8,22",12,1
111,"e_14,24,36,5","14,24","36,5",41,1
112,"e_14,24,33,2","14,24","33,2",41,2
113,"e_14,24,18,1","14,24","18,1",27,2
114,"e_36,0,30,14","36,0","30,14",20,2
115,"e_36,0,45,19","36,0","45,19",28,3
116,"e_36,0,5,22","36,0","5,22",53,2
117,"e_5,22,45,19","5,22","45,19",43,3
118,"e_5,22,26,32","5,22","26,32",31,3
119,"e_5,22,22,3","5,22","22,3",36,1
120,"e_22,3,4,6","22,3","4,6",21,2
121,"e_22,3,30,34","22,3","30,34",39,1
122,"e_22,3,36,0","22,3","36,0",17,3
123,"e_1,13,22,10","1,13","22,10",24,2
124,"e_1,13,36,0","1,13","36,0",48,1
125,"e_1,13,45,19","1,13","45,19",50,2
126,"e_30,34,15,37","30,34","15,37",18,1
127,"e_30,34,5,22","30,34","5,22",37,3
128,"e_30,34,23,3","30,34","23,3",38,3
129,"e_15,37,5,22","15,37","5,22",25,2
130,"e_15,37,33,40","15,37","33,40",21,2
131,"e_15,37,30,14","15,37","30,14",38,1
132,"e_33,2,22,10","33,2","22,10",19,2
133,"e_33,2,30,14","33,2","30,14",15,2
134,"e_33,2,8,22","33,2","8,22",45,2
