,id,origin,destination,distance,arc_cap
0,"e_17,10,12,15","17,10","12,15",10,6
1,"e_31,40,28,41","31,40","28,41",4,5
2,"e_30,19,37,21","30,19","37,21",9,10
3,"e_30,19,33,12","30,19","33,12",10,4
4,"e_46,42,47,49","46,42","47,49",8,1
5,"e_46,42,45,46","46,42","45,46",5,6
6,"e_12,3,7,5","12,3","7,5",7,9
7,"e_28,41,31,40","28,41","31,40",4,2
8,"e_24,30,22,32","24,30","22,32",4,9
9,"e_7,5,12,3","7,5","12,3",7,2
10,"e_46,5,46,9","46,5","46,9",4,1
11,"e_47,49,46,42","47,49","46,42",8,4
12,"e_47,49,45,46","47,49","45,46",5,9
13,"e_11,16,9,18","11,16","9,18",4,3
14,"e_11,16,12,15","11,16","12,15",2,4
15,"e_49,16,47,18","49,16","47,18",4,2
16,"e_49,16,46,9","49,16","46,9",10,2
17,"e_37,21,30,19","37,21","30,19",9,6
18,"e_37,21,39,28","37,21","39,28",9,2
19,"e_22,32,24,30","22,32","24,30",4,5
20,"e_39,28,37,21","39,28","37,21",9,6
21,"e_47,18,49,16","47,18","49,16",4,1
22,"e_47,18,46,9","47,18","46,9",10,6
23,"e_9,18,11,16","9,18","11,16",4,8
24,"e_9,18,12,15","9,18","12,15",6,3
25,"e_35,7,33,12","35,7","33,12",7,4
26,"e_45,46,46,42","45,46","46,42",5,6
27,"e_45,46,47,49","45,46","47,49",5,1
28,"e_12,15,17,10","12,15","17,10",10,2
29,"e_12,15,11,16","12,15","11,16",2,8
30,"e_12,15,9,18","12,15","9,18",6,9
31,"e_33,12,30,19","33,12","30,19",10,8
32,"e_33,12,35,7","33,12","35,7",7,2
33,"e_46,9,46,5","46,9","46,5",4,5
34,"e_46,9,49,16","46,9","49,16",10,4
35,"e_46,9,47,18","46,9","47,18",10,2
36,"e_17,10,24,30","17,10","24,30",27,5
37,"e_31,40,46,42","31,40","46,42",17,7
38,"e_30,19,9,18","30,19","9,18",22,3
39,"e_46,42,46,9","46,42","46,9",33,7
40,"e_12,3,31,40","12,3","31,40",56,6
41,"e_28,41,47,49","28,41","47,49",27,2
42,"e_24,30,0,35","24,30","0,35",29,5
43,"e_0,35,30,19","0,35","30,19",46,4
44,"e_7,5,28,41","7,5","28,41",57,9
45,"e_46,5,3,26","46,5","3,26",64,5
46,"e_47,49,33,12","47,49","33,12",51,4
47,"e_11,16,12,3","11,16","12,3",14,9
48,"e_24,3,24,30","24,3","24,30",27,5
49,"e_49,16,11,16","49,16","11,16",38,2
50,"e_37,21,12,15","37,21","12,15",31,7
51,"e_22,32,3,26","22,32","3,26",25,8
52,"e_3,26,37,21","3,26","37,21",39,10
53,"e_39,28,28,41","39,28","28,41",24,7
54,"e_47,18,9,18","47,18","9,18",38,3
55,"e_9,18,17,10","9,18","17,10",16,4
56,"e_35,7,46,5","35,7","46,5",13,5
57,"e_45,46,22,32","45,46","22,32",37,1
58,"e_12,15,7,5","12,15","7,5",15,7
59,"e_33,12,46,5","33,12","46,5",20,9
60,"e_46,9,33,12","46,9","33,12",16,10
