,id,origin,destination,distance,arc_cap
0,"e_47,43,42,49","47,43","42,49",11,1
1,"e_12,48,7,46","12,48","7,46",7,1
2,"e_12,48,20,49","12,48","20,49",9,3
3,"e_42,49,47,43","42,49","47,43",11,2
4,"e_7,46,12,48","7,46","12,48",7,1
5,"e_25,32,15,32","25,32","15,32",10,3
6,"e_25,32,19,35","25,32","19,35",9,2
7,"e_25,32,19,29","25,32","19,29",9,1
8,"e_25,32,25,35","25,32","25,35",3,1
9,"e_20,49,12,48","20,49","12,48",9,3
10,"e_20,49,22,46","20,49","22,46",5,3
11,"e_20,49,21,42","20,49","21,42",8,2
12,"e_22,46,20,49","22,46","20,49",5,1
13,"e_22,46,19,38","22,46","19,38",11,1
14,"e_22,46,21,42","22,46","21,42",5,3
15,"e_15,32,25,32","15,32","25,32",10,2
16,"e_15,32,19,35","15,32","19,35",7,2
17,"e_15,32,19,38","15,32","19,38",10,2
18,"e_15,32,8,31","15,32","8,31",8,3
19,"e_15,32,19,29","15,32","19,29",7,3
20,"e_15,32,12,28","15,32","12,28",7,3
21,"e_19,35,25,32","19,35","25,32",9,1
22,"e_19,35,15,32","19,35","15,32",7,1
23,"e_19,35,19,38","19,35","19,38",3,2
24,"e_19,35,21,42","19,35","21,42",9,3
25,"e_19,35,19,29","19,35","19,29",6,1
26,"e_19,35,25,35","19,35","25,35",6,2
27,"e_19,38,22,46","19,38","22,46",11,1
28,"e_19,38,15,32","19,38","15,32",10,2
29,"e_19,38,19,35","19,38","19,35",3,1
30,"e_19,38,21,42","19,38","21,42",6,3
31,"e_19,38,19,29","19,38","19,29",9,2
32,"e_19,38,25,35","19,38","25,35",9,1
33,"e_31,2,31,7","31,2","31,7",5,3
34,"e_27,10,31,7","27,10","31,7",7,2
35,"e_27,10,17,11","27,10","17,11",11,1
36,"e_27,10,21,14","27,10","21,14",10,1
37,"e_16,5,17,11","16,5","17,11",7,3
38,"e_8,31,15,32","8,31","15,32",8,3
39,"e_8,31,12,28","8,31","12,28",7,1
