,id,origin,destination,distance,arc_cap
0,"e_1,22,6,25","1,22","6,25",8,5
1,"e_1,22,2,23","1,22","2,23",2,1
2,"e_1,22,2,31","1,22","2,31",10,2
3,"e_24,48,16,46","24,48","16,46",10,2
4,"e_24,48,31,49","24,48","31,49",8,4
5,"e_24,48,30,41","24,48","30,41",13,4
6,"e_24,48,25,42","24,48","25,42",7,1
7,"e_16,46,24,48","16,46","24,48",10,4
8,"e_16,46,7,43","16,46","7,43",12,5
9,"e_16,46,25,42","16,46","25,42",13,4
10,"e_16,46,5,44","16,46","5,44",13,5
11,"e_36,43,31,49","36,43","31,49",11,4
12,"e_36,43,30,41","36,43","30,41",8,3
13,"e_36,43,25,42","36,43","25,42",12,4
14,"e_6,25,1,22","6,25","1,22",8,1
15,"e_6,25,13,17","6,25","13,17",15,3
16,"e_6,25,2,23","6,25","2,23",6,2
17,"e_6,25,2,31","6,25","2,31",10,1
18,"e_33,8,37,0","33,8","37,0",12,1
19,"e_26,22,23,19","26,22","23,19",6,2
20,"e_26,22,27,27","26,22","27,27",6,2
21,"e_10,7,18,7","10,7","18,7",8,5
22,"e_10,7,13,17","10,7","13,17",13,3
23,"e_10,7,16,10","10,7","16,10",9,3
24,"e_18,7,10,7","18,7","10,7",8,4
25,"e_18,7,13,17","18,7","13,17",15,1
26,"e_18,7,16,10","18,7","16,10",5,3
27,"e_13,17,6,25","13,17","6,25",15,2
28,"e_13,17,10,7","13,17","10,7",13,2
29,"e_13,17,18,7","13,17","18,7",15,4
30,"e_13,17,23,19","13,17","23,19",12,5
31,"e_13,17,16,10","13,17","16,10",10,5
32,"e_31,49,24,48","31,49","24,48",8,5
33,"e_31,49,36,43","31,49","36,43",11,5
34,"e_31,49,30,41","31,49","30,41",9,5
35,"e_31,49,25,42","31,49","25,42",13,4
36,"e_43,1,37,0","43,1","37,0",7,4
37,"e_7,43,16,46","7,43","16,46",12,4
38,"e_7,43,5,44","7,43","5,44",3,1
39,"e_30,41,24,48","30,41","24,48",13,3
40,"e_30,41,36,43","30,41","36,43",8,1
41,"e_30,41,31,49","30,41","31,49",9,4
42,"e_30,41,25,42","30,41","25,42",6,4
43,"e_23,19,26,22","23,19","26,22",6,4
44,"e_23,19,13,17","23,19","13,17",12,3
45,"e_23,19,27,27","23,19","27,27",12,1
46,"e_25,42,24,48","25,42","24,48",7,5
47,"e_25,42,16,46","25,42","16,46",13,4
48,"e_25,42,36,43","25,42","36,43",12,3
49,"e_25,42,31,49","25,42","31,49",13,5
50,"e_25,42,30,41","25,42","30,41",6,3
51,"e_2,23,1,22","2,23","1,22",2,1
52,"e_2,23,6,25","2,23","6,25",6,1
53,"e_2,23,2,31","2,23","2,31",8,3
54,"e_5,44,16,46","5,44","16,46",13,3
55,"e_5,44,7,43","5,44","7,43",3,5
56,"e_16,10,10,7","16,10","10,7",9,3
57,"e_16,10,18,7","16,10","18,7",5,4
58,"e_16,10,13,17","16,10","13,17",10,2
59,"e_27,27,26,22","27,27","26,22",6,1
60,"e_27,27,23,19","27,27","23,19",12,5
61,"e_2,31,1,22","2,31","1,22",10,3
62,"e_2,31,6,25","2,31","6,25",10,1
63,"e_2,31,2,23","2,31","2,23",8,4
64,"e_37,0,33,8","37,0","33,8",12,2
65,"e_37,0,43,1","37,0","43,1",7,5
66,"e_1,22,48,48","1,22","48,48",73,3
67,"e_24,48,5,44","24,48","5,44",23,5
68,"e_16,46,6,25","16,46","6,25",31,2
69,"e_36,43,16,10","36,43","16,10",53,1
70,"e_6,25,30,41","6,25","30,41",40,2
71,"e_33,8,16,46","33,8","16,46",55,1
72,"e_26,22,43,1","26,22","43,1",38,1
73,"e_10,7,2,31","10,7","2,31",32,1
74,"e_18,7,37,0","18,7","37,0",26,2
75,"e_13,17,5,44","13,17","5,44",35,2
76,"e_31,49,13,17","31,49","13,17",50,5
77,"e_43,1,1,22","43,1","1,22",63,1
78,"e_7,43,26,22","7,43","26,22",40,5
79,"e_30,41,2,31","30,41","2,31",38,1
80,"e_47,25,30,41","47,25","30,41",33,5
81,"e_23,19,1,22","23,19","1,22",25,1
82,"e_25,42,2,23","25,42","2,23",42,2
83,"e_2,23,16,10","2,23","16,10",27,2
84,"e_5,44,43,1","5,44","43,1",81,4
85,"e_16,10,48,48","16,10","48,48",70,2
86,"e_48,48,18,7","48,48","18,7",71,4
87,"e_27,27,43,1","27,27","43,1",42,3
88,"e_2,31,16,46","2,31","16,46",29,2
89,"e_37,0,13,17","37,0","13,17",41,4
