,id,origin,destination,distance,arc_cap
0,"e_36,42,27,42","36,42","27,42",9,15
1,"e_19,31,17,29","19,31","17,29",4,15
2,"e_19,31,18,33","19,31","18,33",3,4
3,"e_19,31,25,31","19,31","25,31",6,12
4,"e_13,43,14,47","13,43","14,47",5,14
5,"e_22,47,14,47","22,47","14,47",8,2
6,"e_22,47,21,47","22,47","21,47",1,6
7,"e_22,47,27,42","22,47","27,42",10,12
8,"e_48,16,47,23","48,16","47,23",8,7
9,"e_48,16,44,19","48,16","44,19",7,8
10,"e_30,35,27,42","30,35","27,42",10,15
11,"e_30,35,25,31","30,35","25,31",9,5
12,"e_30,35,34,32","30,35","34,32",7,11
13,"e_30,35,29,26","30,35","29,26",10,11
14,"e_14,47,13,43","14,47","13,43",5,8
15,"e_14,47,22,47","14,47","22,47",8,14
16,"e_14,47,21,47","14,47","21,47",7,13
17,"e_47,23,48,16","47,23","48,16",8,15
18,"e_47,23,44,19","47,23","44,19",7,3
19,"e_10,26,17,29","10,26","17,29",10,6
20,"e_10,26,11,18","10,26","11,18",9,11
21,"e_21,47,22,47","21,47","22,47",1,13
22,"e_21,47,14,47","21,47","14,47",7,7
23,"e_21,47,27,42","21,47","27,42",11,5
24,"e_17,29,19,31","17,29","19,31",4,6
25,"e_17,29,10,26","17,29","10,26",10,3
26,"e_17,29,18,33","17,29","18,33",5,12
27,"e_17,29,25,31","17,29","25,31",10,1
28,"e_27,42,36,42","27,42","36,42",9,3
29,"e_27,42,22,47","27,42","22,47",10,14
30,"e_27,42,30,35","27,42","30,35",10,1
31,"e_27,42,21,47","27,42","21,47",11,9
32,"e_18,33,19,31","18,33","19,31",3,4
33,"e_18,33,17,29","18,33","17,29",5,15
34,"e_18,33,25,31","18,33","25,31",9,6
35,"e_14,0,16,2","14,0","16,2",4,11
36,"e_17,14,11,18","17,14","11,18",10,13
37,"e_17,14,7,13","17,14","7,13",11,11
38,"e_11,18,10,26","11,18","10,26",9,13
39,"e_11,18,17,14","11,18","17,14",10,5
40,"e_11,18,7,13","11,18","7,13",9,9
41,"e_7,13,17,14","7,13","17,14",11,3
42,"e_7,13,11,18","7,13","11,18",9,1
43,"e_25,31,19,31","25,31","19,31",6,9
44,"e_25,31,30,35","25,31","30,35",9,14
45,"e_25,31,17,29","25,31","17,29",10,5
46,"e_25,31,18,33","25,31","18,33",9,7
47,"e_25,31,34,32","25,31","34,32",10,8
48,"e_25,31,29,26","25,31","29,26",9,6
49,"e_32,1,28,2","32,1","28,2",5,4
50,"e_16,2,14,0","16,2","14,0",4,5
51,"e_28,2,32,1","28,2","32,1",5,15
52,"e_44,19,48,16","44,19","48,16",7,3
53,"e_44,19,47,23","44,19","47,23",7,1
54,"e_34,32,30,35","34,32","30,35",7,5
55,"e_34,32,25,31","34,32","25,31",10,5
56,"e_34,32,29,26","34,32","29,26",11,9
57,"e_29,26,30,35","29,26","30,35",10,3
58,"e_29,26,25,31","29,26","25,31",9,13
59,"e_29,26,34,32","29,26","34,32",11,10
60,"e_36,42,13,43","36,42","13,43",24,1
61,"e_19,31,27,42","19,31","27,42",19,7
62,"e_13,43,10,26","13,43","10,26",20,6
63,"e_22,47,17,29","22,47","17,29",23,5
64,"e_48,16,19,31","48,16","19,31",44,13
65,"e_30,35,22,47","30,35","22,47",20,7
66,"e_14,47,11,18","14,47","11,18",32,5
67,"e_47,23,16,2","47,23","16,2",52,10
68,"e_10,26,29,26","10,26","29,26",19,8
69,"e_21,47,17,14","21,47","17,14",37,5
70,"e_17,29,11,18","17,29","11,18",17,5
71,"e_27,42,28,2","27,42","28,2",41,13
72,"e_18,33,13,43","18,33","13,43",15,4
73,"e_14,0,10,26","14,0","10,26",30,5
74,"e_17,14,48,16","17,14","48,16",33,15
75,"e_11,18,14,47","11,18","14,47",32,7
76,"e_4,49,10,26","4,49","10,26",29,11
77,"e_7,13,10,26","7,13","10,26",16,12
78,"e_25,31,21,47","25,31","21,47",20,7
79,"e_32,1,30,35","32,1","30,35",36,7
80,"e_16,2,13,43","16,2","13,43",44,14
81,"e_28,2,19,31","28,2","19,31",38,11
82,"e_44,19,4,49","44,19","4,49",70,12
83,"e_34,32,18,33","34,32","18,33",17,4
84,"e_29,26,10,26","29,26","10,26",19,10
