,id,origin,destination,distance,arc_cap
0,"e_14,4,21,3","14,4","21,3",8,1
1,"e_14,4,6,4","14,4","6,4",8,2
2,"e_14,4,6,8","14,4","6,8",12,1
3,"e_14,4,3,7","14,4","3,7",14,3
4,"e_37,21,36,16","37,21","36,16",6,2
5,"e_37,21,41,32","37,21","41,32",15,2
6,"e_37,21,33,14","37,21","33,14",11,2
7,"e_37,21,40,30","37,21","40,30",12,1
8,"e_37,21,42,28","37,21","42,28",12,2
9,"e_37,21,41,18","37,21","41,18",7,1
10,"e_47,30,46,35","47,30","46,35",6,3
11,"e_47,30,41,32","47,30","41,32",8,1
12,"e_47,30,40,30","47,30","40,30",7,2
13,"e_47,30,42,28","47,30","42,28",7,3
14,"e_36,16,37,21","36,16","37,21",6,3
15,"e_36,16,33,14","36,16","33,14",5,3
16,"e_36,16,41,18","36,16","41,18",7,3
17,"e_21,3,14,4","21,3","14,4",8,3
18,"e_21,3,28,8","21,3","28,8",12,3
19,"e_28,8,21,3","28,8","21,3",12,3
20,"e_28,8,33,14","28,8","33,14",11,3
21,"e_6,4,14,4","6,4","14,4",8,2
22,"e_6,4,6,8","6,4","6,8",4,3
23,"e_6,4,3,7","6,4","3,7",6,3
24,"e_3,22,16,23","3,22","16,23",14,3
25,"e_3,22,6,30","3,22","6,30",11,2
26,"e_3,22,9,24","3,22","9,24",8,2
27,"e_3,22,3,7","3,22","3,7",15,3
28,"e_6,8,14,4","6,8","14,4",12,2
29,"e_6,8,6,4","6,8","6,4",4,1
30,"e_6,8,3,7","6,8","3,7",4,2
31,"e_16,23,3,22","16,23","3,22",14,1
32,"e_16,23,21,20","16,23","21,20",8,1
33,"e_16,23,9,24","16,23","9,24",8,1
34,"e_46,35,47,30","46,35","47,30",6,1
35,"e_46,35,48,46","46,35","48,46",13,2
36,"e_46,35,41,32","46,35","41,32",8,2
37,"e_46,35,40,30","46,35","40,30",11,2
38,"e_46,35,44,48","46,35","44,48",15,2
39,"e_46,35,42,28","46,35","42,28",11,3
40,"e_46,35,40,41","46,35","40,41",12,2
41,"e_48,46,46,35","48,46","46,35",13,1
42,"e_48,46,44,48","48,46","44,48",6,2
43,"e_48,46,40,41","48,46","40,41",13,3
44,"e_6,30,3,22","6,30","3,22",11,3
45,"e_6,30,9,24","6,30","9,24",9,2
46,"e_21,20,16,23","21,20","16,23",8,3
47,"e_9,24,3,22","9,24","3,22",8,3
48,"e_9,24,16,23","9,24","16,23",8,3
49,"e_9,24,6,30","9,24","6,30",9,3
50,"e_41,32,37,21","41,32","37,21",15,2
51,"e_41,32,47,30","41,32","47,30",8,2
52,"e_41,32,46,35","41,32","46,35",8,3
53,"e_41,32,40,30","41,32","40,30",3,1
54,"e_41,32,42,28","41,32","42,28",5,3
55,"e_41,32,40,41","41,32","40,41",10,1
56,"e_41,32,41,18","41,32","41,18",14,2
57,"e_3,7,14,4","3,7","14,4",14,2
58,"e_3,7,6,4","3,7","6,4",6,2
59,"e_3,7,3,22","3,7","3,22",15,1
60,"e_3,7,6,8","3,7","6,8",4,2
61,"e_33,14,37,21","33,14","37,21",11,1
62,"e_33,14,36,16","33,14","36,16",5,2
63,"e_33,14,28,8","33,14","28,8",11,3
64,"e_33,14,41,18","33,14","41,18",12,3
65,"e_40,30,37,21","40,30","37,21",12,2
66,"e_40,30,47,30","40,30","47,30",7,3
67,"e_40,30,46,35","40,30","46,35",11,2
68,"e_40,30,41,32","40,30","41,32",3,3
69,"e_40,30,42,28","40,30","42,28",4,1
70,"e_40,30,40,41","40,30","40,41",11,3
71,"e_40,30,41,18","40,30","41,18",13,2
72,"e_44,48,46,35","44,48","46,35",15,1
73,"e_44,48,48,46","44,48","48,46",6,1
74,"e_44,48,40,41","44,48","40,41",11,2
75,"e_42,28,37,21","42,28","37,21",12,1
76,"e_42,28,47,30","42,28","47,30",7,1
