,id,origin,destination,distance,arc_cap
0,"e_40,35,38,26","40,35","38,26",11,2
1,"e_40,35,44,30","40,35","44,30",9,4
2,"e_38,26,40,35","38,26","40,35",11,1
3,"e_38,26,38,21","38,26","38,21",5,2
4,"e_38,26,30,23","38,26","30,23",11,2
5,"e_38,26,44,30","38,26","44,30",10,1
6,"e_38,21,38,26","38,21","38,26",5,2
7,"e_38,21,30,23","38,21","30,23",10,2
8,"e_14,20,16,17","14,20","16,17",5,3
9,"e_14,20,9,19","14,20","9,19",6,2
10,"e_14,20,14,18","14,20","14,18",2,3
11,"e_5,13,0,9","5,13","0,9",9,1
12,"e_5,13,9,19","5,13","9,19",10,1
13,"e_30,7,19,7","30,7","19,7",11,1
14,"e_30,7,22,4","30,7","22,4",11,3
15,"e_16,17,14,20","16,17","14,20",5,3
16,"e_16,17,9,19","16,17","9,19",9,3
17,"e_16,17,14,18","16,17","14,18",3,3
18,"e_19,7,30,7","19,7","30,7",11,4
19,"e_19,7,22,4","19,7","22,4",6,4
20,"e_2,22,9,19","2,22","9,19",10,1
21,"e_2,22,2,30","2,22","2,30",8,4
22,"e_0,9,5,13","0,9","5,13",9,1
23,"e_9,19,14,20","9,19","14,20",6,4
24,"e_9,19,5,13","9,19","5,13",10,1
25,"e_9,19,16,17","9,19","16,17",9,3
26,"e_9,19,2,22","9,19","2,22",10,1
27,"e_9,19,14,18","9,19","14,18",6,4
28,"e_14,18,14,20","14,18","14,20",2,4
29,"e_14,18,16,17","14,18","16,17",3,2
30,"e_14,18,9,19","14,18","9,19",6,4
31,"e_30,23,38,26","30,23","38,26",11,2
32,"e_30,23,38,21","30,23","38,21",10,2
33,"e_10,45,7,43","10,45","7,43",5,2
34,"e_7,43,10,45","7,43","10,45",5,1
35,"e_22,4,30,7","22,4","30,7",11,3
36,"e_22,4,19,7","22,4","19,7",6,3
37,"e_2,30,2,22","2,30","2,22",8,3
38,"e_44,30,40,35","44,30","40,35",9,4
39,"e_44,30,38,26","44,30","38,26",10,3
40,"e_38,2,24,36","38,2","24,36",48,2
41,"e_38,2,2,30","38,2","2,30",64,4
42,"e_38,2,5,13","38,2","5,13",44,1
43,"e_40,35,2,30","40,35","2,30",43,4
44,"e_40,35,19,7","40,35","19,7",49,1
45,"e_40,35,30,7","40,35","30,7",38,1
46,"e_43,49,19,7","43,49","19,7",66,3
47,"e_43,49,44,30","43,49","44,30",20,1
48,"e_43,49,38,21","43,49","38,21",33,4
49,"e_49,14,0,9","49,14","0,9",54,2
50,"e_49,14,30,7","49,14","30,7",26,2
51,"e_49,14,14,18","49,14","14,18",39,4
52,"e_38,26,0,9","38,26","0,9",55,4
53,"e_38,26,26,15","38,26","26,15",23,4
54,"e_38,26,38,2","38,26","38,2",24,4
55,"e_38,21,2,22","38,21","2,22",37,1
56,"e_38,21,10,1","38,21","10,1",48,3
57,"e_38,21,16,17","38,21","16,17",26,4
58,"e_14,20,30,23","14,20","30,23",19,4
59,"e_14,20,26,15","14,20","26,15",17,1
60,"e_14,20,0,9","14,20","0,9",25,4
61,"e_5,13,7,43","5,13","7,43",32,4
62,"e_5,13,2,22","5,13","2,22",12,1
63,"e_5,13,49,14","5,13","49,14",45,1
64,"e_30,7,14,20","30,7","14,20",29,3
65,"e_30,7,38,26","30,7","38,26",27,3
66,"e_30,7,14,18","30,7","14,18",27,2
67,"e_16,17,32,48","16,17","32,48",47,4
68,"e_16,17,24,36","16,17","24,36",27,1
69,"e_16,17,43,49","16,17","43,49",59,1
70,"e_19,7,16,17","19,7","16,17",13,1
71,"e_19,7,10,1","19,7","10,1",15,2
72,"e_19,7,0,9","19,7","0,9",21,1
73,"e_2,22,43,49","2,22","43,49",68,4
74,"e_2,22,38,26","2,22","38,26",40,4
75,"e_2,22,26,15","2,22","26,15",31,4
76,"e_0,9,43,49","0,9","43,49",83,4
77,"e_0,9,22,4","0,9","22,4",27,3
78,"e_0,9,14,20","0,9","14,20",25,3
79,"e_9,19,26,15","9,19","26,15",21,4
80,"e_9,19,49,14","9,19","49,14",45,1
