,id,origin,destination,distance,arc_cap
0,"e_31,46,23,47","31,46","23,47",9,1
1,"e_31,46,28,48","31,46","28,48",5,2
2,"e_27,29,25,32","27,29","25,32",5,2
3,"e_27,29,23,32","27,29","23,32",7,2
4,"e_27,29,26,27","27,29","26,27",3,1
5,"e_3,43,6,45","3,43","6,45",5,1
6,"e_3,43,2,32","3,43","2,32",12,1
7,"e_3,43,16,42","3,43","16,42",14,3
8,"e_22,5,21,18","22,5","21,18",14,4
9,"e_22,5,15,4","22,5","15,4",8,4
10,"e_22,5,19,1","22,5","19,1",7,3
11,"e_22,5,17,13","22,5","17,13",13,3
12,"e_22,5,20,11","22,5","20,11",8,4
13,"e_11,27,13,16","11,27","13,16",13,2
14,"e_11,27,2,32","11,27","2,32",14,4
15,"e_11,27,6,23","11,27","6,23",9,3
16,"e_11,27,8,30","11,27","8,30",6,1
17,"e_11,27,11,17","11,27","11,17",10,3
18,"e_11,27,26,27","11,27","26,27",15,2
19,"e_21,18,22,5","21,18","22,5",14,3
20,"e_21,18,13,16","21,18","13,16",10,4
21,"e_21,18,17,13","21,18","17,13",9,3
22,"e_21,18,11,17","21,18","11,17",11,1
23,"e_21,18,26,27","21,18","26,27",14,2
24,"e_21,18,20,11","21,18","20,11",8,3
25,"e_37,11,39,19","37,11","39,19",10,4
26,"e_39,19,37,11","39,19","37,11",10,2
27,"e_23,47,31,46","23,47","31,46",9,1
28,"e_23,47,23,32","23,47","23,32",15,3
29,"e_23,47,28,48","23,47","28,48",6,2
30,"e_23,47,16,42","23,47","16,42",12,2
31,"e_13,16,11,27","13,16","11,27",13,1
32,"e_13,16,21,18","13,16","21,18",10,2
33,"e_13,16,15,4","13,16","15,4",14,2
34,"e_13,16,6,23","13,16","6,23",14,1
35,"e_13,16,17,13","13,16","17,13",7,4
36,"e_13,16,11,17","13,16","11,17",3,1
37,"e_13,16,20,11","13,16","20,11",12,4
38,"e_15,4,22,5","15,4","22,5",8,3
39,"e_15,4,13,16","15,4","13,16",14,4
40,"e_15,4,19,1","15,4","19,1",7,4
41,"e_15,4,17,13","15,4","17,13",11,2
42,"e_15,4,20,11","15,4","20,11",12,2
43,"e_6,45,3,43","6,45","3,43",5,2
44,"e_6,45,16,42","6,45","16,42",13,3
45,"e_19,1,22,5","19,1","22,5",7,1
46,"e_19,1,15,4","19,1","15,4",7,3
47,"e_19,1,17,13","19,1","17,13",14,1
48,"e_19,1,20,11","19,1","20,11",11,3
49,"e_2,32,3,43","2,32","3,43",12,3
50,"e_2,32,11,27","2,32","11,27",14,1
51,"e_2,32,6,23","2,32","6,23",13,2
52,"e_2,32,8,30","2,32","8,30",8,4
53,"e_6,23,11,27","6,23","11,27",9,3
54,"e_6,23,13,16","6,23","13,16",14,3
55,"e_6,23,2,32","6,23","2,32",13,1
