,id,origin,destination
0,k_0,"22,47","44,19"
1,k_1,"25,31","44,19"
2,k_2,"28,2","14,47"
3,k_3,"25,31","13,43"
4,k_4,"27,42","10,26"
5,k_5,"22,47","36,42"
6,k_6,"44,19","29,26"
7,k_7,"47,23","28,2"
8,k_8,"48,16","16,2"
9,k_9,"34,32","47,23"
10,k_10,"27,42","36,42"
11,k_11,"11,18","7,13"
12,k_12,"28,2","47,23"
13,k_13,"13,43","7,13"
14,k_14,"4,49","14,0"
15,k_15,"14,47","17,14"
16,k_16,"44,19","47,23"
17,k_17,"36,42","44,19"
18,k_18,"22,47","17,29"
19,k_19,"14,47","11,18"
20,k_20,"11,18","28,2"
21,k_21,"13,43","16,2"
22,k_22,"30,35","34,32"
23,k_23,"36,42","17,29"
24,k_24,"19,31","48,16"
25,k_25,"19,31","30,35"
26,k_26,"32,1","21,47"
27,k_27,"7,13","48,16"
28,k_28,"18,33","36,42"
29,k_29,"48,16","47,23"
30,k_30,"32,1","44,19"
31,k_31,"16,2","28,2"
32,k_32,"14,0","28,2"
33,k_33,"13,43","7,13"
34,k_34,"4,49","7,13"
35,k_35,"10,26","44,19"
36,k_36,"48,16","27,42"
37,k_37,"22,47","7,13"
38,k_38,"10,26","4,49"
39,k_39,"17,29","29,26"
40,k_40,"10,26","44,19"
41,k_41,"22,47","13,43"
42,k_42,"32,1","7,13"
43,k_43,"30,35","17,29"
44,k_44,"29,26","11,18"
45,k_45,"21,47","17,29"
46,k_46,"10,26","34,32"
47,k_47,"28,2","30,35"
48,k_48,"11,18","22,47"
49,k_49,"16,2","10,26"
50,k_50,"13,43","14,0"
51,k_51,"17,29","27,42"
52,k_52,"25,31","18,33"
53,k_53,"27,42","48,16"
54,k_54,"25,31","4,49"
55,k_55,"47,23","44,19"
56,k_56,"28,2","17,14"
57,k_57,"13,43","21,47"
58,k_58,"25,31","28,2"
59,k_59,"27,42","28,2"
60,k_60,"4,49","22,47"
61,k_61,"30,35","14,47"
62,k_62,"11,18","36,42"
63,k_63,"30,35","7,13"
64,k_64,"17,29","21,47"
65,k_65,"32,1","30,35"
66,k_66,"36,42","25,31"
67,k_67,"14,0","32,1"
68,k_68,"47,23","28,2"
69,k_69,"18,33","36,42"
70,k_70,"13,43","22,47"
71,k_71,"21,47","44,19"
72,k_72,"34,32","18,33"
73,k_73,"28,2","14,47"
74,k_74,"47,23","14,47"
75,k_75,"14,47","7,13"
76,k_76,"36,42","10,26"
77,k_77,"36,42","28,2"
78,k_78,"32,1","14,0"
79,k_79,"36,42","22,47"
80,k_80,"47,23","21,47"
81,k_81,"47,23","7,13"
82,k_82,"44,19","32,1"
83,k_83,"16,2","7,13"
84,k_84,"44,19","36,42"
85,k_85,"44,19","19,31"
86,k_86,"25,31","11,18"
87,k_87,"44,19","4,49"
88,k_88,"7,13","47,23"
89,k_89,"25,31","11,18"
90,k_90,"7,13","13,43"
91,k_91,"4,49","16,2"
92,k_92,"17,14","10,26"
93,k_93,"19,31","17,14"
94,k_94,"34,32","18,33"
95,k_95,"44,19","16,2"
96,k_96,"32,1","11,18"
97,k_97,"11,18","7,13"
98,k_98,"25,31","32,1"
99,k_99,"10,26","7,13"
100,k_100,"32,1","13,43"
101,k_101,"22,47","32,1"
102,k_102,"27,42","44,19"
103,k_103,"32,1","7,13"
104,k_104,"22,47","11,18"
105,k_105,"47,23","21,47"
106,k_106,"28,2","16,2"
107,k_107,"18,33","7,13"
108,k_108,"36,42","4,49"
109,k_109,"10,26","13,43"
110,k_110,"21,47","48,16"
111,k_111,"21,47","44,19"
112,k_112,"11,18","17,29"
113,k_113,"29,26","32,1"
114,k_114,"4,49","22,47"
115,k_115,"48,16","7,13"
116,k_116,"4,49","48,16"
117,k_117,"32,1","10,26"
118,k_118,"18,33","44,19"
119,k_119,"22,47","4,49"
120,k_120,"28,2","13,43"
121,k_121,"4,49","16,2"
122,k_122,"4,49","34,32"
123,k_123,"28,2","14,47"
124,k_124,"30,35","25,31"
125,k_125,"36,42","21,47"
126,k_126,"47,23","19,31"
127,k_127,"7,13","22,47"
128,k_128,"48,16","27,42"
129,k_129,"32,1","13,43"
130,k_130,"30,35","16,2"
131,k_131,"14,47","16,2"
132,k_132,"22,47","28,2"
133,k_133,"22,47","27,42"
134,k_134,"28,2","22,47"
135,k_135,"18,33","36,42"
136,k_136,"7,13","11,18"
137,k_137,"17,29","7,13"
138,k_138,"16,2","47,23"
139,k_139,"32,1","7,13"
140,k_140,"27,42","17,29"
141,k_141,"36,42","18,33"
142,k_142,"17,29","29,26"
143,k_143,"25,31","11,18"
144,k_144,"4,49","47,23"
145,k_145,"36,42","19,31"
146,k_146,"16,2","36,42"
147,k_147,"48,16","13,43"
148,k_148,"22,47","17,29"
149,k_149,"10,26","17,29"
