,id,origin,destination
0,k_0,"29,18","30,17"
1,k_1,"1,37","7,10"
2,k_2,"1,37","2,45"
3,k_3,"49,4","30,17"
4,k_4,"33,25","33,41"
5,k_5,"2,45","14,7"
6,k_6,"44,36","7,35"
7,k_7,"24,7","30,17"
8,k_8,"7,10","4,33"
9,k_9,"33,25","39,31"
10,k_10,"30,17","31,40"
11,k_11,"2,18","31,40"
12,k_12,"2,18","20,43"
13,k_13,"33,41","7,10"
14,k_14,"33,25","38,16"
15,k_15,"1,37","24,7"
16,k_16,"44,36","30,17"
17,k_17,"19,25","25,22"
18,k_18,"49,4","20,43"
19,k_19,"44,36","10,0"
20,k_20,"7,10","2,18"
21,k_21,"10,0","7,35"
22,k_22,"7,35","2,18"
23,k_23,"1,37","2,18"
24,k_24,"4,33","2,18"
25,k_25,"19,25","31,40"
26,k_26,"44,36","49,4"
27,k_27,"2,18","1,37"
28,k_28,"31,40","24,7"
29,k_29,"1,37","38,16"
30,k_30,"45,4","44,36"
31,k_31,"2,18","20,43"
32,k_32,"25,22","4,33"
33,k_33,"29,18","2,45"
34,k_34,"45,4","21,31"
35,k_35,"45,4","2,18"
36,k_36,"45,4","49,4"
37,k_37,"7,35","39,31"
38,k_38,"39,31","30,17"
39,k_39,"39,31","24,7"
40,k_40,"4,6","14,7"
41,k_41,"30,17","14,7"
42,k_42,"29,18","25,22"
43,k_43,"4,33","49,4"
44,k_44,"24,7","10,0"
45,k_45,"7,35","4,6"
46,k_46,"33,41","1,37"
47,k_47,"7,35","2,18"
48,k_48,"39,31","1,37"
49,k_49,"45,4","31,40"
50,k_50,"33,25","29,18"
51,k_51,"20,43","45,4"
52,k_52,"30,17","7,35"
53,k_53,"44,36","4,6"
54,k_54,"29,18","20,43"
55,k_55,"10,0","38,16"
56,k_56,"31,40","20,43"
57,k_57,"14,7","49,4"
58,k_58,"20,43","25,22"
59,k_59,"14,7","2,45"
60,k_60,"19,25","24,7"
61,k_61,"29,18","4,6"
62,k_62,"33,25","19,25"
63,k_63,"25,22","14,7"
64,k_64,"25,22","2,18"
65,k_65,"4,6","14,7"
66,k_66,"33,41","45,4"
67,k_67,"20,43","21,31"
68,k_68,"7,10","2,18"
69,k_69,"4,33","42,10"
70,k_70,"39,31","25,22"
71,k_71,"2,18","1,37"
72,k_72,"38,16","33,41"
73,k_73,"4,6","49,4"
74,k_74,"4,33","45,4"
75,k_75,"21,31","38,16"
76,k_76,"44,36","24,7"
77,k_77,"19,25","7,35"
78,k_78,"10,0","4,6"
79,k_79,"7,10","45,4"
80,k_80,"38,16","39,31"
81,k_81,"20,43","30,17"
82,k_82,"39,31","30,17"
83,k_83,"2,18","49,4"
84,k_84,"49,4","39,31"
85,k_85,"7,10","39,31"
86,k_86,"45,4","7,10"
87,k_87,"33,41","39,31"
88,k_88,"2,18","21,31"
89,k_89,"14,7","31,40"
90,k_90,"29,18","2,45"
91,k_91,"49,4","7,35"
92,k_92,"25,22","1,37"
93,k_93,"21,31","4,33"
94,k_94,"2,18","4,6"
95,k_95,"42,10","31,40"
96,k_96,"24,7","39,31"
97,k_97,"20,43","30,17"
98,k_98,"33,25","30,17"
99,k_99,"45,4","4,33"
100,k_100,"2,45","25,22"
101,k_101,"10,0","20,43"
102,k_102,"2,45","2,18"
103,k_103,"42,10","1,37"
104,k_104,"2,45","39,31"
105,k_105,"44,36","4,6"
106,k_106,"33,41","7,35"
107,k_107,"25,22","19,25"
108,k_108,"31,40","20,43"
109,k_109,"49,4","21,31"
110,k_110,"39,31","21,31"
111,k_111,"25,22","1,37"
112,k_112,"38,16","24,7"
113,k_113,"49,4","42,10"
114,k_114,"14,7","19,25"
115,k_115,"7,35","24,7"
116,k_116,"33,25","20,43"
117,k_117,"1,37","38,16"
118,k_118,"2,18","24,7"
119,k_119,"21,31","33,25"
120,k_120,"25,22","44,36"
121,k_121,"49,4","1,37"
122,k_122,"14,7","25,22"
123,k_123,"7,35","7,10"
124,k_124,"4,6","7,10"
125,k_125,"33,25","45,4"
126,k_126,"7,10","45,4"
127,k_127,"44,36","14,7"
128,k_128,"4,6","20,43"
129,k_129,"33,41","29,18"
130,k_130,"24,7","44,36"
131,k_131,"7,10","44,36"
132,k_132,"21,31","42,10"
133,k_133,"29,18","25,22"
134,k_134,"2,18","42,10"
135,k_135,"42,10","31,40"
136,k_136,"1,37","44,36"
137,k_137,"30,17","45,4"
138,k_138,"1,37","7,10"
139,k_139,"1,37","31,40"
140,k_140,"33,41","44,36"
141,k_141,"2,18","10,0"
142,k_142,"7,35","44,36"
143,k_143,"4,6","2,45"
144,k_144,"21,31","31,40"
145,k_145,"7,10","25,22"
146,k_146,"19,25","2,18"
147,k_147,"4,6","21,31"
148,k_148,"21,31","45,4"
149,k_149,"14,7","19,25"
