,id,origin,destination
0,k_0,"14,22","36,5"
1,k_1,"28,25","7,45"
2,k_2,"31,31","3,14"
3,k_3,"20,32","30,9"
4,k_4,"26,14","28,17"
5,k_5,"46,47","26,14"
6,k_6,"36,5","7,45"
7,k_7,"31,31","30,9"
8,k_8,"14,39","20,9"
9,k_9,"21,18","20,27"
10,k_10,"30,9","26,14"
11,k_11,"21,18","14,22"
12,k_12,"3,14","4,31"
13,k_13,"11,20","28,25"
14,k_14,"21,18","2,36"
15,k_15,"20,27","30,9"
16,k_16,"11,20","46,1"
17,k_17,"21,18","5,23"
18,k_18,"31,31","16,36"
19,k_19,"28,17","20,32"
20,k_20,"14,22","11,20"
21,k_21,"16,36","33,43"
22,k_22,"2,36","4,31"
23,k_23,"21,18","32,11"
24,k_24,"21,18","14,22"
25,k_25,"30,9","31,31"
26,k_26,"14,22","32,11"
27,k_27,"36,5","31,31"
28,k_28,"46,47","16,36"
29,k_29,"26,14","16,36"
30,k_30,"14,22","20,32"
31,k_31,"2,36","36,5"
32,k_32,"20,9","5,23"
33,k_33,"23,0","28,25"
34,k_34,"31,31","46,1"
35,k_35,"48,0","28,25"
36,k_36,"36,5","31,31"
37,k_37,"3,14","11,20"
38,k_38,"20,27","4,31"
39,k_39,"20,32","14,22"
40,k_40,"32,11","46,1"
41,k_41,"28,25","46,47"
42,k_42,"23,0","16,36"
43,k_43,"21,18","32,11"
44,k_44,"21,18","20,27"
45,k_45,"20,32","31,31"
46,k_46,"26,14","20,27"
47,k_47,"33,43","4,31"
48,k_48,"28,25","48,0"
49,k_49,"20,32","20,27"
50,k_50,"31,31","20,9"
51,k_51,"28,25","30,9"
52,k_52,"20,32","36,5"
53,k_53,"4,31","36,5"
54,k_54,"30,9","33,43"
55,k_55,"23,0","26,14"
56,k_56,"21,18","4,31"
57,k_57,"14,22","4,31"
58,k_58,"36,5","20,32"
59,k_59,"46,1","20,32"
60,k_60,"16,36","11,20"
61,k_61,"28,25","21,18"
62,k_62,"14,39","32,11"
63,k_63,"28,17","5,23"
64,k_64,"28,17","16,36"
65,k_65,"21,18","4,31"
66,k_66,"48,0","20,9"
67,k_67,"11,20","4,31"
68,k_68,"33,43","4,31"
69,k_69,"20,9","32,11"
70,k_70,"20,32","16,36"
71,k_71,"11,20","20,9"
72,k_72,"33,43","3,14"
73,k_73,"28,17","26,14"
74,k_74,"14,22","30,9"
75,k_75,"20,27","28,25"
76,k_76,"20,27","28,25"
77,k_77,"16,36","33,43"
78,k_78,"48,0","16,36"
79,k_79,"4,31","20,27"
80,k_80,"28,25","3,14"
81,k_81,"2,36","28,17"
82,k_82,"26,14","36,5"
83,k_83,"11,20","4,31"
84,k_84,"28,25","28,17"
85,k_85,"14,39","21,18"
86,k_86,"20,9","21,18"
87,k_87,"32,11","2,36"
88,k_88,"23,0","46,47"
89,k_89,"31,31","26,14"
90,k_90,"7,45","5,23"
91,k_91,"30,9","16,36"
92,k_92,"4,31","21,18"
93,k_93,"31,31","30,9"
94,k_94,"20,27","46,47"
95,k_95,"11,20","23,0"
96,k_96,"23,0","20,9"
97,k_97,"32,11","28,25"
98,k_98,"28,17","33,43"
99,k_99,"20,9","30,9"
