,id,origin,destination,distance,arc_cap
0,"e_19,3,22,11","19,3","22,11",11,2
1,"e_19,3,20,3","19,3","20,3",1,2
2,"e_19,3,16,1","19,3","16,1",5,1
3,"e_10,43,13,45","10,43","13,45",5,2
4,"e_10,43,17,37","10,43","17,37",13,1
5,"e_10,43,0,42","10,43","0,42",11,2
6,"e_45,3,41,7","45,3","41,7",8,1
7,"e_45,3,34,6","45,3","34,6",14,1
8,"e_45,3,49,0","45,3","49,0",7,2
9,"e_45,3,40,7","45,3","40,7",9,2
10,"e_45,3,46,10","45,3","46,10",8,1
11,"e_44,26,47,22","44,26","47,22",7,1
12,"e_44,26,41,35","44,26","41,35",12,1
13,"e_11,26,16,30","11,26","16,30",9,2
14,"e_11,26,17,27","11,26","17,27",7,1
15,"e_41,7,45,3","41,7","45,3",8,2
16,"e_41,7,33,9","41,7","33,9",10,2
17,"e_41,7,34,6","41,7","34,6",8,2
18,"e_41,7,49,0","41,7","49,0",15,1
19,"e_41,7,40,7","41,7","40,7",1,1
20,"e_41,7,32,12","41,7","32,12",14,2
21,"e_41,7,46,10","41,7","46,10",8,1
22,"e_13,45,10,43","13,45","10,43",5,1
23,"e_13,45,17,37","13,45","17,37",12,1
24,"e_2,4,4,13","2,4","4,13",11,1
25,"e_22,11,19,3","22,11","19,3",11,1
26,"e_22,11,33,9","22,11","33,9",13,1
27,"e_22,11,32,12","22,11","32,12",11,2
28,"e_22,11,20,3","22,11","20,3",10,1
29,"e_16,30,11,26","16,30","11,26",9,1
30,"e_16,30,17,37","16,30","17,37",8,2
31,"e_16,30,17,27","16,30","17,27",4,1
32,"e_47,22,44,26","47,22","44,26",7,2
33,"e_47,22,46,10","47,22","46,10",13,2
34,"e_33,9,41,7","33,9","41,7",10,1
35,"e_33,9,22,11","33,9","22,11",13,1
36,"e_33,9,34,6","33,9","34,6",4,1
37,"e_33,9,40,7","33,9","40,7",9,2
38,"e_33,9,32,12","33,9","32,12",4,1
39,"e_33,9,46,10","33,9","46,10",14,1
40,"e_30,34,41,35","30,34","41,35",12,1
41,"e_17,37,10,43","17,37","10,43",13,1
42,"e_17,37,13,45","17,37","13,45",12,2
43,"e_17,37,16,30","17,37","16,30",8,2
44,"e_17,37,17,27","17,37","17,27",10,1
45,"e_0,42,10,43","0,42","10,43",11,2
46,"e_41,35,44,26","41,35","44,26",12,1
47,"e_41,35,30,34","41,35","30,34",12,1
48,"e_17,27,11,26","17,27","11,26",7,2
49,"e_17,27,16,30","17,27","16,30",4,2
50,"e_17,27,17,37","17,27","17,37",10,1
51,"e_34,6,45,3","34,6","45,3",14,1
52,"e_34,6,41,7","34,6","41,7",8,1
53,"e_34,6,33,9","34,6","33,9",4,1
54,"e_34,6,40,7","34,6","40,7",7,2
55,"e_34,6,32,12","34,6","32,12",8,1
56,"e_49,0,45,3","49,0","45,3",7,1
57,"e_49,0,41,7","49,0","41,7",15,2
58,"e_49,0,46,10","49,0","46,10",13,2
59,"e_40,7,45,3","40,7","45,3",9,2
60,"e_40,7,41,7","40,7","41,7",1,2
61,"e_40,7,33,9","40,7","33,9",9,2
62,"e_40,7,34,6","40,7","34,6",7,1
63,"e_40,7,32,12","40,7","32,12",13,2
64,"e_40,7,46,10","40,7","46,10",9,2
65,"e_32,12,41,7","32,12","41,7",14,2
66,"e_32,12,22,11","32,12","22,11",11,1
67,"e_32,12,33,9","32,12","33,9",4,1
68,"e_32,12,34,6","32,12","34,6",8,1
69,"e_32,12,40,7","32,12","40,7",13,1
70,"e_4,13,2,4","4,13","2,4",11,1
71,"e_20,3,19,3","20,3","19,3",1,2
72,"e_20,3,22,11","20,3","22,11",10,2
73,"e_20,3,16,1","20,3","16,1",6,2
74,"e_46,10,45,3","46,10","45,3",8,2
75,"e_46,10,41,7","46,10","41,7",8,1
76,"e_46,10,47,22","46,10","47,22",13,1
77,"e_46,10,33,9","46,10","33,9",14,1
78,"e_46,10,49,0","46,10","49,0",13,2
79,"e_46,10,40,7","46,10","40,7",9,1
80,"e_16,1,19,3","16,1","19,3",5,2
81,"e_16,1,20,3","16,1","20,3",6,2
82,"e_19,3,2,4","19,3","2,4",18,2
83,"e_10,43,4,13","10,43","4,13",36,2
84,"e_45,3,16,1","45,3","16,1",31,1
85,"e_44,26,17,27","44,26","17,27",28,2
86,"e_11,26,30,34","11,26","30,34",27,1
87,"e_41,7,17,37","41,7","17,37",54,1
88,"e_13,45,16,30","13,45","16,30",18,1
89,"e_2,4,11,26","2,4","11,26",31,1
90,"e_22,11,34,6","22,11","34,6",17,2
91,"e_16,30,16,1","16,30","16,1",29,2
92,"e_47,22,34,6","47,22","34,6",29,1
93,"e_33,9,13,45","33,9","13,45",56,2
94,"e_30,34,17,37","30,34","17,37",16,1
95,"e_17,37,47,22","17,37","47,22",45,1
96,"e_0,42,47,22","0,42","47,22",67,2
97,"e_41,35,41,7","41,35","41,7",28,1
98,"e_17,27,44,26","17,27","44,26",28,1
99,"e_34,6,2,4","34,6","2,4",34,1
100,"e_49,0,34,6","49,0","34,6",21,2
101,"e_40,7,47,22","40,7","47,22",22,1
102,"e_32,12,30,34","32,12","30,34",24,1
103,"e_4,13,22,11","4,13","22,11",20,1
104,"e_20,3,11,26","20,3","11,26",32,2
105,"e_46,10,16,30","46,10","16,30",50,1
106,"e_16,1,22,11","16,1","22,11",16,1
