,id,origin,destination,distance,arc_cap
0,"e_9,45,3,47","9,45","3,47",8,2
1,"e_9,45,2,45","9,45","2,45",7,2
2,"e_24,28,17,34","24,28","17,34",13,1
3,"e_24,28,19,38","24,28","19,38",15,1
4,"e_24,28,25,18","24,28","25,18",11,2
5,"e_24,28,20,37","24,28","20,37",13,2
6,"e_24,28,22,25","24,28","22,25",5,2
7,"e_43,32,48,42","43,32","48,42",15,1
8,"e_22,9,21,2","22,9","21,2",8,2
9,"e_22,9,25,18","22,9","25,18",12,2
10,"e_22,9,13,10","22,9","13,10",10,2
11,"e_17,34,24,28","17,34","24,28",13,1
12,"e_17,34,19,38","17,34","19,38",6,1
13,"e_17,34,20,37","17,34","20,37",6,1
14,"e_17,34,22,25","17,34","22,25",14,2
15,"e_17,34,8,30","17,34","8,30",13,1
16,"e_33,17,33,18","33,17","33,18",1,1
17,"e_33,17,36,7","33,17","36,7",13,1
18,"e_33,17,25,18","33,17","25,18",9,1
19,"e_33,18,33,17","33,18","33,17",1,2
20,"e_33,18,36,7","33,18","36,7",14,2
21,"e_33,18,25,18","33,18","25,18",8,1
22,"e_48,10,47,14","48,10","47,14",5,2
23,"e_48,10,36,7","48,10","36,7",15,1
24,"e_48,10,44,12","48,10","44,12",6,1
25,"e_19,38,24,28","19,38","24,28",15,1
26,"e_19,38,17,34","19,38","17,34",6,2
27,"e_19,38,20,37","19,38","20,37",2,2
28,"e_47,14,48,10","47,14","48,10",5,1
29,"e_47,14,44,12","47,14","44,12",5,2
30,"e_10,25,14,17","10,25","14,17",12,1
31,"e_10,25,22,25","10,25","22,25",12,2
32,"e_10,25,8,30","10,25","8,30",7,1
33,"e_21,2,22,9","21,2","22,9",8,1
34,"e_36,7,33,17","36,7","33,17",13,1
35,"e_36,7,33,18","36,7","33,18",14,1
36,"e_36,7,48,10","36,7","48,10",15,1
37,"e_36,7,44,12","36,7","44,12",13,2
38,"e_25,18,24,28","25,18","24,28",11,1
39,"e_25,18,22,9","25,18","22,9",12,2
40,"e_25,18,33,17","25,18","33,17",9,2
41,"e_25,18,33,18","25,18","33,18",8,2
42,"e_25,18,14,17","25,18","14,17",12,1
43,"e_25,18,22,25","25,18","22,25",10,1
44,"e_20,37,24,28","20,37","24,28",13,2
45,"e_20,37,17,34","20,37","17,34",6,2
46,"e_20,37,19,38","20,37","19,38",2,2
47,"e_20,37,22,25","20,37","22,25",14,2
48,"e_14,17,10,25","14,17","10,25",12,1
49,"e_14,17,25,18","14,17","25,18",12,2
50,"e_14,17,13,10","14,17","13,10",8,2
51,"e_3,47,9,45","3,47","9,45",8,1
52,"e_3,47,2,45","3,47","2,45",3,1
53,"e_48,42,43,32","48,42","43,32",15,2
54,"e_22,25,24,28","22,25","24,28",5,1
55,"e_22,25,17,34","22,25","17,34",14,2
56,"e_22,25,10,25","22,25","10,25",12,2
57,"e_22,25,25,18","22,25","25,18",10,2
58,"e_22,25,20,37","22,25","20,37",14,1
59,"e_2,45,9,45","2,45","9,45",7,2
60,"e_2,45,3,47","2,45","3,47",3,2
61,"e_13,10,22,9","13,10","22,9",10,1
62,"e_13,10,14,17","13,10","14,17",8,1
63,"e_44,12,48,10","44,12","48,10",6,1
64,"e_44,12,47,14","44,12","47,14",5,2
65,"e_44,12,36,7","44,12","36,7",13,2
66,"e_8,30,17,34","8,30","17,34",13,1
67,"e_8,30,10,25","8,30","10,25",7,1
68,"e_9,45,48,42","9,45","48,42",42,1
69,"e_9,45,48,10","9,45","48,10",74,2
70,"e_9,45,44,12","9,45","44,12",68,1
71,"e_24,28,13,10","24,28","13,10",29,2
72,"e_24,28,48,10","24,28","48,10",42,1
73,"e_24,28,33,17","24,28","33,17",20,2
74,"e_43,32,19,38","43,32","19,38",30,2
75,"e_43,32,33,18","43,32","33,18",24,2
76,"e_43,32,44,12","43,32","44,12",21,2
77,"e_22,9,43,32","22,9","43,32",44,1
78,"e_22,9,36,7","22,9","36,7",16,1
79,"e_22,9,22,25","22,9","22,25",16,2
80,"e_17,34,2,45","17,34","2,45",26,2
81,"e_17,34,22,9","17,34","22,9",30,1
82,"e_17,34,10,25","17,34","10,25",16,2
83,"e_33,17,21,2","33,17","21,2",27,1
84,"e_33,17,3,47","33,17","3,47",60,2
85,"e_33,17,22,9","33,17","22,9",19,1
86,"e_33,18,43,32","33,18","43,32",24,1
87,"e_33,18,17,34","33,18","17,34",32,2
88,"e_33,18,35,48","33,18","35,48",32,2
89,"e_48,10,21,2","48,10","21,2",35,2
90,"e_48,10,22,9","48,10","22,9",27,1
91,"e_48,10,14,17","48,10","14,17",41,2
92,"e_19,38,14,17","19,38","14,17",26,2
93,"e_19,38,21,2","19,38","21,2",38,1
94,"e_19,38,47,14","19,38","47,14",52,2
95,"e_47,14,25,18","47,14","25,18",26,2
96,"e_47,14,9,45","47,14","9,45",69,1
97,"e_47,14,22,25","47,14","22,25",36,2
