,id,origin,destination
0,k_0,"42,49","27,10"
1,k_1,"12,28","31,2"
2,k_2,"31,7","19,29"
3,k_3,"8,12","25,32"
4,k_4,"21,14","12,28"
5,k_5,"31,2","15,32"
6,k_6,"20,49","15,32"
7,k_7,"25,35","15,32"
8,k_8,"36,25","19,38"
9,k_9,"15,32","17,11"
10,k_10,"16,5","31,7"
11,k_11,"31,7","22,46"
12,k_12,"25,32","8,12"
13,k_13,"42,49","22,46"
14,k_14,"8,12","21,14"
15,k_15,"21,42","25,35"
16,k_16,"31,2","21,42"
17,k_17,"8,31","12,48"
18,k_18,"48,5","31,7"
19,k_19,"7,46","17,11"
20,k_20,"47,43","48,5"
21,k_21,"17,11","25,32"
22,k_22,"22,46","42,49"
23,k_23,"47,43","20,49"
24,k_24,"20,49","19,38"
25,k_25,"31,2","21,14"
26,k_26,"21,42","17,11"
27,k_27,"20,49","36,25"
28,k_28,"8,12","19,38"
29,k_29,"36,25","12,48"
30,k_30,"27,10","25,35"
31,k_31,"31,7","17,11"
32,k_32,"36,25","27,10"
33,k_33,"7,46","19,38"
34,k_34,"25,35","8,12"
35,k_35,"21,14","8,12"
36,k_36,"21,42","15,32"
37,k_37,"47,43","21,42"
38,k_38,"22,46","12,28"
39,k_39,"19,38","16,5"
40,k_40,"12,48","31,7"
41,k_41,"7,46","19,38"
42,k_42,"17,11","25,32"
43,k_43,"22,46","21,42"
44,k_44,"32,40","8,12"
45,k_45,"22,46","42,49"
46,k_46,"19,35","42,49"
47,k_47,"15,32","8,12"
48,k_48,"31,2","25,32"
49,k_49,"12,28","32,40"
50,k_50,"19,35","22,46"
51,k_51,"17,11","21,14"
52,k_52,"48,5","12,48"
53,k_53,"8,12","36,25"
54,k_54,"12,28","16,5"
55,k_55,"8,12","19,38"
56,k_56,"42,49","8,12"
57,k_57,"20,49","15,32"
58,k_58,"16,5","32,40"
59,k_59,"36,25","19,29"
60,k_60,"21,42","15,32"
61,k_61,"17,11","7,46"
62,k_62,"12,28","21,14"
63,k_63,"8,31","19,35"
64,k_64,"27,10","31,2"
65,k_65,"22,46","7,46"
66,k_66,"17,11","31,2"
67,k_67,"25,32","21,42"
68,k_68,"31,2","19,29"
69,k_69,"21,14","20,49"
70,k_70,"22,46","17,11"
71,k_71,"19,38","27,10"
72,k_72,"25,35","42,49"
73,k_73,"48,5","8,31"
74,k_74,"25,35","8,31"
75,k_75,"16,5","17,11"
76,k_76,"36,25","48,5"
77,k_77,"12,48","17,11"
78,k_78,"31,7","42,49"
79,k_79,"36,25","31,2"
80,k_80,"27,10","21,14"
81,k_81,"21,42","8,12"
82,k_82,"8,31","7,46"
83,k_83,"42,49","31,2"
84,k_84,"42,49","19,29"
85,k_85,"31,7","21,42"
86,k_86,"48,5","19,35"
87,k_87,"42,49","22,46"
88,k_88,"19,35","22,46"
89,k_89,"25,32","36,25"
90,k_90,"8,31","19,38"
91,k_91,"17,11","8,31"
92,k_92,"16,5","36,25"
93,k_93,"42,49","48,5"
94,k_94,"31,7","22,46"
95,k_95,"31,2","32,40"
96,k_96,"21,42","31,7"
97,k_97,"8,12","36,25"
98,k_98,"21,42","12,28"
99,k_99,"21,42","12,48"
