,id,origin,destination,distance,arc_cap
0,"e_12,35,9,41","12,35","9,41",9,5
1,"e_12,35,6,35","12,35","6,35",6,9
2,"e_25,2,30,3","25,2","30,3",6,8
3,"e_30,3,25,2","30,3","25,2",6,8
4,"e_30,3,40,2","30,3","40,2",11,5
5,"e_25,24,27,21","25,24","27,21",5,4
6,"e_25,24,31,26","25,24","31,26",8,10
7,"e_25,24,30,18","25,24","30,18",11,7
8,"e_9,41,12,35","9,41","12,35",9,8
9,"e_9,41,11,48","9,41","11,48",9,4
10,"e_9,41,6,35","9,41","6,35",9,4
11,"e_0,23,3,17","0,23","3,17",9,8
12,"e_11,48,9,41","11,48","9,41",9,1
13,"e_6,35,12,35","6,35","12,35",6,5
14,"e_6,35,9,41","6,35","9,41",9,1
15,"e_39,0,40,0","39,0","40,0",1,9
16,"e_39,0,40,2","39,0","40,2",3,5
17,"e_12,23,11,20","12,23","11,20",4,7
18,"e_27,21,25,24","27,21","25,24",5,1
19,"e_27,21,31,26","27,21","31,26",9,10
20,"e_27,21,30,18","27,21","30,18",6,9
21,"e_40,0,39,0","40,0","39,0",1,5
22,"e_40,0,40,2","40,0","40,2",2,8
23,"e_11,20,12,23","11,20","12,23",4,8
24,"e_11,20,3,17","11,20","3,17",11,2
25,"e_31,26,25,24","31,26","25,24",8,2
26,"e_31,26,27,21","31,26","27,21",9,9
27,"e_31,26,30,18","31,26","30,18",9,6
28,"e_40,2,30,3","40,2","30,3",11,10
29,"e_40,2,39,0","40,2","39,0",3,8
30,"e_40,2,40,0","40,2","40,0",2,5
31,"e_3,17,0,23","3,17","0,23",9,10
32,"e_3,17,11,20","3,17","11,20",11,8
33,"e_37,12,33,14","37,12","33,14",6,1
34,"e_30,18,25,24","30,18","25,24",11,4
35,"e_30,18,27,21","30,18","27,21",6,10
36,"e_30,18,31,26","30,18","31,26",9,2
37,"e_30,18,33,14","30,18","33,14",7,10
38,"e_33,14,37,12","33,14","37,12",6,10
39,"e_33,14,30,18","33,14","30,18",7,10
40,"e_12,35,11,48","12,35","11,48",14,8
41,"e_12,35,37,12","12,35","37,12",48,4
42,"e_12,35,28,40","12,35","28,40",21,1
43,"e_25,2,12,35","25,2","12,35",46,3
44,"e_25,2,9,41","25,2","9,41",55,6
45,"e_25,2,11,48","25,2","11,48",60,6
46,"e_30,3,12,23","30,3","12,23",38,6
47,"e_30,3,28,40","30,3","28,40",39,8
48,"e_30,3,13,2","30,3","13,2",18,10
49,"e_41,49,28,40","41,49","28,40",22,3
50,"e_41,49,3,17","41,49","3,17",70,2
51,"e_41,49,27,21","41,49","27,21",42,6
52,"e_25,24,33,14","25,24","33,14",18,8
53,"e_25,24,6,35","25,24","6,35",30,4
54,"e_25,24,25,2","25,24","25,2",22,7
55,"e_9,41,0,23","9,41","0,23",27,5
56,"e_9,41,37,12","9,41","37,12",57,3
57,"e_9,41,31,26","9,41","31,26",37,1
58,"e_0,23,37,12","0,23","37,12",48,3
59,"e_0,23,25,24","0,23","25,24",26,4
60,"e_0,23,11,48","0,23","11,48",36,10
61,"e_1,2,6,35","1,2","6,35",38,3
62,"e_1,2,33,14","1,2","33,14",44,4
63,"e_1,2,41,49","1,2","41,49",87,2
64,"e_11,48,31,26","11,48","31,26",42,8
65,"e_11,48,44,24","11,48","44,24",57,2
66,"e_11,48,25,2","11,48","25,2",60,2
67,"e_6,35,41,49","6,35","41,49",49,2
68,"e_6,35,25,2","6,35","25,2",52,6
69,"e_6,35,40,38","6,35","40,38",37,10
70,"e_13,2,39,0","13,2","39,0",28,10
71,"e_13,2,33,14","13,2","33,14",32,7
72,"e_13,2,30,18","13,2","30,18",33,1
73,"e_40,38,33,14","40,38","33,14",31,1
74,"e_40,38,40,0","40,38","40,0",38,4
75,"e_40,38,41,49","40,38","41,49",12,6
76,"e_39,0,25,2","39,0","25,2",16,4
77,"e_39,0,25,24","39,0","25,24",38,4
78,"e_39,0,6,35","39,0","6,35",68,7
79,"e_44,24,30,3","44,24","30,3",35,7
80,"e_44,24,30,18","44,24","30,18",20,7
81,"e_44,24,9,41","44,24","9,41",52,9
82,"e_12,23,27,21","12,23","27,21",17,10
83,"e_12,23,40,0","12,23","40,0",51,6
84,"e_12,23,9,41","12,23","9,41",21,3
85,"e_27,21,13,2","27,21","13,2",33,10
86,"e_27,21,0,23","27,21","0,23",29,4
87,"e_27,21,28,40","27,21","28,40",20,3
88,"e_40,0,25,24","40,0","25,24",39,10
89,"e_40,0,37,12","40,0","37,12",15,3
90,"e_40,0,1,2","40,0","1,2",41,1
91,"e_11,20,25,2","11,20","25,2",32,10
92,"e_11,20,40,38","11,20","40,38",47,5
93,"e_11,20,13,2","11,20","13,2",20,10
94,"e_28,40,13,2","28,40","13,2",53,8
95,"e_28,40,41,49","28,40","41,49",22,1
96,"e_28,40,1,2","28,40","1,2",65,5
97,"e_31,26,25,2","31,26","25,2",30,9
98,"e_31,26,9,41","31,26","9,41",37,3
99,"e_31,26,40,38","31,26","40,38",21,2
100,"e_40,2,11,20","40,2","11,20",47,9
101,"e_40,2,12,23","40,2","12,23",49,1
102,"e_40,2,13,2","40,2","13,2",27,4
103,"e_3,17,40,38","3,17","40,38",58,7
104,"e_3,17,33,14","3,17","33,14",33,6
105,"e_3,17,39,0","3,17","39,0",53,6
106,"e_37,12,13,2","37,12","13,2",34,8
107,"e_37,12,39,0","37,12","39,0",14,3
108,"e_37,12,40,2","37,12","40,2",13,1
109,"e_30,18,37,12","30,18","37,12",13,3
110,"e_30,18,0,23","30,18","0,23",35,3
111,"e_30,18,40,2","30,18","40,2",26,4
112,"e_33,14,40,38","33,14","40,38",31,3
113,"e_33,14,27,21","33,14","27,21",13,7
114,"e_33,14,9,41","33,14","9,41",51,1
