,id,origin,destination
0,k_0,"37,9","27,40"
1,k_1,"19,7","5,40"
2,k_2,"27,17","37,44"
3,k_3,"41,2","14,32"
4,k_4,"42,23","32,48"
5,k_5,"37,44","45,17"
6,k_6,"45,17","15,22"
7,k_7,"37,44","38,43"
8,k_8,"34,9","15,22"
9,k_9,"0,40","48,29"
10,k_10,"37,9","14,32"
11,k_11,"5,45","14,32"
12,k_12,"24,6","27,40"
13,k_13,"37,44","14,32"
14,k_14,"5,40","19,7"
15,k_15,"28,27","27,40"
16,k_16,"38,43","19,7"
17,k_17,"25,0","37,15"
18,k_18,"41,2","37,44"
19,k_19,"37,15","28,27"
20,k_20,"28,27","27,17"
21,k_21,"15,22","24,6"
22,k_22,"25,30","42,23"
23,k_23,"27,40","12,35"
24,k_24,"34,9","28,27"
25,k_25,"37,44","14,32"
26,k_26,"37,9","34,9"
27,k_27,"34,9","25,30"
28,k_28,"28,27","41,2"
29,k_29,"37,44","34,9"
30,k_30,"19,7","37,44"
31,k_31,"32,48","42,23"
32,k_32,"37,44","28,27"
33,k_33,"8,22","14,32"
34,k_34,"42,23","45,17"
35,k_35,"19,7","28,27"
36,k_36,"28,27","34,9"
37,k_37,"25,0","42,23"
38,k_38,"41,2","24,6"
39,k_39,"32,48","19,7"
40,k_40,"37,44","25,30"
41,k_41,"5,40","14,32"
42,k_42,"24,6","38,43"
43,k_43,"38,43","45,17"
44,k_44,"37,9","14,32"
45,k_45,"14,32","37,9"
46,k_46,"37,9","27,17"
47,k_47,"48,29","41,2"
48,k_48,"37,15","38,43"
49,k_49,"14,32","28,27"
50,k_50,"25,30","34,9"
51,k_51,"45,17","37,44"
52,k_52,"41,2","27,17"
53,k_53,"25,0","5,40"
54,k_54,"24,6","38,43"
55,k_55,"8,22","24,6"
56,k_56,"0,40","9,37"
57,k_57,"27,17","38,43"
58,k_58,"37,44","34,9"
59,k_59,"0,40","15,22"
60,k_60,"42,23","25,30"
61,k_61,"8,22","19,7"
62,k_62,"24,6","8,22"
63,k_63,"8,22","24,6"
64,k_64,"14,32","19,7"
65,k_65,"9,37","27,17"
66,k_66,"38,43","37,44"
67,k_67,"27,17","28,27"
68,k_68,"9,37","37,9"
69,k_69,"12,35","38,43"
70,k_70,"19,7","34,9"
71,k_71,"15,22","48,29"
72,k_72,"28,27","19,7"
73,k_73,"34,9","27,40"
74,k_74,"0,40","19,7"
75,k_75,"37,15","0,40"
76,k_76,"24,6","5,45"
77,k_77,"25,30","27,17"
78,k_78,"45,17","9,37"
79,k_79,"9,37","15,22"
80,k_80,"42,23","8,22"
81,k_81,"42,23","0,40"
82,k_82,"28,27","5,40"
83,k_83,"27,40","37,9"
84,k_84,"27,17","45,17"
85,k_85,"5,45","38,43"
86,k_86,"14,32","27,40"
87,k_87,"45,17","15,22"
88,k_88,"38,43","34,9"
89,k_89,"38,43","25,0"
90,k_90,"5,45","15,22"
91,k_91,"28,27","37,9"
92,k_92,"32,48","9,37"
93,k_93,"27,17","45,17"
94,k_94,"5,45","5,40"
95,k_95,"9,37","25,0"
96,k_96,"48,29","42,23"
97,k_97,"25,0","37,15"
98,k_98,"27,40","45,17"
99,k_99,"5,40","12,35"
