,id,origin,destination
0,k_0,"39,26","17,35"
1,k_1,"49,1","11,43"
2,k_2,"6,29","11,43"
3,k_3,"39,26","40,41"
4,k_4,"49,1","39,26"
5,k_5,"33,17","15,30"
6,k_6,"37,31","18,18"
7,k_7,"15,19","12,25"
8,k_8,"2,9","3,5"
9,k_9,"32,9","11,43"
10,k_10,"44,41","6,29"
11,k_11,"15,30","17,35"
12,k_12,"39,26","44,6"
13,k_13,"11,43","17,35"
14,k_14,"44,6","36,14"
15,k_15,"6,12","21,26"
16,k_16,"15,19","44,41"
17,k_17,"3,5","24,37"
18,k_18,"18,18","40,10"
19,k_19,"33,17","40,41"
20,k_20,"11,38","39,26"
21,k_21,"37,31","24,37"
22,k_22,"33,17","44,6"
23,k_23,"32,9","17,35"
24,k_24,"33,17","39,26"
25,k_25,"2,9","32,9"
26,k_26,"2,9","6,29"
27,k_27,"21,26","17,35"
28,k_28,"33,17","39,26"
29,k_29,"32,9","21,26"
30,k_30,"44,41","6,29"
31,k_31,"18,11","24,37"
32,k_32,"37,31","33,17"
33,k_33,"37,31","32,9"
34,k_34,"44,41","6,29"
35,k_35,"37,31","39,26"
36,k_36,"11,43","24,37"
37,k_37,"24,37","15,19"
38,k_38,"36,14","33,17"
39,k_39,"18,11","40,41"
40,k_40,"2,9","11,38"
41,k_41,"49,1","11,43"
42,k_42,"15,30","21,26"
43,k_43,"11,43","15,30"
44,k_44,"21,26","18,11"
45,k_45,"40,41","44,6"
46,k_46,"36,14","6,29"
47,k_47,"6,12","44,6"
48,k_48,"2,9","15,19"
49,k_49,"40,41","11,38"
50,k_50,"21,26","15,30"
51,k_51,"44,41","11,38"
52,k_52,"15,19","11,38"
53,k_53,"24,37","11,43"
54,k_54,"18,18","39,26"
55,k_55,"44,41","21,26"
56,k_56,"40,41","39,26"
57,k_57,"24,37","33,17"
58,k_58,"49,1","32,9"
59,k_59,"6,12","18,18"
60,k_60,"36,14","33,17"
61,k_61,"21,26","18,11"
62,k_62,"37,31","42,21"
63,k_63,"6,12","37,31"
64,k_64,"37,31","11,43"
65,k_65,"11,43","33,17"
66,k_66,"32,9","42,21"
67,k_67,"33,17","44,41"
68,k_68,"21,26","49,1"
69,k_69,"42,21","40,41"
70,k_70,"37,31","44,41"
71,k_71,"3,5","6,29"
72,k_72,"6,12","15,19"
73,k_73,"33,17","32,9"
74,k_74,"33,17","12,25"
75,k_75,"18,11","33,17"
76,k_76,"49,1","11,43"
77,k_77,"18,18","6,29"
78,k_78,"21,26","37,31"
79,k_79,"15,19","36,14"
80,k_80,"2,9","11,43"
81,k_81,"6,12","3,5"
82,k_82,"44,6","6,29"
83,k_83,"18,18","44,41"
84,k_84,"21,26","18,11"
85,k_85,"2,9","6,29"
86,k_86,"18,18","32,9"
87,k_87,"40,41","12,25"
88,k_88,"37,31","42,21"
89,k_89,"6,29","15,30"
90,k_90,"18,18","36,14"
91,k_91,"12,25","44,41"
92,k_92,"2,9","44,6"
93,k_93,"18,18","32,9"
94,k_94,"12,25","36,14"
95,k_95,"36,14","33,17"
96,k_96,"32,9","21,26"
97,k_97,"6,12","36,14"
98,k_98,"49,1","32,9"
99,k_99,"39,26","37,31"
